text,url,lang
Sony unveils an #EV car prototype at #CES2020 with 33 #Sensors and a human/machine #UI &gt;&gt;&gt; @QuickTake via @MikeQuindazzi &gt;&gt;&gt; #AI #AR #IoT #Mobility #AutonomousVehicles #CES cc @alvinfoo @andi_staub @FrRonconi @HaroldSinnott @helene_wpli @kalydeoo @Ym78200 @jblefevre60 @psb_dc https://t.co/ufg3WVVXXb,https://twitter.com/chboursin/status/1216970525144231936,french
"Congrats to @zaiortiz_ and @NolanBushnell, creators of @St_Noire, for receiving the coveted #CES2020 Best of Innovation Award for #Gaming and #CES KAPi Award for Best Use of Emerging Technology.
✨🔊✨🔊✨🔊✨

#TechUp #Boardgames #ConnectedPlay #Voice #AI #Alexa #Tabletop #Tech https://t.co/yNgylr656b",https://twitter.com/Collabsco/status/1216915581926023168,native
"Do you know the origin story of the legendary @razer Naga mouse with the buttons on the side?!

New @thatcrtvlife podcast out today with the VP of Sales and Marketing for @razer #CES #CES2020 https://t.co/xBMzutFYYv",https://twitter.com/saradietschy/status/1216885141567614976,native
"Samsung-backed company Star Labs launched an ""artificial human"" called Neon at #CES2020 that can answer human queries in near-real-time  cc @KirkDBorne @mvollmer1
@darshan_h_sheth
#ArtificialIntelligence #AI #EmergingTech #CES #DigitalTransformation #tech https://t.co/5Zmw0TfQNm",https://twitter.com/darshan_h_sheth/status/1216862500597248001,indian
"Cool new tech part 2 from #CES! Featuring: @amazon @GuyFieri @elgatogaming @CORSAIR @WithingsEN @ORIGINPC @shure @sleepnumber @SegwayInc and more! 

Watch: https://t.co/sMBrYVp5Sk https://t.co/JoHMrsRKNJ",https://twitter.com/ijustine/status/1216848326357700610,native
"At #CES it’s all about pushing the limit of incorporating cutting-edge #technology into everyday life, including that of our four-legged friends.

#PetCare at #CES2020: #Robot Litter Box, Cat #FacialRecognition and More https://t.co/VuiHZgwxVZ https://t.co/yT9VwwA3jM",https://twitter.com/CathyHackl/status/1216819801382932481,native
Reflecting back on a great #CES with the @AMD team...from hanging out at the Render Bar with Drew and the press to seeing @LisaSu @AzorFrank and Laura Smith on stage telling our story so well - great partner meetings too! https://t.co/4YJhjZu8qj,https://twitter.com/JTRex/status/1216812136078462977,native
"#Robotics #Innovation 

Tech Personalization To Next Level 

via @nike @ravikikan @evankirstel @Fabriziobustama

#Technology #IoT #5G #innovation #CES #CES2020 #NRF2020 #defstar5 #makeyourownlane #RPA #datascience #predictiveanalytics #NLP #iOT #ArtificialIntelligence #RT https://t.co/FKWdUmqoyu",https://twitter.com/ravikikan/status/1216703000204283905,indian
"How Watson AI allows IBM's Advertising Accelerator to do three key things https://t.co/PknzzPclAp via @techrepublic

#IBM #Watson #AI #CES #CES2020 #innovation #Technology #Advertising
@Fabriziobustama @sebbourguignon @jblefevre60 @mvollmer1 @Paula_Piccard @AshokNellikar @AkwyZ",https://twitter.com/automeme/status/1216308033829113857,native
"Happy birthday to my Freddy, and thank you for conveniently turning 3 on the *Saturday* between #CES and #OneTeam. https://t.co/7D1e0DsO5S",https://twitter.com/LK/status/1216164265314308096,native
"This IoT connected car is awesome!

#innovation #cartech #cool #CES #CESG2020 #CESshow #CES20 #CES2020 #smartcar #emergingtech #future #carhacking #automation #automobile #IoT #IoE #IOTA #remote #autonomous MT @kashthefuturist MT @alvinfoo https://t.co/Jzuo8OxYPL",https://twitter.com/steube/status/1216133134540050432,native
lol.. this visualizer just reiterated my tiredness at #CES https://t.co/UQOgFnV3om,https://twitter.com/ijustine/status/1216129105738919937,native
"""The decision to have Trump on the stage instead of an actual woman in tech perpetuates, not challenges, the existing male belief that unqualified women get stage slots 'because diversity.'"" - @CindyGallop  takes #CES to task🙌 https://t.co/xt8urjQSGo",https://twitter.com/JennaOw/status/1216121477252165632,native
"These #robots clean your windows for you! #CES2020 
 #CES via @DigitalTrends 

@Paula_Piccard @HaroldSinnott @jblefevre60 @alvinfoo @kashthefuturist @antgrasso @andi_staub @TopCyberNews @TamaraMcCleary 

#EmergingTech #Robotics #robot #innovation #DigitalTransformation #ML #4IR https://t.co/bKZJV7ZNnJ",https://twitter.com/mvollmer1/status/1216118183217811456,german
"[#CES2020] Back to Paris after a crazy 2020 #CES 😎
For sure #LaTeam will cover other great events and share insights.
#StayTuned

@jblefevre60 @Ym78200 @pierrepinna @ipfconline1 @sebbourguignon @tewoz @kalydeoo @pierrecappelli @mallys_ 
@HaroldSinnott @lesguer_lionel @Xbond49 https://t.co/d1dxCF1MkT",https://twitter.com/labordeolivier/status/1216047036803485696,french
Sony unveils an #EV car prototype at #CES2020  with 33 #Sensors and a human/machine #UI &gt;&gt;&gt; @QuickTake via @MikeQuindazzi &gt;&gt;&gt; #AI #AR #IoT #Mobility #AutonomousVehicles #CES cc @jblefevre60 @ipfconline1 @andi_staub @kalydeoo @Ym78200 @HaroldSinnott @FrRonconi @labordeolivier https://t.co/eJ785sXSvc,https://twitter.com/chboursin/status/1215898740332146689,french
"Amazing World Premiere #VISIONAVTR in Las Vegas at #CES2020 inspired by @officialavatar #MercedesBenz 

#Driverless #AutonomousVehicles #SelfDrivingCars #Automotive #CES
cc @MikeQuindazzi @mvollmer1 @jblefevre60 @pierrepinna @labordeolivier @Ym78200 @chboursin @sebbourguignon https://t.co/4hrppBHeKi",https://twitter.com/HaroldSinnott/status/1215871963173752833,native
"Another new year, another amazing #CES 🤩 So much Google Assistant goodness from smarter smart homes to simple tech to help you enjoy your life -- and a slide!  🙏 Thanks to all the amazing people and partners who work tirelessly to bring this to life!  #dreamteam #HeyGoogle https://t.co/iAU4GjHG9d",https://twitter.com/theREALmarvin/status/1215816858554601473,native
"[#CES2020] Proud to be part of the top 10 « User Mentions » on the #CES with

@jblefevre60 @Ym78200 @pierrepinna @ipfconline1 @labordeolivier @evankirstel @CES @HaroldSinnott @ValaAfshar @Paula_Piccard

Great job everyone 👍😎😊🚀💪 https://t.co/ubJm1mwhRy",https://twitter.com/sebbourguignon/status/1215795112892096512,french
"Crazy that #CES fails AGAIN on #genderequity🙄

 @cindygallop on change: “I also urge the association to convene a task force of women in tech to provide input on conference programming—and to actually take our advice.” ⁦⁦@GenderAvenger⁩
 https://t.co/TjgIKwgFbf",https://twitter.com/RoseHorowitz31/status/1215784027799588870,native
"Now that #CES  is over, let's talk about those Google Pixel 4a leaks and rumors because I have some thoughts...

🎥 WATCH: https://t.co/dkScfWutTi

Please ❤️ &amp; RT https://t.co/nGHg7XmkI3",https://twitter.com/thisistechtoday/status/1215779562245672961,native
"New Post! As #CES2020 comes to a close, a look at 
evolving #Smart tech from #cities to #society itself 
https://t.co/l8n286kkdd 
Keynoting on this @BeyondIoT2020 very soon :) @irishexaminer @CES #CES #SmartNews #AI #5G #skills #MachineLearning #Robotics #DigitalTransformation https://t.co/zJym2ItwF8",https://twitter.com/sallyeaves/status/1215774883826761728,native
"[#CES2020] After #CES we are ate @GoldSilverPawn, yesss 😱😬🚀

@jblefevre60 @Ym78200 @pierrepinna @ipfconline1 @labordeolivier @tewoz @kalydeoo @pierrecappelli @mallys_ 
@andi_staub @SpirosMargaris @jeffkagan @RichSimmondsZA @ChrisGeekWorld @Nicochan33 @diioannid @sallyeaves https://t.co/Xq8YF4vhWV",https://twitter.com/sebbourguignon/status/1215772557078597632,french
"Eyeglasses that will keep you awake, earbuds that can translate foreign languages - the wearable technology sector is on fire at the #CES in Las Vegas https://t.co/rfWN0u4pgh https://t.co/WSMyKkLs9M",https://twitter.com/AFP/status/1215762743128543233,french
#CES never disappoints! They showcased the coolest new gadgets &amp; put major emphasis on advancements in 5G speed &amp; reliability. There’s no doubt the world is counting on 5G to drive innovation in ALL industries &amp; @TMobile is proud to be at the forefront of the #5G revolution! https://t.co/rTBv6uFBNx,https://twitter.com/JonFreier/status/1215761323209842688,native
"Just saw the best demo #CES I've ever seen.. #neon 4 a months old co (part of Samsung backed starlabs) showing ai driven avatars. I think I just saw the future. Met CEO @pranavmistry chilling at the booth, &amp; humble while I was mind blown by what the tech was. https://t.co/jWJ1O8XHNz",https://twitter.com/peterpham/status/1215752224929800194,native
Super cool 😎 #innovation moving from #TV to #PC with your screen as a #speaker &amp; crystal sound display allowing you to literally feel the #music 🔊 Plus farfield #mics enabling truly #Smart capability too - brilliant! @CES #LenovoCES #ad #TechNews @Lenovo #CES2020 #CES #digital https://t.co/pevAM7uKfi,https://twitter.com/sallyeaves/status/1215729343944630273,native
Power your next #Robot with your #Smartphone &gt;&gt;&gt; @AlibabaGroup via @MikeQuindazzi &gt;&gt;&gt; #CES #CES2020 #AI #Mobile #Digital #Robotics #Autonomous #IoT &gt;&gt;&gt; https://t.co/w1jCbiBwEr https://t.co/QNi0ORzp73,https://twitter.com/MikeQuindazzi/status/1215725572380352512,native
"Check out what was hot this year at #CES2020 

#CES #TechForGood @CES 

@ipfconline1 @sallyeaves @jblefevre60 @GlenGilmore @Paula_Piccard @sebbourguignon @labordeolivier @SpirosMargaris @RichSimmondsZA @mallys_ @chboursin @Nicochan33 

 https://t.co/cmsUOrcguu",https://twitter.com/HaroldSinnott/status/1215649539270594563,native
"⚡️ ""CES 2020 x #EchangeurUSA - Wrap up DAY 4"" 

LAST DAY AT #CES FOR OUR EXPERTS!!!
Focus on #robotics but not only😉

@flunch @MercedesBenz @belkin @nextmindlab @Delta  
@Ym78200 @jblefevre60 @labordeolivier @jbonnel @lazare_ake @sebbourguignon #CES2020
https://t.co/75j6JCsEba",https://twitter.com/Echangeur/status/1215625806363447298,french
"What are the big #technology trends to watch out for in 2020?

As the world’s #tech innovators gather for #CES, see how the UK is taking a leading role in the tech revolution of the next decade 👇

#CES2020

https://t.co/K43YmHzYeP",https://twitter.com/tradegovuk/status/1215543800812228608,native
"A little teaser of my upcoming #CES2020 coverage. I ran into @saradietschy who is clearly highly skilled in the art of the cheesy interview. 🤣👍💜
Thanks to @BHPhotoVideo for flying me out here. Full video coming soon. 🤓 #CES https://t.co/A2MsYQsYsO",https://twitter.com/GeraldUndone/status/1215542174361649152,native
Sony unveils an #EV car prototype at #CES2020 with 33 #Sensors and a human/machine #UI &gt;&gt;&gt; @QuickTake via @MikeQuindazzi &gt;&gt;&gt; #AI #AR #IoT #Mobility #AutonomousVehicles #CES https://t.co/uhHRCgtKKp,https://twitter.com/MikeQuindazzi/status/1215514461378838528,native
Meet EMYS! A #social and #education robot designed to respond to #emotional cues &amp; aid reinforcement #learning especially in #languages @TechNative @ipfconline1 @SpirosMargaris @DomCushnan #CES2020 #CES #robotics #skillsforlife #edtech #technews #TechForGood https://t.co/ahT6I40J7h,https://twitter.com/sallyeaves/status/1215485196302049280,native
Remote Control Stunt Car controlled #Gestures &gt;&gt;&gt; #CES2020 via @MikeQuindazzi &gt;&gt;&gt; #WearableTech #CES &gt;&gt;&gt; Video https://t.co/N7LZ3QKQLx,https://twitter.com/MikeQuindazzi/status/1215483710583328768,native
"Do you #travel a lot like I do? What if your #suitcase could follow you? This is the Ovis, the 1st #AI driven suitcase that used #computervision to follow its owner. I NEED one of this. #travel #ovis #artificialintelligence #ces2020 #ces #showstoppers #innovation #marketing https://t.co/gHzDnrh49U",https://twitter.com/CathyHackl/status/1215474467465461761,native
It was such a pleasure to awkwardly awkward with you dorks 💛💻💾⌨️🖱 #ces #ces2020 https://t.co/uefITie0E4,https://twitter.com/saradietschy/status/1215451081284734976,native
"We thought you all might like this interview with our CEO Scott from #CES. A few more details about BurgerTime... 🍔 💥 🕹
#CES2020 
https://t.co/w7GNvUVANr",https://twitter.com/arcade_1up/status/1215444116697337856,native
"Honda -The Power of Dreams 

#CES2020 #CES

@SpirosMargaris @JimHarris @Paula_Piccard @ipfconline1 @Fabriziobustama @mvollmer1 @RichSimmondsZA  @sebbourguignon @labordeolivier @Ym78200 @tewoz @chboursin @psb_dc https://t.co/p19QJr9EwL",https://twitter.com/HaroldSinnott/status/1215430306506821632,native
"We have some of the world’s best talent at P&amp;G, and #CES is the ideal place to showcase not only our innovations but the people who are powering the brands found at #CES2020. Meet our passionate entrepreneurs, marketers and innovators in the #PGLifeLab today. Sands Expo #42131 https://t.co/Dl1Pz7ktkj",https://twitter.com/ProcterGamble/status/1215399971916341248,native
"In honor of our @Xbox launch at #CES 19 long years ago, I wore red shoes today to my panel with @merckgroup https://t.co/SbcchYMeyO",https://twitter.com/SeamusBlackley/status/1215385051145228288,native
"With the final day at #CES2020 underway, check out the best bits from day two on the WPP Terrace #WPPCES #CES https://t.co/EKIobdsY0j",https://twitter.com/WPP/status/1215374074894901248,native
My friend has a place at a casino and said to me... I saw this girl walking around with a championship belt today! I said DID SHE HAVE ORANGE HAIR?! He said yes! I YELLED THATS THE FREAKING MAN DUDE! @BeckyLynchWWE #LasVegas #CES,https://twitter.com/BrittniSacco/status/1215373400304021506,native
"Wow @oneplus concept phone with disappearing cameras is cool!

#CES #CES2020 @CES https://t.co/41rwPox7Qs",https://twitter.com/ijustine/status/1215371736910200834,native
"Crowd around Fisker Ocean EV #CES . Starting at $29,999 (after US $7,500 credit applied). https://t.co/eI1Xz4nX13 &amp; more pics on Fisker App, download here: iOS: https://t.co/DyJYxeHAtF
Android: https://t.co/NMVvrnVc7c - #fisker #EV #new #4x4 https://t.co/V6h7NXI16n",https://twitter.com/henrikfisker/status/1215362126212026368,native
"FREE OpenBCI T-Shirt Giveaway at #CES2020! 

Come find us (wearing our @ultracortex headsets), take a photo wearing the headset, and share to social media to get a FREE brand new OpenBCI Tee!

⚡️""Turning Science Fiction Into Science Since 2013""⚡️

#EEG #Neurotech #BCI #CES https://t.co/l0NsVk1Iwi",https://twitter.com/OpenBCI/status/1215334366651379717,native
"Thanks #CES, it's been fun. But now I have to fly home see my boy for his birthday! 🛫",https://twitter.com/jaredmecham/status/1215293933950918658,native
"""I can't think of many things more attractive than a beautiful person whose beauty isn't what actually attracts you."" 💫💝
#CES
#ppaiexpo https://t.co/Qzpx3O2W9Q",https://twitter.com/SamSommersLV/status/1215280111387365387,native
"There's a happy family! #Frenchtech start-ups, scale-ups, &amp; companies gather at the global stage of #CES2020 from Jan 7-10th in Las Vegas 🇺🇸. At #CES you'll find 🇫🇷 among the  pioneering thinkers, innovators, and business leaders in consumer technologies 🦾. #PartnerwithFrance https://t.co/E5Y9A5ik1T",https://twitter.com/franceintheus/status/1215277417280962560,french
"Amazfit PowerBuds: Bring These to India!

Watch Video: https://t.co/70GO2SXz24

@amazfit @AmazfitIndia #CES #CES2020 https://t.co/6cfFXcMu6r",https://twitter.com/beebomco/status/1215269769760231424,indian
"Our #tech industry is expanding 2.6 times faster than the rest of the UK economy. ​

It’s why Amazon, Facebook and Cisco continue to invest here.

#CES #CES2020 https://t.co/7NGuy6sXHX",https://twitter.com/tradegovuk/status/1215256912196968448,native
"Look who we bumped into!
🖤♥️

#Beebom #MKBHD #CES2020 #CES https://t.co/YjOIWq1LgT",https://twitter.com/beebomco/status/1215248866905182209,indian
"""The UK's position as Europe's leading tech superpower is being reinforced and demonstrated at CES"". 

👆 Read @grahamstuart in @CityAM on leading the 🇬🇧 delegation at #CES and the booming 🇬🇧 #tech sector.

#CES2020

https://t.co/Tfnkt5mOJJ",https://twitter.com/tradegovuk/status/1215214679586373633,native
"Two #Robots, both can clean your windows &gt;&gt;&gt; @DigitalTrends via @MikeQuindazzi &gt;&gt;&gt; #CES2020 #CES #IoT #AI #mpgvip #drones #WearableTech #Smarthome &gt;&gt;&gt; Video https://t.co/BvyQBt2Vlw",https://twitter.com/MikeQuindazzi/status/1215211896636366848,native
"The UK 🇬🇧: home of the unicorns 🦄. ​
Where #tech starts-ups come to start up.​

Read more 👉https://t.co/YGIS1ftCz5​

#CES #CES2020 https://t.co/Jr77PNBG6L",https://twitter.com/tradegovuk/status/1215196511509925888,native
"Live from @CES, where we're presenting our solution developed with @acffiorentina to certify their match worn jerseys through blockchain.

#genuino #evidence #blockchain #ces #ces2020 #acf #acffiorentina https://t.co/m9J1pi6JBO",https://twitter.com/genuinoworld/status/1215195513684996096,native
"#Uber Air Taxi 🚖 announced a partnership with @Hyundai_Global at #CES2020 - will the next #UberAir #drones be developed to disrupt #drone traveling? 

 #CES #EmergingTech #DigitalTransformation #innovation #tech #ridehailing https://t.co/zbppFydBky",https://twitter.com/mvollmer1/status/1215129416201883648,german
Not even #CES is safe from the #Maudemosa... even though this was all sparkles and no juice. SHE’S BACK BABY 🥂 https://t.co/VUE8he8NH1,https://twitter.com/maudegarrett/status/1215080566283882496,native
"Paul Feig says podcasts are ""literally going back to how it all started... We're going back to radio drama"" #CES https://t.co/NwL82wx2qV",https://twitter.com/Variety/status/1215074255626354690,native
".@lelepons did Vine in high school: ""Social media wasn't a thing. Influencers weren't a thing seven years ago"" #CES https://t.co/f9SVdWM82I",https://twitter.com/Variety/status/1215073902709231616,native
The team is at #CES and I’m happy to report there’s magenta everywhere!!! Not to mention nationwide @TMobile 5G! https://t.co/R4YRA1kvDN,https://twitter.com/JohnLegere/status/1215048599299510272,native
This is a #3D 'Video' of a Japanese street made from photos... and it's mind-blowing &gt;&gt;&gt; @evankirstel via @MikeQuindazzi &gt;&gt;&gt; #AI #AR #MachineLearning #CES2020 #Japan #CES https://t.co/TidLnYiIrS,https://twitter.com/MikeQuindazzi/status/1215030730239160320,native
Such a pleasure having hands on #experience with #Smart tech in great company! Here's the new #thinkbook Plus with e-ink screen on the lid by @Lenovo -super responsive &amp; brilliant for jotting down ideas on the fly! #LenovoCES #PC #ad #CES2020 #innovation @HaroldSinnott @CES #CES https://t.co/VzUYS3U6RJ,https://twitter.com/sallyeaves/status/1215013308601794560,native
Got some hands-on w/ the new @Alienware #UFOprotoype ! Feels very comfortable to hold. A touch heavy but also very solid &amp; well made. Graphics are PHENOMENAL. (Feel to free to avert your eyes as I crash my car into the side of the racetrack) #CES2020 #CES #GAMING @DellTech https://t.co/0AAmRVXmBS,https://twitter.com/JessicaChobot/status/1215007117507084288,native
"The UK 🇬🇧 is the #tech start-up capital of Europe.​

It has more AI start-ups than Germany and France combined.​
It’s where the innovators come.​

Be one 👉 https://t.co/q057SxCips​

#CES #CES2020 https://t.co/rqbCKoedDh",https://twitter.com/tradegovuk/status/1214985122476244992,native
"Room full of reporters from around the 🌎 hearing about our 2020 vision from Twitter leadership across product (@kayvz, @Rob_Bishop &amp; @suzannexie), content partnerships (@laurafrofro) and client solutions (@SEP). #CES https://t.co/otIEWzs8De",https://twitter.com/brianpoliakoff/status/1214969286336212992,native
"Good morning from Twitter, get ready to hear a lot about Twitter topics #ces https://t.co/1S4iM5Xygd",https://twitter.com/karissabe/status/1214960957585158144,native
"These #robots clean your windows for you! #CES2020 
 #CES via @DigitalTrends 

@TomRaftery @helene_wpli @Ronald_vanLoon @MikeQuindazzi @MHcommunicate @GlenGilmore @Julez_Norton @adamsconsulting
 
#EmergingTech #Robotics #robot #innovation #DigitalTransformation #ML #4IR https://t.co/USqYpEom2y",https://twitter.com/mvollmer1/status/1214955821248978945,german
This #Smart Ring aims to be #AugmentedReality controler &gt;&gt;&gt; @businessinsider via @MikeQuindazzi &gt;&gt;&gt; #CES2020 #CES #IoT #AI #UI #makeyourownlane #AR #VR #WearableTech #Smarthome &gt;&gt;&gt; Video https://t.co/JasdBbf67l,https://twitter.com/MikeQuindazzi/status/1214945589202444288,native
"You don't need a driver's license for this Ride..💋
#CES 
Happy Hump Day! https://t.co/Gp1zvsIwUA",https://twitter.com/SamSommersLV/status/1214909158811680769,native
10 Principles of #DigitalTransformation by PwC  &gt;&gt;&gt; #PwC via @MikeQuindazzi &gt;&gt;&gt; #AI #IoT #CloudComputing #SaaS #CES #DataScience #RPA #DataAnalytics &gt;&gt;&gt; #Infographic &gt;&gt;&gt; https://t.co/6qfwbe13jP https://t.co/7bxYEzemyd,https://twitter.com/MikeQuindazzi/status/1214880197188751362,native
"The 🚗 #automotive 🏎️ industry will change more in the next 10 years than it has in the last 100.

The UK 🇬🇧 is uniquely placed to take advantage of these changes.

Here’s why 👇

#CES #CES2020 https://t.co/HqBlMcW5fP",https://twitter.com/tradegovuk/status/1214834123476471808,native
A prototype of a new walking car &gt;&gt;&gt; @Hyundai via @MikeQuindazzi &gt;&gt;&gt; #IoT #Mobile #AutonomousVehicles #Robotics #AI #SelfDrivingCars #CES &gt;&gt;&gt; Video https://t.co/X1snsl44PT,https://twitter.com/MikeQuindazzi/status/1214819738456612865,native
"These #robots clean your windows for you! #CES2020 
 #CES via @DigitalTrends 

@Paula_Piccard @HaroldSinnott @jblefevre60 @alvinfoo @kashthefuturist @antgrasso @andi_staub @TopCyberNews @TamaraMcCleary 

#EmergingTech #Robotics #robot #innovation #DigitalTransformation #ML #4IR https://t.co/mR6LGCqjOA",https://twitter.com/mvollmer1/status/1214813905337364480,german
"I'll VR LivePainting in CES NEON booth 1:00pm 9th.
Let's meet up there!

#CES2020 #CES https://t.co/bGaOgAazOB",https://twitter.com/sekiguchiaimi/status/1214810805444595713,japanese
"The world's 🌍 biggest trade show #CES2020 rolls on for another day.​

@grahamstuart visited the UK pavilion yesterday where DIT are supporting 67 #tech &amp; #automotive companies flying the flag for 🇬🇧 innovation.​

#InnovationisGREAT #CES https://t.co/AgL0Mr2Fmn",https://twitter.com/tradegovuk/status/1214803924382867457,native
New @Uber Air Taxi partnership with @Hyundai_Global &gt;&gt;&gt; #CES  via @MikeQuindazzi &gt;&gt;&gt; #CES2020 &gt;&gt;&gt; #IoT #AI #MachineVision #Drones #makeyourownlane #AutonomousVehicles #P2P &gt;&gt;&gt; https://t.co/Jz5yzqtY5B https://t.co/Uum5hlqWHD,https://twitter.com/MikeQuindazzi/status/1214789658313461760,native
"If you are going to be at CES tomorrow, you can drop by our booth between 12 and 2 PM to meet the legendary Clyde The Glide Drexler. If you weren’t planning to be at CES tomorrow, you still might be able to make it to Vegas if you leave now! Go! 🏀🕹🏆
#ces  #ces2020  #nbajam https://t.co/LWa3AN8auy",https://twitter.com/arcade_1up/status/1214731276483092482,native
#Thelio highlighted at AMD’s #CES booth! https://t.co/MjsQAdQDso,https://twitter.com/carlrichell/status/1214705208120332289,native
"Just watched @GuyFieri do a cooking demo with @amazon Alexa! 🤣

 #CES #CES2020 @alexa99 https://t.co/WbWO92bjdU",https://twitter.com/ijustine/status/1214697042271883264,native
When #creativity &amp; #tech come together fantastic things can happen! - Here's a reveal of the #nexgen 8 #ThinkPad X1 from @Lenovo combining #4K #WiFi6 &amp; #DolbyVision #LenovoCES #PC #innovation #ad #STEAM #CES #CES2020 with applications for #DigitalTransformation &amp; #education too! https://t.co/bbsa9aH2rv,https://twitter.com/sallyeaves/status/1214688856408084480,native
.@IvankaTrump getting applause #CES for advocacy of paid parental leave. She notes in 40% of US homes women are primary breadwinners,https://twitter.com/davidshepardson/status/1214676020168740865,native
"🚨Tune in alert🚨coming up next on @CNBC - our head of Customers @Derella is going on live with @jboorstin to discuss our value prop to advertisers, global launch of promoted trend spotlight, new content deals like our partnership with the Oscars and more. #CES https://t.co/p3QDC6hONd",https://twitter.com/brianpoliakoff/status/1214656069512781824,native
"Who’s ready for bendy TVs? LG Display is showing off TVs that can bend on command, it’s still a concept but it seems like a cool way to get a curved set when you want it and a regular flat OLED when you don’t #CES https://t.co/IqxVp4qqOC",https://twitter.com/karissabe/status/1214630108914315266,native
