text,lang,langFam,category,origin
"Requesting to all Salmanics 🙏Please see #Dabangg3 Movie in your nearby Cinemas as many time as you could to make a good collection which has falling down due to CAA Protest Affect.
#Dabangg3Review 
#Dabangg3Reviews 
#Dabangg3InCinemas 
#Dabangg3Kannada https://t.co/ZyyZPj1Rmo",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews - MASSS ENTERTAINMENT !!

Officially the badass cop ""CHULBUL PANDEY"" is back with BANGGG. Top class performance by @BeingSalmanKhan &amp; @KicchaSudeep . Comedy, action, romantic &amp; emotional scene are truly fantastic. #Dabanng3Day

Rating - ⭐⭐⭐⭐½",Indian,Indo-Aryan,,NonNative
"#Dabaang3 
It will be a mega family entertainment blockbuster of the year.. 
This movie will change the way we look at Indian movies forever 
Kudos 
#Dabangg3Reviews 4.5
🌟 🌟 🌟 🌟 🌟 https://t.co/084S1XH4Jt",Indian,Indo-Aryan,,NonNative
"Fully Enjoyed Watching #Dabangg3....
It offers following three things-
Entertainment
Entertainment
&amp;
Entertainment
#Dabangg3Day 
#Dabangg3Reviews https://t.co/5SXdb15gsg",Indian,Indo-Aryan,,NonNative
"""WEEKEND WITH DABANGG3"" 
#Dabangg3Reviews #Dabangg3InCinemas 

#SalmanKhan #SaieeManjrekar #SonakshiSinha's  #Dabangg3 #Dabangg3BoxOffice Collection 
""Bumper Opening""

View⏩ https://t.co/a8yJ36EpDh https://t.co/ccgbJyvHbp",Indian,Indo-Aryan,,NonNative
"A Complete Entertaining Family Film !! 
Salman Khan is Perfect with his role supported well by Rajjo and Saiee !! Arbaaz Khan has played his character well, and a surprise visit from Sohail Khan 😝 Paisa Vasool Movie ! 
#Dabangg3Reviews
#Dabangg3 #ChulbulPandey
Rating - ⭐⭐⭐⭐ https://t.co/lLbcOoUHrB",Indian,Indo-Aryan,,NonNative
"""#SalmanKhan's Chulbul Pandey is no longer funny or charming - R.I.P. please, Robinhood?"" Here is my review of #Dabangg3 co-starring #SonakshiSinha and #KichchaSudeep👇🏾

#Dabangg3Reviews 
https://t.co/UXpeWMjTn3",Indian,Indo-Aryan,,NonNative
"And yes my show of #Dabangg3 got cancelled coz of no audience
Thank god for saving me
Was worried after seeing the reviews
#Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
#Dabaang3 a decent one time watch.Strongest villain of the series 🔥salman khan excels carries the movie very well. Sai decent Sona bad prabhu direction  mediocre. 162 mins movie could be reduced by 15 mins for crisp . D1&gt;D3&gt;D2 Nonethless it entertains. (3.25/5) #Dabangg3Reviews,Indian,Indo-Aryan,,NonNative
"Foreigners Reviewing #Dabangg3 ..... They Loved and Enjoyed It as 95% People In India Did..| #Dabangg3Reviews! 🔥 

#Dabangg3Review! #SalmanKhan! https://t.co/gXOD9vX5ZL",Indian,Indo-Aryan,,NonNative
"What a movie is this. A pure art !
@BeingSalmanKhan bhai is Superstar.
Kicha sudeep what an actor he is. 
EXTRAORDINARY ⭐⭐⭐⭐⭐
#Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
"Watched dabangg 3 .Only want to say BLOCKBUSTER loading from Salman Khan . You will not find single dull moment in movie .It's entertaining . Interval and climex 🔥🔥🔥.Treat for salmania and  family movie .🌕🌕🌕🌕🌗/5 . 
Best movie in DABANGG FRANCHISE

#Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
"#Dabangg3Review: "" Awesome , Superb movie. Bohat entertaining hai. We Love You #SalmanKhan. BLOCKBUSTER #DABANGG3"".-PUBLIC (Monday Evening Shows)

#Dabangg3InCinemas #ChristmasWithDABANGG3 
@BeingSalmanKhan 
@KicchaSudeep @PDdancing 
#Dabangg3Reviews https://t.co/jXoKD9M8QP",Indian,Indo-Aryan,,NonNative
"#Dabangg3Review: ""Blockbuster #Dabangg3"".-PUBLIC (Sunday Night Show)

@BeingSalmanKhan #SalmanKhan 
@KicchaSudeep @PDdancing 

#Dabangg3InCinemas #ChristmasWithDabangg3 #Dabangg3Reviews https://t.co/oc3yGejbfF",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews Every possible agr group (6-60) | #Dabangg3 is loved by all . "" Why #SalmanKhan is know bas SUPERSTAR of Every Age Group  Be it 6yrs. old child or 60 yr. old Man 🔥

#WeProudWeAreSalmanKhanFans 

@BeingSalmanKhan @KicchaSudeep @saieemmanjrekar @sonakshisinha https://t.co/iXG3zKZPKs",Indian,Indo-Aryan,,NonNative
"#TheTaraSharmaShow is back with a new season.
#SalmanKhan who will be the first guest this season, spoke about his childhood and the work done by his charitable organisation. 
#Dabangg3 
#Dabangg3Reviews 
#Dabangg3InCinemas https://t.co/KfxkPZ3yCH",Indian,Indo-Aryan,,NonNative
"SWAGAT KE LIYE DHANYAVAAD 😊🙏
#Dabangg3InCinemas
The makers have now reduced the length of #Dabbang3 by 
10 minutes 😊
#Dabangg3Reviews https://t.co/MwH1qsK8qe",Indian,Indo-Aryan,,NonNative
"If there was any other star in film like #Dabangg3 (considering the current situation in country), the first day would have been at max ₹ 12-14 Cr. I repeat at max. It's just the magic of Super Stardom of #SalmanKhan that it cruised pass ₹ 20Cr. #Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
"#Dabangg3 Its better than Dabangg - D2 .Shirtless scene of @BeingSalmanKhan is best till date. Fighting scene are like Hollywood style.🔥🔥
 Complete combo  of Hero Vs Villain Thrilling Entertainments 
 man of masses Pandey ji 🔥🔥
#Dabangg3Day #Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews - MASSS ENTERTAINMENT !!

Officially the badass cop ""CHULBUL PANDEY"" is back with BANGGG. Top class performance by @BeingSalmanKhan &amp; @KicchaSudeep . Comedy, action, romantic &amp; emotional scene are truly fantastic. #Dabanng3Day

Rating - ⭐⭐⭐⭐½",Indian,Indo-Aryan,,NonNative
"Perfect Christmas Gift 
#Dabangg3 #Review | #BoxOffice Collection | #ManojDesai Exclusive #Interview | #SalmanKhan 

@BeingSalmanKhan @arbaazSkhan @sonakshisinha @saieemmanjrekar @PDdancing @KicchaSudeep @SKFilmsOfficial #Dabangg3Reviews 

Watch Video 👉 https://t.co/uFQalBFKRg https://t.co/1YfOZCoFOw",Indian,Indo-Aryan,,NonNative
"This is something unmatchable and amazing 👌👌 What a craze for @BeingSalmanKhan bhai 😍❤️ Love You Bhai 🤗
#Dabangg3Day #Dabangg3Reviews #Dabangg3InCinemas https://t.co/oNUYtmfDOq",Indian,Indo-Aryan,,NonNative
"#Dabangg3 is Entertaining &amp; Masala movie.Full of Romance, Action and Comedy. Interval &amp; Climax r Superb @BeingSalmanKhan is Terrific. @KicchaSudeep is fantastic.Complete Paisa Vasool .⭐️⭐️⭐️
#Dabangg3Reviews #SalmanKhan #Dabangg3 @SKFilmsOfficial @sonakshisinha @saieemmanjrekar https://t.co/O2BnLV6tiR",Indian,Indo-Aryan,,NonNative
"#dabangg3 is a worst movie of salman Khan in this decade 

Tubelight se ghatiya picture bna di kya jarurat hai bhai writer banne ki ??..

Total waste of money &amp; time 1/5

#Dabangg3Reviews #Dabangg3Day #Dabangg3InCinemas",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews :- (4/5) ⭐⭐⭐⭐  Entertainment Entertainment Only Entertainment Salman Khan deified successfully yet again. Dabangg 3 is that SK show 👏 @BeingSalmanKhan #Dabangg3Review
Sure Shot Winner",Indian,Indo-Aryan,,NonNative
"Dabangg 3 Box Office Day 1 Advance Booking: Salman Khan Starrer Going Super Strong On A Regular Friday

@BeingSalmanKhan @SKFilmsOfficial @arbaazSkhan @PDdancing @sonakshisinha #SaieeManjrekar #SalmanKhan #Dabangg3Day #Dabangg3Reviews #Koimoi

https://t.co/em4EYBMMWK",Indian,Indo-Aryan,,NonNative
"#Dabangg3 is Paisa Vasool. You go Rofling laughing, numb in emotional scenes, Action sequences are Badass 🔥
@arbaazSkhan @sonakshisinha @saieemmanjrekar @PDdancing @KicchaSudeep @nikhil_dwivedi @SKFilmsOfficial @saffronbrdmedia #Dabangg3Reviews @BeingSalmanKhan #SalmanKhan",Indian,Indo-Aryan,,NonNative
Ekdum Faltu Picture Hai 😂 Dadu Is Back #Dabangg3Reviews https://t.co/fJlScaZS1L,Indian,Indo-Aryan,,NonNative
"The best scene of #Dabanng3 is 

""Advertisement of #NoSmoking performed by Akshay Kumar.""

#Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
"Watch #Dabangg3 Public Review | First Day First Show | BLOCKBUSTER 🌟🌟🌟🌟 #SalmanKhan #KicchaSudeep #SonakshiSinha #SaieeManjrekar #PrabhuDeva #Dabangg3Reviews #Dabangg3MovieReview #Dabangg3Day #Dabangg3FromTodaysalman

Video Link 👉 https://t.co/RRzw9sKUaM https://t.co/mHrZNHYbaj",Indian,Indo-Aryan,,NonNative
"Chulbul Pandey has arrived! Watch the biggest entertainer of the year now. #Dabangg3 In Cinemas!😍🔥😎

Book Tickets On:
BMS- https://t.co/AbFOSArioD
Paytm- https://t.co/F85mTCCVGf

#SalmanKhan #SonakshiSinha #SaieeManjrekar #Prabhudeva #KicchaSudeep #Dabangg3Reviews #Dabangg3Day https://t.co/LpP7144frh",Indian,Indo-Aryan,,NonNative
"#Dabangg3Day
#Dabangg3 going by the early reports movie is nothing less than a blockbuster 

#SalmanKhan 💥💥💪💪💪

#Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews first half review 
One word review - solid action , drama , bgm , n interesting screenplay with some heart touching scenes | 
This is what only @BeingSalmanKhan can do |
Welcome bhai 
@KicchaSudeep is powerful with zabardast expresion |",Indian,Indo-Aryan,,NonNative
With junior chulbul Pandey #Dabangg3 #dabangg3day #Dabangg3Reviews #salmankhan #ChulbulPandey #nashik @SKFilmsOfficial @BeingSalmanKhan @SalmanKhanTimes @Team_SalmanKhan @salmanuniv @viralbollywood @sonakshisinha https://t.co/rlXgACubBU,Indian,Indo-Aryan,,NonNative
"EVERYONE THIS IS IMPORTANT !!!

Go search ‘Dabangg 3’ on google and click the Like button for users ratings..!!! If u have more than 1 google account than I request u to like it from all your accounts !!! 

#Dabangg3 #Dabangg3Day #Dabangg3Reviews https://t.co/WZeGHI2IYq",Indian,Indo-Aryan,,NonNative
"'Dabangg 3' Review: Salman Khan Is Thrice As 'fearless' In This Action Thriller And Kiccha Sudeep Nailed It.
#Dabangg3Review #Dabangg3Reviews  #Dabangg3Kannada #Dabanng3 
@KicchaSudeep @BeingSalmanKhan @sonakshisinha @PDdancing @SalmanKhan_ @KSFA_Official https://t.co/JF5DI0Cgw5",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews :

Khaleej Times - 🌟🌟🌟🌟½
The Live Mirror - 🌟🌟🌟🌟 
Bollywood Bubble - 🌟🌟🌟🌟
Siddharth Mathur - 🌟🌟🌟🌟
PeepingMoon - 🌟🌟🌟½
Desimartini - 🌟🌟🌟½
Taran Adarsh - 🌟🌟🌟½
Koimoi - 🌟🌟🌟½
Dainik Bhaskar - 🌟🌟🌟
Bollywood Life - 🌟🌟🌟
TOI - 🌟🌟🌟",Indian,Indo-Aryan,,NonNative
"Abhi tak tho sahi hai
#Dabangg3 Updated Reviews :

Khaleej Times -🌟🌟🌟🌟½
The Live Mirror -🌟🌟🌟🌟 
Bollywood Bubble -🌟🌟🌟🌟
PeepingMoon -🌟🌟🌟½
Desimartini -🌟🌟🌟½
Koimoi - 🌟🌟🌟½
Dainik Bhaskar - 🌟🌟🌟
Times Of India - 🌟🌟🌟 
@ItsSohailKhan - 3.25🌟

#Dabangg3Reviews https://t.co/zUVwMqBfCo",Indian,Indo-Aryan,,NonNative
"#Dabangg3 Review By Most Trusted Portal From Gulf Region #KhaleejTimes Is Out!

4.5/5 Stars! 🔥 

High Octane Action, Catchy Dialogues, Laugh-Out-Loud Comedy, Romantic Moments, All in All Dabangg3 is Well Packaged Entertainer!

#Dabangg3Reviews #Dabangg3Review
#Dabangg3Tomorrow https://t.co/IvDKmo0t5J",Indian,Indo-Aryan,,NonNative
"Some fact :

🌟 Balli ❤ Khushi 

🌟comic dialogue and timing 👌

🌟 #ChulbulPandey actual name neither chulbul nor pandey.

🌟 #HabibiKeNain is going to surprise you, you'll sing this song many times.

🌟 #MunnaBadnaamHua is riot. Whole the nation will dance

#Dabangg3Reviews https://t.co/iqQ9y96wE0",Indian,Indo-Aryan,,NonNative
"Awesome reviews pouring inn. 
Ab to dekhni banta hai😁🙂 #Dabangg3 

#Dabangg3Reviews https://t.co/cW293fwn2U",Indian,Indo-Aryan,,NonNative
"*ENTERTAINING***

Positive : 
Interval Scene 👌👌😧
Climax 🔥💥
Kichha &amp; Salman ✨

Negative :
Lengthy
Boring in few post interval scenes

Overall - Good 🎉

⭐⭐⭐/5

(Review as per my friend's opinion)

#Dabangg3 #Dabangg3Reviews https://t.co/wWPYxLZaVk",Indian,Indo-Aryan,,NonNative
"spread...
#Dabangg3Reviews https://t.co/099DaTM0RA",Indian,Indo-Aryan,,NonNative
"Finally Dabangg 3 is d film 4 us fans which was being awaited after TZH going bt the general audiences nd famous portals reviews its almost BLOCKBUSTER at d Boxoffice so guys nd girls b ready nd do Swagat of dear @BeingSalmanKhan akka Chulbul Pandey wd open arms
#Dabangg3Reviews",Indian,Indo-Aryan,,NonNative
"#Dabangg3 Grand Release From Tomorrow🔥🔥🤙🤙🤩 

#Badshah VS #Sultan The Ultimate Clash 1Day To Go
#Dabangg3Dec20 #Dabangg3 
@KicchaSudeep @BeingSalmanKhan 
@JackManjunath 
@SKFilmsOfficial 

#Dabangg3Kannada 
#Dabangg3FromTomorrow
#Dabangg3Reviews 

#KicchanaAdda @KicchanaAdda https://t.co/IeojaNqB1o",Indian,Indo-Aryan,,NonNative
"Positive reviews pouring in for ultimate mass entertainer
#Dabangg3Reviews
#Dabangg3MovieReview
#Dabangg3Review https://t.co/t0tIszd0Ao",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews 
Full on masala..
Salaman sir show
mass film...
Best entertainment movie of the year... https://t.co/VdiwMFrspS",Indian,Indo-Aryan,,NonNative
"Reviews - 

#Dabangg3Reviews https://t.co/K04pxqlo60",Indian,Indo-Aryan,,NonNative
"#Dabangg3Reviews -

All Critics Review of dabangg3 

TOI - 1*/5
IndianExpress - 0.5*/5
Taran adersh -1*/5 
Bollywoodcapsule- 1.5*/5
Abk Bollywood- 1*/5
Koimoi - 1*/5
rahul - 2*/5
Movie Topic - 1*/5
Bollywood magic - 1.5*/5

Average Review - 1*/5

Critics says next Tubelight",Indian,Indo-Aryan,,NonNative
"Extraordinary Advance All Over 🔥
#Dabangg3Reviews #Dabanng3 
Never Seen Before Kinda Craze !!!! https://t.co/TPtfKBPoK0",Indian,Indo-Aryan,,NonNative
text,Indian,Indo-Aryan,,NonNative
"Watch Live !! Hon'ble PM Shri Narendra Modi ji addresses the 5th India International Science Festival 2019, Kolkata via Video conference. #IISF2019 #ScienceFestival #PMModiVideoConferencing https://t.co/xG3J5LxsEj",Indian,Indo-Aryan,,NonNative
"While delivering my address, I spoke highly about our scientists who are collaborating internationally on a wide spectrum ranging from basic sciences to mega-science discovery programs. @PMOIndia @IndiaDST @DBTIndia @MEAIndia @iisfofficial #IISF2019 https://t.co/XNmqZoxPg8",Indian,Indo-Aryan,,NonNative
"Excited to be at #IISFMediaConclave #boseinstitute today &amp; tomorrow ; a unique event at #IISF2019 that brings together scientists, #scicommers, journalists, #masscomm students &amp; educators to discuss issues pertaining to #scicomm in #India.

If you are around, come say hi 🙂 https://t.co/Vq09EaQAnu",Indian,Indo-Aryan,,NonNative
"Women Scientists’ and Entrepreneurs’ Conclave is a step forward to inspire young women to discuss, analyse and suggest solutions to counter the problems faced bu the women scientists: Secy @IndiaDST Shri Ashutosh Sharma   

#IISF2019 https://t.co/gELEJna7F5",Indian,Indo-Aryan,,NonNative
"We are celebrating science at #IISF2019.
We are progressing in the domain of science &amp; technology
in a great manner. We need to project our advancement to the global community: Jayant Sahasrabudhe, National Organizing Secy, Vijnana Bharati https://t.co/muusJpjlgr",Indian,Indo-Aryan,,NonNative
"Student from Raja Bazaar Science College, #Kolkata at #IISF2019 .
#IISFMediaConclave #sciencefestival https://t.co/GUSzia66sK",Indian,Indo-Aryan,,NonNative
"India International Science Festival (IISF) 2019:

Kolkata students create Guinness World Records with largest astrophysics assemble

#IISF2019

https://t.co/T5zfJhiCFJ",Indian,Indo-Aryan,,NonNative
"I spoke about how we need to connect the discovery science to solution science by taking the research out from the laboratory to the people, society and market. #IISF2019 @PMOIndia @iisfofficial @IndiaDST @CSIR_IND @Vibha_india @DBTIndia https://t.co/2okGRyXhpN",Indian,Indo-Aryan,,NonNative
"Students at #IISF attempting to make a  #GuinnessWorldRecord for the most people assembling Radio kits simultaneously. 

#IISF2019 https://t.co/vADscK0hyq",Indian,Indo-Aryan,,NonNative
"Women Scientists’ &amp; Entrepreneurs Conclave, which was inaugurated as a part of the India International Science Festival 2019, highlighted the importance of networking to enhance the representation of women in science and research

#IISF2019 

Read here: https://t.co/zTURfy7mLo",Indian,Indo-Aryan,,NonNative
"Huge and Enthusiastic participation of students, young officials and budding scientists during the technical sessions of India International Science Festival. 

#IISF2019 

Read here: https://t.co/VBtvkGFNHe",Indian,Indo-Aryan,,NonNative
"Day 1 at #IISF2019

Largest astrophysics lesson and assembly of spectroscopy attempted with participation of over 1750 students from all across India  

#WorldRecord https://t.co/wv23m6VC0v",Indian,Indo-Aryan,,NonNative
India International Science Festival #IISF2019 Mega  Event happening in #Kolkata where #STPIINDIA participated under leadership of DG Dr. @Omkar_Raii https://t.co/5Eqwmqidan,Indian,Indo-Aryan,,NonNative
"So excited to announce that my film “The Climate Challenge” won the 1st prize at the International Science Film Festival of India 2019 held at Satyajit Ray Film and Television Institute (SRFTI), Kolkata. Thanks to everyone who have supported me in this endeavour. 
#IISF2019 https://t.co/aHOORuTYE7",Indian,Indo-Aryan,,NonNative
"PM Shri @narendramodi ji will inaugurate the India International Science Festival 2019 in Kolkata, Bengal on 5 November 2019. 

Watch Live at 
● https://t.co/4ryhGY9sWU
● https://t.co/kYYBEPFFh8
● https://t.co/EUJi7CpBDy https://t.co/Hr9dh6y31Z

#IISF2019 https://t.co/ycj0FnVPOn",Indian,Indo-Aryan,,NonNative
"‘Guinness World Record of Most students assembling Radio kits’ created with the participation of over 400 students,at India International Science Festival #IISF2019

Union Minster @drharshvardhan dedicates the award to CV Raman &amp; Jagadish Chandra Bose 

https://t.co/6LdIAee3vY",Indian,Indo-Aryan,,NonNative
"PM @narendramodi to inaugurate the 5th India International Science Festival #IISF2019

Prime Minister will inaugurate #IISF by addressing the audience at Biswa Bangla Convention Centre, #Kolkata through video conference at 4:00 PM today

Read here: https://t.co/6g9H8A8mgZ https://t.co/is7EK3vWUk",Indian,Indo-Aryan,,NonNative
"Minister @maleehjamal, with S&amp;T Minister of India @drharshvardhan,  Minister of Higher Ed. of Afghanistan @TawabB and Education Minister of Bhutan Jai Bir Rai, met with &amp; provided encouragement and motivation to students from all across India participating in #IISF2019 https://t.co/dbGcxqKVKl",Indian,Indo-Aryan,,NonNative
"Union Minister @drharshvardhan urges students to go for start-ups.

Inaugurating the students’ Engineering Model Competition Meet and Expo at part of the 5th India International Science Festival #IISF2019 in Kolkata today. 

https://t.co/QqFsyVjt2U",Indian,Indo-Aryan,,NonNative
"During #IISF2019, I had the opportunity to inspect, BrahMos, a supersonic missile and the LRSAM, Long Range Surface to Air Missile. These missiles have strengthened India's security through its destructive accuracy. @iisfofficial @PMOIndia @DRDO_India @IndiaDST @DBTIndia @adgpi https://t.co/kQZNKumW9S",Indian,Indo-Aryan,,NonNative
"Prime Minister Narendra Modi addresses the 5th India International Science Festival #IISF2019 through video conference.

#IISF2019 is being held in Kolkata from 5th to 8th Nov with the theme RISEN India – Research, Innovation, and Science Empowering the Nation https://t.co/smtN8QRooL",Indian,Indo-Aryan,,NonNative
"Minister Mohamed Maleeh Jamal attends the India International Science Festival 2019 and took part in the Overseas Science and Technology Ministers and Diplomat Conclave in Kolkata, India.
#IISF2019 https://t.co/qKric3IDYu",Indian,Indo-Aryan,,NonNative
"Delivering the Valedictory Address at #IISF2019, I mentioned the achievements of our scientists esp those at @CSIR_IND who have conducted Whole Genome Sequencing of 1,008 Indians from different population spectrum across the country @PMOIndia @IndiaDST @DBTIndia @Vibha_india https://t.co/05Cgc7ngx3",Indian,Indo-Aryan,,NonNative
"Watch LIVE: Valedictory Session of India International Science Festival

#IISF2019

https://t.co/ZOQFHCTSe3

@iisfofficial
@IndiaDST 
@drharshvardhan",Indian,Indo-Aryan,,NonNative
"Very inspiring quote by Hon'ble PM on scientific reseach during the inaugural session of #IISF2019 ""There are no failures in science, 
there are efforts, there are experiments and finally, there is success!"" @dstGujarat @IndiaDST @VigyanPrasar @PrinSciAdvOff @InfoGujcost @CMOGuj https://t.co/0Na1l7V5c7",Indian,Indo-Aryan,,NonNative
"Watch Live !!  Hon'ble PM Shri Narendra Modi ji addresses the 5th India International Science Festival 2019, Kolkata via Video conference. #IISF2019 #ScienceFestival #PMModiVideoConferencing https://t.co/p175PO2cDX",Indian,Indo-Aryan,,NonNative
"India is a land of great innovations and has become a beacon of inspiration for the world. I am happy to have opened the National Start-Up Conclave &amp; Expo today at #IISF2019.

@IndiaDST @official_cgcri @Vibha_india @PMOIndia
@iisfofficial https://t.co/9NpCYQXv6A",Indian,Indo-Aryan,,NonNative
"@mediasurya Prasar Bharati Chairman @mediasurya said, ""The gap between scientist and media people needs to be breached...""
#IISF2019 
#IISFMediaConclave https://t.co/39DcXdKDCM",Indian,Indo-Aryan,,NonNative
I am indeed pleased to be here at the India International Science Festival today in #Kolkata. #IISF2019 is a celebration to promote S &amp; T. The festival will also be addressed by PM Sh @narendramodi ji via video conferencing. @IndiaDST @PMOIndia @DBTIndia @iisfofficial https://t.co/Py5KjisWsR,Indian,Indo-Aryan,,NonNative
About 100 innovative &amp; socially relevant technologies are being showcased in the exhibition. Seminars &amp; discussions on innovations &amp; entrepreneurship are being organized during the Conclave. #IISF2019 @IndiaDST @official_cgcri @Vibha_india @PMOIndia  @iisfofficial @PMOIndia https://t.co/enaQQzInV0,Indian,Indo-Aryan,,NonNative
"I expressed the importance of how this conclave will help us to charter a road map of cooperation on a bilateral level that can foster research, education and innovation partnerships.  #IISF2019 @PMOIndia @iisfofficial @IndiaDST @CSIR_IND @Vibha_india @DBTIndia https://t.co/qs5zngXCxs",Indian,Indo-Aryan,,NonNative
".@prasarbharati Chairman A Surya Prakash addresses 5th India International Science Festival
#IISF2019 https://t.co/jr29vVFDae",Indian,Indo-Aryan,,NonNative
"In a short while from now!  400 students will be attempting 
#GuinnessWorldRecord for largest electronic lesson and assembly of optical media communication units at a single location

#IISF2019 https://t.co/lBpStNcaGQ",Indian,Indo-Aryan,,NonNative
"Students and delegates participating at the screening and presentation of Science Fiction films as part International Science Film Festival Of India 

#IISF2019 

Connecting science with mankind https://t.co/lljE05T3h7",Indian,Indo-Aryan,,NonNative
"#iisf2019,here in hall no.5,vigyan manthan is going on,kindly join us,shri Hemant lagvankar from MVP Mumbai speaking  about the marathi science  literature.@KapilT3 @iisfofficial @manojpatairiya @NavneetKumarGu8 @Kavitav83496076 https://t.co/dKZSDYeqB8",Indian,Indo-Aryan,,NonNative
"On the 2nd day of the #IISF2019, I inaugurated the Student Engineering Model Competition. The expo will demonstrate some modern engineering models which have a societal impact.
@PMOIndia @IndiaDST @DBTIndia @CSIR_IND https://t.co/2OttI4CAfk",Indian,Indo-Aryan,,NonNative
"The conclave will create further opportunities to inculcate scientific &amp; tech temper among young women. It will encourage women to become ace players in science, tech &amp; innovation. #IISF2019
@PMOIndia @IndiaDST @DBTIndia @CSIR_IND @iisfofficial https://t.co/lfwYFhY1TQ",Indian,Indo-Aryan,,NonNative
"PM @narendramodi to inaugurate 5th India International Science Festival #IISF2019 by addressing audience at Biswa Bangla Convention Centre, Kolkata through video conference today at 4:00 PM.

Theme this year is RISEN India– Research, Innovation, and Science Empowering the Nation. https://t.co/2LKMkeGki6",Indian,Indo-Aryan,,NonNative
"The DST Govt of Gujarat Pavilon at #IISF2019 is furnished with interactive exhibits of new age technologies to engage, educate and excite students and teachers about the wonder world of S&amp;T. @dstGujarat @IndiaDST @iisfofficial @hareets @CMOGuj @PMOIndia https://t.co/HXGyM7X9OL",Indian,Indo-Aryan,,NonNative
"Union Minister @drharshvardhan visits Science Expo during India International Science Festival, in Kolkata 

#IISF an opportunity to bridge the gap and bring science near to the people, particularly children: Union Minister @drharshvardhan

#IISF2019 https://t.co/IOlXSaKL3o",Indian,Indo-Aryan,,NonNative
"LIVE Now

PM @narendramodi inaugurates #IISF2019 in #Kolkata via Video Confefence.

Watch on #PIB's
YouTube: https://t.co/iiWhGhA3DQ
Facebook: https://t.co/7bZjpgpznY

https://t.co/5ey1OLyKbT",Indian,Indo-Aryan,,NonNative
"In Vigyan Manthan Session on Contemporary 
Science Literature, Dr C.M. Nautiyal  talked about to popularise 
Science in each and every group of society notably without distortion. 
@CSIR_NISCAIR @iisfofficial @DirectorNiscair @insa_academy #IISF2019 #kolkata https://t.co/TyY1zKdVrn",Indian,Indo-Aryan,,NonNative
"Science educations through #puppets among students in rural areas.
Promoting the dying art, what a show! 😍
#scicomm #IISF2019 #scienceeducation #scienceliteraturefestival #bookfair
@CSIR_NISCAIR @VigyanPrasar https://t.co/NFlq02MscZ",Indian,Indo-Aryan,,NonNative
"Engineering turns science to a tangible artefact which is useful in making human life safe &amp; convenient. The expo is aimed at igniting engineering acumen among children as well as an opportunity for them to showcase their talent.
#IISF2019 @PMOIndia @IndiaDST @DBTIndia @CSIR_IND https://t.co/EOM08PiM14",Indian,Indo-Aryan,,NonNative
"Panel Discussion on Taking Science to the People – Challenges &amp; Solutions

Reskilling of science communicators required, says @pallavabagla 

#IISF2019 @CSIR_IND  @IISFOfficial @DirectorNISCAIR https://t.co/n5Z9QNhtPU",Indian,Indo-Aryan,,NonNative
"Dr Arup Mishra, Director,  Assam State S&amp;T Council is giving a presentation on best S&amp;T practices being developed by all North Eastern states of the country at #IISF2019 in #Kolkata today. @IndiaDST @iisfofficial @ddutta63 https://t.co/y6p2KSDbF2",Indian,Indo-Aryan,,NonNative
"Another year ..another event..#iisf2019 #WSEC19
Working with volunteers has always been one of my favourite parts of managing an event.
It teaches me to be a better leader and a better human :)
#WomenInSTEM #Workforce https://t.co/rKYOteAGxK",Indian,Indo-Aryan,,NonNative
Union Minister @drharshvardhan at Overseas Ministers and Diplomats Conclave as part of #IISF2019 https://t.co/iTHHQQSal8,Indian,Indo-Aryan,,NonNative
While addressing the science teachers at National Science Teacher Congress Hon'ble Minister @drharshvardhan said that Children should feel connected with science and only teachers can ensure that. #IISF2019 https://t.co/joB03Wu4lQ,Indian,Indo-Aryan,,NonNative
"The theme of #IISF2019 is RISEN India- Research, Innovation, Science Empowering the Nation. It's an attempt to encourage young minds towards the field of science. I would also be visiting the science expo to inaugurate the Students' Science Village @IndiaDST @PMOIndia https://t.co/qCBnSww1b7",Indian,Indo-Aryan,,NonNative
"It was blissful to address #NSTC at the #IISF2019 #Kolkata. I have always admired teachers as they dedicate their entire lives to guarantee this country a better future.
@IndiaDST @Vibha_india @PMOIndia @CSIR_IND @iisfofficial @iacskolkata https://t.co/m7XRtGcE5l",Indian,Indo-Aryan,,NonNative
"Online videos can impart quick learning skills among children, says Bharti Shandilya at the International Science Literature Festival during #IISF2019
@CSIR_IND @CSIR_NISCAIR @VigyanPrasar @iisfofficial https://t.co/UL3Rsimeph",Indian,Indo-Aryan,,NonNative
