text,lang,langFam,category,origin
Join our @michaelchow1 at the #SAMESBC Pittsburgh conference today. He's on a distinguished panel discussing strategies for minority-owned business with the federal government. https://t.co/luERivFDQR,English,Native,,Native
"#NVSBE/ #SAMESBC attendees join @MariaPanichelli and @RuggieriBob at 2:15 today in Room R01 for their presentation, ""Key Considerations in Federal Subcontracting"" for info on how to navigate the subcontracting process and a review of the key FAR clauses.",English,Native,,Native
When in Rome #SAMESBC #Pittsburgh #environmental,English,Native,,Native
Stop by at 1:15PM today to hear from Red Team VP @jeffshen25 as he delivers his presentation on making smart decisions and pursuing the right opportunities. #SAMESBC https://t.co/S3HSoGmzuH,English,Native,,Native
"Aerotek is at the @same_hq Small Business Conference in #Pittsburgh this week! If you're here too, make sure to connect with our team at booth #840. #SAMESBC https://t.co/arqvtu1nj6",English,Native,,Native
This week we're supporting small business partnerships at @same_hq Small Business Conference in Pittsburgh! #BetterTogether #SAMESBC,English,Native,,Native
#SAMESBC looking forward to meeting everyone. #SmallBusiness #Midwest #Environmental @EnvironWorks,English,Native,,Native
SAME Pittsburgh Post board members volunteering at the National Small Business Conference! #SAMESBC #networking #SmallBusiness #pittsburghPost https://t.co/n5ad16VpbZ,English,Native,,Native
Next Stop: David L. Lawrence Convention Center! #SAMESBC #pittsburgh #SmallBusiness https://t.co/nmXhND6qsr,English,Native,,Native
You know you're in Pittsburgh...@SMPSdc @same_hq #samesbc #BuildThruBD #herewego https://t.co/aBWiWDWbwD,English,Native,,Native
Congratulations to our US Small Business team for winning @same_hq’s 2017 Large Business Award! https://t.co/omTuqC8sDM #SAMESBC #Woodplc https://t.co/OeHtPJaeaZ,English,Native,,Native
"Connect with AKRF at @same_hq Small Business Conference in #Pittsburgh, Booth 512, to learn about our environmental, planning, and engineering services. #SAMESBC",English,Native,,Native
Our president Geoff Goll enjoying #SAMESBC with @USACEHQ Maj. Gen. Michael Weir and @USACE_NY Col. Thomas Asbery #smallbusiness https://t.co/C5GCcjpWGB,English,Native,,Native
@SuretyFidelity #SAMEsbc Small Business Council Meeting #buildingstrongbusinesses focus on your value not your certification #Empowerment https://t.co/P3WzlM7bUu,English,Native,,Native
AirQuest’s CEO is in attendance as a small business at this roundtable event at #SAMESBC https://t.co/xS7LJf0KuG,English,Native,,Native
@SuretyFidelity #samesbc Mario of Burgos Group SMALL CONTRACTOR OF YEAR providing amazing advice. He knew the 3Cs! #bondingmatters https://t.co/SjhPcxjRwn,English,Native,,Native
"What a wonderful way to start the Plenary at the @same_hq Small Business Conference in New Orleans, LA. R&amp;K is looking forward to speaking with the attendees during the #SAMESBC. Come see us at booth 125, row 100, near the entrance! #SAME #SAMESBC18 #NationalAnthem https://t.co/SGkXUVoQDo",English,Native,,Native
Woodplc: Congratulations to our US Small Business team for winning same_hq’s 2017 Large Business Award! https://t.co/47opc8mc6B #SAMESBC #Woodplc https://t.co/3pQHiinq5V,English,Native,,Native
Day 2 of #SAMESBC is off to a great start. Attendees - don’t miss us at Booth #606 during the networking reception! @same_hq https://t.co/GbxJSnKXJ1,English,Native,,Native
Stop by and meet @shelleyarmato the winner of the #Kansas Women Owned Business of the Year and learn how she is eliminating the elephant in the room at #SAMESBC Innovation Theatre today at 12:30! #construction #technology https://t.co/boBoi8hiLm,English,Native,,Native
We’re thrilled to be at the @same_hq Small Business Conference this week. Visit us at Booth #606! #SAMESBC https://t.co/foKnXO6qsl,English,Native,,Native
Kicking off what promises to be an extraordinary three days at the @same_hq Federal Small Business Conference in #Pittsburgh w/ @RHaberkam #SAMESBC  #IamSAME https://t.co/g19OV3BdvD,English,Native,,Native
Rear Admiral Muilenburg speaks to the #SAMEYMC at #SAMESBC @same_hq @NAVFAC #Engineers #FutureLeaders https://t.co/AKsjyPUcx4,English,Native,,Native
"We're in 522 in #pittsburgh this week showcasing our #GeoIoT Platform, RSMeans Data, and @ProWestGIS Partnership #SAMESBC @MLWorthey @KN0MAP https://t.co/8ILxsYolwS",English,Native,,Native
"Attend @same_hq #SAMESBC, 11/15–17, @visitpittsburgh to discover #smallbiz procurement opps in the construction, architecture, and engineering industries. Meet teaming partners to help you succeed! https://t.co/v3VziAZFuC",English,Native,,Native
Lots of great networking opportunities in the @same_hq 2017 #SmallBusiness Conference exhibit hall today! @AldoMcKay10 is making the rounds. #SAMESBC https://t.co/TBN5K9cIIT,English,Native,,Native
We're looking forward to being there! Come and talk with our specialists at booth 926 https://t.co/06sWsMLVRp #SAMESBC https://t.co/5tOwPy5r86,English,Native,,Native
Catch up with @AldoMcKay10 this week @SAME_HQ Small Business Conference in #Pittsburgh to network and learn about @pec_tx. #SAMESBC https://t.co/Rnkv9AkQjo,English,Native,,Native
"Contractor or small business? At the @same_hq #SAMESBC, we met business professionals w/ tremendous skills and expertise to put to work. Our 
#ContractingForecast is available here https://t.co/wfnZpPMmuj https://t.co/VOyA7dAGu1",English,Native,,Native
"GORDON wants to meet you @ the SAME Norfolk SBC next week! 
Please be on the look out for @markdyck_LA, @jjacobs108, John H. Osborn F.SAME, and @ahikmat89 @ booth E-7.
#samesbc #norfolk #gordon #growingteam https://t.co/oOt3VBL5KD",English,Native,,Native
"It’s so inspiring to see the president our company, Patricia Bonilla, giving a speech at #SAMESBC #lunaconcg #womeninbusiness #womenentrepreneur #femalefounder #womeninleadership #hispanic #womenowned #lunaconcg #Construction #sba @SBAgov @same_hq https://t.co/fDJO9gsESv",English,Native,,Native
"Check out #Siemens new in-booth (#808) app, to find out how to make your facilities safe, #energyefficient, &amp; comfortable. #SAMESBC",English,Native,,Native
Bob Galteland is attending the SAME Small Business Conference this week. #SAMESBC https://t.co/EMZQtj9vnD https://t.co/lFSke7dDet,English,Native,,Native
@Wes_Guckert and @RHaberkam kicking off what promises to be an extraordinary three days at the @same_hq Federal Small Business Conference in #Pittsburgh #SAMESBC  #Engineering https://t.co/ipJ5mlnXoK,English,Native,,Native
text,English,Native,,Native
Why does Joe Biden's campaign keep going after victims of the opioid epidemic while taking money from big pharma? Seems corrupt to me. #TellTheTruthJoe https://t.co/DdoFhKuQVS,English,Native,,Native
"We need a POTUS who will not lie to us on a regular basis. This has been a *life-long* problem with #HellNoJoe #TellTheTruthJoe 
Now, he's gaslighting seniors in FL and other states with a false ad that he's supported social security when he's attacked it repeatedly. https://t.co/9TJwEfFmtE",English,Native,,Native
"#TellTheTruthJoe  There have been so many lies during this campaign, they probably outnumber the delegates you just won. Where's the evidence Bernie wants to ""change the rules?"" https://t.co/exQYjjhy6S",English,Native,,Native
"@JoeBiden how can we believe you? you have a very long and documented record of trying to cut social security.
#TellTheTruthJoe",English,Native,,Native
"In a single interview Biden:
-Suggested he might veto Medicare for All if it passed through Congress 
-Suggested his healthcare plan is universal when it leaves 10 million uninsured.
-Stated he didn't believe Saddam had WMDs but still voted for the war in Iraq.

#tellthetruthjoe",English,Native,,Native
"#TellTheTruthJoe 
You haven't always been a strong supporter of Social Security
You weren't active in the Civil Rts Movement
You weren't arrested trying to see Nelson Mandela
You've had to quite 2 prior POTUS races for lies &amp; plagiarism
You are not best candidate to defeat DJT https://t.co/m3ZMFsjAVo",English,Native,,Native
"#tellthetruthjoe

https://t.co/RmefKf144U

According to this Lancet study, M4A will save up to 450 billion $/yr, and could save ""more than 68,000 lives""  

https://t.co/0mcrptUA0H",English,Native,,Native
"If I were heading into retirement, this is not the man I'd want fighting to secure my future! #TellTheTruthJoe https://t.co/ILXrR2Bbmr",English,Native,,Native
"@D_jeneration @JoeBiden Joe Biden becomes a little more senile every day. He is completely washed up. He is a creepy old man who’s only purpose in life is to molest women and to promote the billionaires agendas. 

Ilhan was being nice. 

#IDoNotLikeJoeBiden #TellTheTruthJoe #BernieOrBust2020 https://t.co/ttvd4y71iK",English,Native,,Native
@RichardBurr_DN @detroitnews #OnlyBernieCanBeatTrump Trump WILL beat #DementiaJoe like a Drum #HidinBiden #LyinBiden #BidenSocialSecurityCuts #BidenWasNotInTheCivilRightsMovement #TellTheTruthJoe #OnlyBernieCanBeatTrump #PresidentBernieSanders2020🔥🔥🔥🔥🔥 https://t.co/dBgJw0KlcB,English,Native,,Native
"@proviewsusa @JoeBiden BIDEN URGED TO '#TELLTHETRUTHJOE' ABOUT PAST CALLS FOR SOCIAL SECURITY CUTS
https://t.co/ESUoi8dJfZ",English,Native,,Native
"#Trump and #JoeBiden agree on more than they disagree.

Maybe we should vote for something better than Trump lite.

#BernieSanders #BernieBeatsTrump

#Biden2020 
#BidenSocialSecurityCuts
#LyingBiden
#HandsOffSocialSecurity
#TELLTHETRUTHJOE #DemocraticPrimary #MichiganPrimary https://t.co/FZX9VU33nV",English,Native,,Native
"5 ghosts from Biden's past that could haunt his presidential campaign https://t.co/cOydHnHs5Y 

#TellTheTruthJoe #BernieSanders #SandersWarren2020",English,Native,,Native
"@briebriejoy Maybe he's not lying, but in his fugue state he's impersonating Bernie's speeches like has with other world leaders in the past.
#tellthetruthjoe",English,Native,,Native
Once again @JoeBiden is on camera bragging about something he now lies about. #TELLTHETRUTHJOE https://t.co/TT8ToqTkqd,English,Native,,Native
"#TellTheTruthJoe  You should know better than this. If not, then you shouldn't be running at all. https://t.co/nXfIkh1pOM",English,Native,,Native
"#TellTheTruthJoe Not only have you fought for cuts to Social Security and Medicare, you HELPED put a REPUBLICAN in the Senate. You've hurt the downticket races more than Bernie ever would. #Bernie2020 https://t.co/w56BBmUqtw",English,Native,,Native
"@briebriejoy He doesn’t know how to. He lied about marching for civil rights, he made up war stories m, he lied about getting arrested in South Africa with Mandela but we are supposed to believe him when it comes to healthcare foh #tellthetruthjoe",English,Native,,Native
@briebriejoy He's incapable of telling the truth. I guess being a pathological liar is OK as long as it's your pathological liar #TellTheTruthjoe,English,Native,,Native
@DrJillStein @AcctClosedNan #ONLYBERNIECANBEATTRUMP Trump will beat Biden like a Drum #ONLYBernieCanBeatTrump #OnlyBernie believes that healthcare is a human right #LyinBiden #BidenSocialSecurityCuts #BidenWasNotInTheCivilRightsMovement #TellTheTruthJoe #BidenSocialSecurityCuts #ONLYBERNIECANBEATTRUMP https://t.co/jyfFXjlqfj,English,Native,,Native
@RedBeretsM4All @0rf @Vegan_Succubus @ninaturner @KillerMike @BernieSanders #OnlyBernieCanBeatTrump Trump WILL beat #DementiaJoe like a Drum #HidinBiden #LyinBiden #BidenSocialSecurityCuts #BidenWasNotInTheCivilRightsMovement #TellTheTruthJoe #ONLYBERNIECANBEATTRUMP https://t.co/w3qhRlr8Fu,English,Native,,Native
@OpinionatedLab It's just a fact that Trump WILL beat Biden like a Drum. #ONLYBERNIECANBEATTRUMP #LyinBiden #TellTheTruthJoe #BidenSocialSecurityCuts #BidenWasNotInTheCivilRightsMovement #TellTheTruthJoe #LyinBiden #HidinBiden https://t.co/lubRTYLJRE,English,Native,,Native
"@LOWFISCIFI @xDakuna @muni_d1 @aravosis @ewarren That's as false as #TellTheTruthJoe ad on his record of social security cuts. 
Over half delegates are still to be decided and Joe's lead isn't that insurmountable. We don't even have all delegates allocated from states who've already voted &amp; Bernie's leading. Joe is declining.",English,Native,,Native
"@LOWFISCIFI @xDakuna @muni_d1 @aravosis @ewarren Seems about as credible as #TellTheTruthJoe himself. Of course he'd rather not debate Bernie one to one. You don't have to concede the description. There's a factual record widely available. Your denial doesn't change the reality. 

I almost wish Bernie HAD run 3rd party.",English,Native,,Native
"@hilaryr If you could have #TellTheTruthJoe draw a clock randomly, that would be a good apology.
#DrawAClockJoe https://t.co/QAiJLqJEnU",English,Native,,Native
"Maybe to match #TelltheTruthJoe, we have #DrawAClockJoe?

I'd never heard of this #Dementia test until @AlfaRomasochist mentioned it:

https://t.co/4jgLWFVnlq https://t.co/9SLbFUPOLd",English,Native,,Native
@JoeBiden #TELLTHETRUTHJOE it’s recorded. Anyone can look it up. You’ve been calling for cuts for decades #FactsNotAttacks,English,Native,,Native
"Bidens fight to cut and raise the eligibility age for Social Security benefits is a record that is decades long. #TellTheTruthJoe
#BidenSocialSecurityCuts https://t.co/tFUbU6pcu5",English,Native,,Native
"@JoeBiden BIDEN URGED TO '#TELLTHETRUTHJOE' ABOUT PAST CALLS FOR SOCIAL SECURITY CUTS AMID BERNIE SANDERS CRITICISM

https://t.co/D3LhccHPpO",English,Native,,Native
@JoeBiden You're not a decency candidate. You didn't meet Nelson Mandela. You were on the wrong side of the Civil Rights Movement. You're a plagiarist. You've always voted to support the corporations and hurt ordinary people. #TellTheTruthJoe,English,Native,,Native
"#BidenSocialSecurityCuts #TellTheTruthJoe
#BidenWouldntBeatTrump

Joe Biden Wouldn't Beat Trump

#NotMeUs #BernieBeatsTrump #Bernie2020 https://t.co/3kmKxf6g59",English,Native,,Native
"@shaunking @JoeBiden We already have one lying dotard in the Whitehouse &amp; yet some people think it might be a good idea to replace him with another. Go figure
#StatusQuoJoe #TellTheTruthJoe https://t.co/BBq0WDWe0B",English,Native,,Native
"@MAKAEL86 @shaunking @JoeBiden How about from 2020? 
#Joementia #TellTheTruthJoe #Biden2020SwallowIt
https://t.co/mPZaQxS4K4",English,Native,,Native
@ShadeyGreySkies @DrJillStein Huh? Just need #TellTheTruthJoe to draw a clock. Is that so much to ask of the #ObidenBama team that has failed to #resist?,English,Native,,Native
@OpinionatedLab #OnlyBernieCanBeatTrump Trump WILL beat Biden like a Drum #HidinBiden #LyinBiden #BidenSocialSecurityCuts #BidenWasNotInTheCivilRightsMovement #TellTheTruthJoe #BidenSocialSecurityCuts #ONLYBERNIECANBEATTRUMP https://t.co/jrZ6BLRSYu,English,Native,,Native
"@ChrzChris @Juliess31 @PdxWheeler @Bern4Bern @JoeBiden @lindyli @briebriejoy @davidsirota @ninaturner @fshakir If you #TellTheTruthJoe, you don’t have to keep your lies straight",English,Native,,Native
@dexter_jeremy #TellTheTruthJoe will implode. This whole drama is just for ratings. #WeWillWin!,English,Native,,Native
"@JoeBiden @MikeBloomberg So why did you lie when you said the ""establishment"" is working class Americans and not your 60 Billionaire donors? #TellTheTruthJoe",English,Native,,Native
"In the richest country on earth, #JoeBiden2020 refuses to guarantee healthcare as a human right to every American. 

500k ppl go bankrupt.
45k ppl die. 
EVERY. YEAR.

All so Joe can restore the lining of his billionaire-funded pockets. 

#TellTheTruthJoe https://t.co/xT1J49mC5d",English,Native,,Native
"Joe Biden has failed American workers on trade policy, unless you consider losing American jobs to overseas labor a good thing.
#TellTheTruthJoe https://t.co/qrugicGnTJ",English,Native,,Native
"@JordanChariton @JoeBiden You should vote for #lyingdogfacedponysoldier 'cause  ""getting arrested trying to visit Nelson Mandela"" &amp; voting for the Iraq war &amp; being so stupid as to be sucked in by someone as dumb as Bush is way better than integrity, honesty &amp; consistency of #BernieSanders #tellthetruthjoe",English,Native,,Native
"@LA_Crystal #TellTheTruthJoe .. btw, joe just won his first presidential DNC primary in 36 years .. in SC2020",English,Native,,Native
@SergioJSiano @BernieSanders #OnlyBernieCanBeatTrump Trump WILL beat Biden like a Drum #HidinBiden #LyinBiden #BidenSocialSecurityCuts #BidenWasNotInTheCivilRightsMovement #TellTheTruthJoe #OnlyBernieCanBeatTrump #OnlyBernie is fighting for the PEOPLE #ONLYBERNIECANBEATTRUMP https://t.co/uuaIl3RcSq,English,Native,,Native
"@amyklobuchar @JoeBiden BIDEN URGED TO '#TELLTHETRUTHJOE' ABOUT PAST CALLS FOR SOCIAL SECURITY CUTS
https://t.co/ESUoi8dJfZ",English,Native,,Native
"BIDEN URGED TO '#TELLTHETRUTHJOE' ABOUT PAST CALLS FOR SOCIAL SECURITY CUTS
https://t.co/ESUoi8dJfZ",English,Native,,Native
@ewarren Joe Biden=liability #BarismaBiden #BernieBeatsBiden #BernieBeatsTrump  #BernieBeatsEveryone #BernieOrBust #BernieOrVest #CanvasForBernie #DropOutBiden #LyingDogFacedPonySoldier #NeverBiden #NoMiddleGround #NotMeUs #TellTheTruthJoe #WarrenEndorseBernie #WarrenToBernie https://t.co/MFIu6wBzN8,English,Native,,Native
"@nowuckas4u @mrsdurkinmuses @amyklobuchar @BernieSanders @JoeBiden You should vote for #lyingdogfacedponysoldier 'cause  ""getting arrested trying to visit Nelson Mandela"" &amp; voting for the Iraq war &amp; being so stupid as to be sucked in by someone as dumb as Bush is way better than integrity, honesty &amp; consistency of #BernieSanders #tellthetruthjoe",English,Native,,Native
"@ewarren @johnlegend I was gutted when you endorsed Clinton, do the right thing this time &amp; back Bernie! #WarrenEndorseBernie #BernieBeatsBiden #BernieBeatsTrump  #BernieBeatsEveryone #BernieOrVest #CanvasForBernie #CreepyJoe #NeverBiden #NoMiddleGround #NotMeUs #TellTheTruthJoe  #WarrenToBernie",English,Native,,Native
"@Reuters #LyinBiden has early onset dementia. He thinks he's running for the Senate. If you don't like what you see then you can ""Vote for the other Biden"" - in his own words. #BidenSocialSecurityCuts #BidenWasNeverInTheCivilRightsMovement #TellTheTruthJoe #LyinBiden",English,Native,,Native
@frikncapitalist @eliaseen1 @BernieSanders True. #SocialSecurity #BidenSocialSecurityCuts #BidenDropOut #JoeDropOut #SocialSecurity #DropOutBiden #DropOutJoe #TellTheTruthJoe,English,Native,,Native
@riverhawkfox @BernieSanders Truth. #TellTheTruthJoe #BidenSocialSecurityCuts #BidenDropOut #DropOutBiden #BidenIsRepublican #DropOutJoe #DropOutBiden,English,Native,,Native
"#TellTheTruthJoe needs to control the #BidenBros. So divisive. Like, read the room. 🙃 https://t.co/ECxYCDeDet",English,Native,,Native
"@ewarren I was gutted when you endorsed Clinton, do the right thing this time &amp; back Bernie! #WarrenEndorseBernie #BernieBeatsBiden #BernieBeatsTrump  #BernieBeatsEveryone #BernieOrVest #CanvasForBernie #CreepyJoe #NeverBiden #NoMiddleGround #NotMeUs #TellTheTruthJoe  #WarrenToBernie",English,Native,,Native
"EVERY VOTE MATTERS: #BERNIE RALLY IN ST. PAUL, MN https://t.co/e39TXvQUwL  Nathaniel Rateliff is performing live now as I post this. #BernieBeatsBiden #BernieBeatsTrump  #BernieBeatsEveryone #BernieOrVest #CanvasForBernie #NoMiddleGround #NotMeUs #TellTheTruthJoe #WarrenToBernie",English,Native,,Native
Joe Biden=liability #BarismaBiden #BernieBeatsBiden #BernieBeatsTrump  #BernieBeatsEveryone #BernieOrBust #BernieOrVest #CanvasForBernie #CreepyJoe  #DropOutBiden #LyingDogFacedPonySoldier #NeverBiden #NoMiddleGround #NotMeUs #TellTheTruthJoe #WarrenEndorseBernie #WarrenToBernie https://t.co/0mXsgyQ1DW,English,Native,,Native
Pelosi:Corona Vaccine Should Be “Affordable”WTF?!? https://t.co/kTAuw44OWc  #BernieBeatsBiden #BernieBeatsTrump #BernieBeatsEveryone #CanvasForBernie #LyingDogFacedPonySoldier #NeverBiden #NoMiddleGround #NotMeUs #TellTheTruthJoe #WarrenEndorseBernie #WarrenToBernie,English,Native,,Native
Democrat Admit Voters Don’t Choose Pres. Nominee https://t.co/JNcZxW2qIN #BarismaBiden #BernieBeatsBiden #BernieBeatsTrump #BernieBeatsWarren #BernieBeatsEveryone #CanvasForBernie #LyingDogFacedPonySoldier #NeverBiden #NoMiddleGround #NotMeUs #TellTheTruthJoe #WarrenEndorseBernie,English,Native,,Native
Biden vs. Bernie: What two very long records say about 2020 https://t.co/JqKFkX79yy #BernieBeatsBiden #BernieBeatsTrump #BernieBeatsEveryone #BernieOrVest #CanvasForBernie #CreepyJoe #DropOutBiden #LyingDogFacedPonySoldier #NeverBiden #NoMiddleGround #NotMeUs #TellTheTruthJoe,English,Native,,Native
"@charlesadler @UncleRee1 Voters will decide #SuperTuesday 
Yawn at what you think @charlesadler 
#ByeByeBiden #NoMiddleGround #LyingDogFacedPonySoldier #TellTheTruthJoe
#BernieBeatsTrump #BernieBeatsBiden #BernieBeatsEveryone #NotMeUs #neverbiden #dropoutbiden #creepyjoebiden 
#BernieOrBust #BernieOrVest",English,Native,,Native
"Krystal Ball: #ElizabethWarren helps #JoeBiden, betrays her own past with white feminist attack on #BernieSanders #lyingdogfacedponysoldier   #tellthetruthjoe #dropoutwarren #supertuesday #thankyoupete #berniebeatseveryone https://t.co/aEom0i1UsC",English,Native,,Native
"@AynRandPaulRyan You should vote for #lyingdogfacedponysoldier 'cause  ""getting arrested trying to visit Nelson Mandela"" &amp; voting for the Iraq war &amp; being so stupid as to be sucked in by someone as dumb as Bush is way better than integrity, honesty &amp; consistency of #BernieSanders #tellthetruthjoe",English,Native,,Native
@Mikeroyce34 @GriffinF38 @BernieSanders @PeteButtigieg @JoeBiden This is Joe Biden. #DropOutBiden #SayNoToJoe #BidenSocialSecurityCuts #BidenDropOut #TellTheTruthJoe #SayNoToJoe,English,Native,,Native
text,English,Native,,Native
"#ThingsThatUniteUs
Our love of horror, no doubt. 💀🔪🖤 https://t.co/nSNyIznnR7",English,Native,,Native
We share the same the same home  #ThingsThatUniteUs https://t.co/Vfyj4IHtxf,English,Native,,Native
#ThingsThatUniteUs compassion and empathy. #KindnessMatters https://t.co/sWqMSfwaQF,English,Native,,Native
#ThingsThatUniteUs the hope that Betty White lives forever. https://t.co/mqalbAB7Qb,English,Native,,Native
"#thingsthatuniteus

Our love of MST3K, of course. https://t.co/mqPoR5LXkq",English,Native,,Native
"Our hatred for Mondays 
#ThingsThatUniteUs",English,Native,,Native
#ThingsThatUniteUs our anticipation of a game 56 days away https://t.co/PE09pYFHqk,English,Native,,Native
"Cat videos 

#ThingsThatUniteUs https://t.co/5rEAk6aKAV",English,Native,,Native
#ThingsThatUniteUs Hashtag Games!,English,Native,,Native
We all love our pets #ThingsThatUniteUs https://t.co/SLjX9ZWvHG,English,Native,,Native
"#ThingsThatUniteUs
Communities join forces to rebuild after natural disasters. https://t.co/j3nZvUBjtp",English,Native,,Native
Anytime Trump lies it unites Democrats to vote his ass out.  #ThingsThatUniteUs https://t.co/dnz7a4DMZc,English,Native,,Native
#ThingsThatUniteUs scavenger hunts.,English,Native,,Native
Taking down a bully #ThingsThatUniteUs https://t.co/TQJhwTjMEl,English,Native,,Native
"When The Beat Drops
#ThingsThatUniteUs https://t.co/GbpgpjHzAe",English,Native,,Native
"#ThingsThatUniteUs
Probably a shared hatred for Mondays 🤷🏻‍♀️🙄 https://t.co/zZ8EOu6VLN",English,Native,,Native
"If we both like the same band, then we’re not strangers #ThingsThatUniteUs",English,Native,,Native
"#ThingsThatUniteUs
# games.",English,Native,,Native
#ThingsThatUniteUs Love for Animals https://t.co/884QkhfiHR,English,Native,,Native
"The need for anonymous, risk-free, human interaction.  #ThingsThatUniteUs",English,Native,,Native
"#ThingsThatUniteUs
Frustration with filling out forms https://t.co/QWP7wlrIBw",English,Native,,Native
#ThingsThatUniteUs Baby Yoda https://t.co/qzKDnt1F4v,English,Native,,Native
"#ThingsThatUniteUs Music, the universal language. ❤🎵 https://t.co/weIQdV78TQ",English,Native,,Native
"#ThingsThatUniteUs
Pets” https://t.co/aStEEXFo03",English,Native,,Native
Sharing a meal together #ThingsThatUniteUs https://t.co/2sVJkNsWLo,English,Native,,Native
Mutual dislike #ThingsThatUniteUs https://t.co/6i2Y9cGhcT,English,Native,,Native
"#ThingsThatUniteUs
Definitely not this guy. https://t.co/ACx5epgeoD",English,Native,,Native
Red hair... #ThingsThatUniteUs https://t.co/DsCTsJXEnL,English,Native,,Native
Politics #ThingsThatUniteUs https://t.co/ipEnt0HooB,English,Native,,Native
"A Nice Meal
#ThingsThatUniteUs https://t.co/FQl8gs4zF2",English,Native,,Native
#ThingsThatUniteUs are few and far in between these days...😔,English,Native,,Native
"Handheld Devices 
#ThingsThatUniteUs
#Caturday https://t.co/Y6aoB5q1KA",English,Native,,Native
Watching a movie and pretending you are the main character #ThingsThatUniteUs https://t.co/n9UR902kP1,English,Native,,Native
"#ThingsThatUniteUs

My mom has Herpes 

(so probably a lot of you are united)",English,Native,,Native
An adventure with your friends. #ThingsThatUniteUs https://t.co/3prIechAOz,English,Native,,Native
"Our loathing of ineffectual leaders
#ThingsThatUniteUs https://t.co/juXZsScVS3",English,Native,,Native
#ThingsThatUniteUs we all hate a low battery https://t.co/xmIu0abDVX,English,Native,,Native
We’re all stardust.  #ThingsThatUniteUs https://t.co/P62FeHcDE8,English,Native,,Native
Melody and Harmony  #ThingsThatUniteUs https://t.co/7NC43l65xM,English,Native,,Native
"@WordswithSteph This is #ThingsThatUniteUs 
ALL OF US IN 🇺🇸

Either in your state, city, etc‼️ 
NOT OUR WAR..

The air strike on #Iran is PRAISED by #GOP who cover #IMPOTUS  ASS 🛑it‼️

No more MEN &amp; WOMEN sent TO THE MIDDLE EAST TO GET SLAUGHTERED..NO MORE 9/11‼️This is #TrumpsWar not 🇺🇸 war‼️",English,Native,,Native
"We were raised to love and respect animals. Not to harm them. #ThingsThatUniteUs

Some of us lost this principle.

Regain it. #GoVegan 🌱 #Veganuary2020 https://t.co/cxibH5hu43",English,Native,,Native
"Our gratuitous use of gifs (even if we can’t agree on the pronunciation)
 #ThingsThatUniteUs https://t.co/ztRqVtaxuf",English,Native,,Native
"#ThingsThatUniteUs: the Cats movie, in appalled confusion. If you saw it, what did you think? Celebrate #Caturday by stopping by our Center City PetSmart adoption spot and and adopting li’l Bombalurina - she promises not to lose $100 million! https://t.co/GBvE3WYF2o. https://t.co/p4Diz9eQSJ https://t.co/yEo0y0opis",English,Native,,Native
History #ThingsThatUniteUs https://t.co/7aMJR1hfpW,English,Native,,Native
The Force #ThingsThatUniteUs https://t.co/me6nTwIxBW,English,Native,,Native
#ThingsThatUniteUs: we can all use a friend. Find your new best buddy at your local animal shelter! See our adoptables like Appa and Leney: https://t.co/BoOaqehnSk or check out @petfinder for more pets near you! https://t.co/cB10tqGWio,English,Native,,Native
We’re all obsessed with helping that dude find his car and all worried that Bono still can’t find what he’s looking for  #ThingsThatUniteUs,English,Native,,Native
"Not much but a sharpie can fix that
#ThingsThatUniteUs https://t.co/qheweZRxGr",English,Native,,Native
"For a large percentage of people:

Our caffeine addiction.

 #ThingsThatUniteUs https://t.co/jLXaE6v90M",English,Native,,Native
"#ThingsThatUniteUs
Love of music...even if our tastes aren't the same.",English,Native,,Native
"#ThingsThatUniteUs
Our love of Pineapple on Pizza.",English,Native,,Native
"This one stumped me.
Do the lizard people breathe oxygen and drink water? #ThingsThatUniteUs",English,Native,,Native
#ThingsThatUniteUs: loving our pets! Do you have a pet as your lock or home screen? Check out all the cute pets in this quoted thread ⤵️ and add your own! #Caturday | #Saturdog https://t.co/SwXZoQzNBH,English,Native,,Native
"The search for dude's car
#ThingsThatUniteUs https://t.co/WKnDKWFBE2",English,Native,,Native
"#ThingsThatUniteUs
The relief of Christmas being over.",English,Native,,Native
"We all shit...even the Queen of England and Betty White 
 #ThingsThatUniteUs",English,Native,,Native
Everyone needs someone to hear them #ThingsThatUniteUs https://t.co/lK3wh5D0ow,English,Native,,Native
"#ThingsThatUniteUs
The air we all need to breathe.",English,Native,,Native
We all need a little meditation right about now #ThingsThatUniteUs https://t.co/wsfyzZ0Uii,English,Native,,Native
No one believes anything the Pentagon says #ThingsThatUniteUs https://t.co/LwuRvpXFff,English,Native,,Native
"Hard to imagine a more divisive time, but there are still many  #ThingsThatUniteUs 

Let’s find them together 
on @HashtagJones1 
with @SadlyCatless 

Part of @HashtagRoundup https://t.co/mnwHWLvST2",English,Native,,Native
"@DanRather 👇🏼Thank you, Sir👇🏽 

This IS one of the many #ThingsThatUniteUs

@brightek1 @Jamesalinn1 @dawsonfmuniv @Honeyschil @parkse @liddabird @writetodelight @LauraVanVleet @MmeRoseMD @RangoMarcie @CoCo_LoCo_2012 @CaptDemocracy @eestesx3 @JohnOSullivan36 

https://t.co/ZXeyTTD7jE",English,Native,,Native
I was curious as to why there were so many folks cheering on @AuburnFootball at a local Ft Lauderdale bar. And then I remembered people in South Florida really really really hate Nick Satan. #ThingsThatUniteUs,English,Native,,Native
