text,lang,langFam,category,origin
"Thank you all very much for organizing the contest. Thanks all competitors. It was a very enjoyable experience! Congratulation to the winners! https://t.co/ZEbSrYt7mt 

#MITEF #MITEFGreece #blockchain 
https://t.co/WBmAojC9CX",Greek,Indo-European,,NonNative
Supporting #startsmartgreece by @mitefgreece Go #mitefgreece ! Cc @newZorbas invite @SheridanTatsuno for next year! https://t.co/8zXd10xzCA,Greek,Indo-European,,NonNative
"Thank you @mitefgreece for participating as a judge during the startup competition 2020 🙏✨

@mitefgreece @ntua 

#startups #ntua #mitefgreece #CompetitionTime https://t.co/YYTNJTTDDV",Greek,Indo-European,,NonNative
"@mitefgreece Thank you @lindaplano for sharing #bestpractises on #judging for the @mitefgreece competition!

Team (#changemakers) = 30%!
#MarketAccess #BusinessModel

We look forward to meeting you on #PitchNight!

#MITEFGreeceStartupCompetition #MITEFGreece
#socent #impinv #SDGs @V2Reality https://t.co/6RCCR4HTpX",Greek,Indo-European,,NonNative
"@annachli, shares her thoughts about entrepreneurship with #MITEFGreece female community! #HappyWomensDay https://t.co/Xxql5sdVnj",Greek,Indo-European,,NonNative
Congrats to #MIT alum &amp; friend @vpap on his Launch of MIT GREECE - #Greeks cannot fail with ppl like him at the helm #mitefgreece #onegreece,Greek,Indo-European,,NonNative
text,Greek,Indo-European,,NonNative
At the #reloadgreece event at @KingsCollegeLon https://t.co/7AL2ldLpLO,Greek,Indo-European,,NonNative
#reloadGreece at LBS https://t.co/XzPDk5WeeC,Greek,Indo-European,,NonNative
"Big day tomorrow, so a rehearsal is in order...  #ReloadGreece #startup #hustling #DragonsDen $btc https://t.co/tVoN5yNbMW",Greek,Indo-European,,NonNative
Scaling Up In The Tourism Industry @ReloadGreece #RGCon17 #reloadgreece https://t.co/15Xmln7xaU,Greek,Indo-European,,NonNative
He is wearing what? Must be important! Off to #ReloadGreece dinner @ReloadGreece https://t.co/iAcW6uk02b,Greek,Indo-European,,NonNative
Speaking at #ReloadGreece forum tonight about @GreekCrowdfund https://t.co/hmafckNfFD,Greek,Indo-European,,NonNative
Help make it happen for 'Reload Greece - The Hub of Greek Entrepreneurship in London' http://t.co/0e5git1qDC #reloaders #ReloadGreece,Greek,Indo-European,,NonNative
Reload Greece! Young entrepreneurs in the UK join forces and share ideas at LBS. #reloadgreece... http://t.co/RVeKopiG1g,Greek,Indo-European,,NonNative
"Pitch night in London 
Reload Greece.
In Greece we trust.

#ReloadGreece https://t.co/1IU2ay1VcA",Greek,Indo-European,,NonNative
The weaknesses can be strengths - Marina Hatsopoulos  #reloadgreece https://t.co/KSkmJFPcLG,Greek,Indo-European,,NonNative
"#reloadGreece (@ London Business School - @lbs in London, Greater London) https://t.co/7TUoZrn9bA https://t.co/GOkptWcLCj",Greek,Indo-European,,NonNative
Waiting for the Dragons Den #RGChallenge18 #ReloadGreece  Good luck! https://t.co/B7qSvPp4rJ,Greek,Indo-European,,NonNative
"TMRW's founder Francois Mazoudier will be speaking at @reloadgreece Connect19 Conference this Saturday in Bishops Square London! #RGConnect is your chance to meet a vibrant international community of investors, entrepreneurs and policy makers shaping the future #reloadgreece https://t.co/PtyCplYPJz",Greek,Indo-European,,NonNative
"#Meet2atReload #ReloadGreece — feeling excited at Google Campus, London https://t.co/hG15ew6VJ8",Greek,Indo-European,,NonNative
The greek government must and should support brain drain by enabling funding possibilities and providing incentives for greeks to return back to their homeland and establishing high impact startups. #innovation #startups #reloadgreece #braindrain https://t.co/TrdHwmpuSr,Greek,Indo-European,,NonNative
"I had the honor to be on Reload Greece's panel at the Prince Phillip House in London, along with my friend Marina Satti and Avgoustinos Galiassos, to discuss and highlight the new, creative side of Greece. #reloadgreece #rgconnect #london #leonofathens #marinasatti #greece #panel https://t.co/grombRvLlC",Greek,Indo-European,,NonNative
Honored to be on this year’s @ReloadGreece s panel amongst so many talented Greeks from all fields✌🏼October 6th in London! #leonofathens #reloadgreece #conference #panel #london #princephiliphouse #rgconnect https://t.co/HOK0NS3khH,Greek,Indo-European,,NonNative
A brilliant event! #rgconnect #reloadgreece #rg18 is a blast here in London bringing together a great and highly diverse set of Greek and international talent… https://t.co/gsojzh3eUR,Greek,Indo-European,,NonNative
#ReloadGreece helps convert #Greece’s potential as Europe’s hub for entrepreneurial ventures #startup #charity #BTRTG http://t.co/Ptre7INv5g,Greek,Indo-European,,NonNative
#ReloadGreece connects Greek entrepreneurs around globe Encourages #startups founded in #UK http://t.co/uOwFae8q63 #Greece #GreekCrisis,Greek,Indo-European,,NonNative
"Ahhh, memories. Amazing trip down the memory lane by Lily Hass.

@ReloadGreece 
#ReloadGreece #RGConnect https://t.co/XYr0yhUoyS",Greek,Indo-European,,NonNative
#startups do uhave an idea brewing to help #GreeceCrisis #reloadgreece please let us know! http://t.co/8V1GBpeoXo … http://t.co/KQODEgJOiL,Greek,Indo-European,,NonNative
Awesome audience today. #rgbootcamp17 #enterpreneurship #ilovemyjob #reloadgreece #startup… https://t.co/pfl3N6GVFC,Greek,Indo-European,,NonNative
A Culture of Innovation: The Inside Stories | Interesting talk at #RGCon17 #reloadgreece,Greek,Indo-European,,NonNative
"🎙@metecoban92 talking about the initiatives of @mylifemysay to increase the participation of young people in politics!

#RGConnect #ReloadGreece
@ReloadGreece https://t.co/tIZ7EUuerH",Greek,Indo-European,,NonNative
"#ReloadGreece has made huge leaps since its birth in 2012: from a team of 4 Greek students with a vision to help their country as diaspora, to a charity who has educated entrepreneurs and accelerated 125 startups. Congrats RG! We all look forward to your next decade of success! https://t.co/9EhduC0Gvb",Greek,Indo-European,,NonNative
"#ReloadGreece launches global call to start-ups to apply to its London based accelerator program, #RGChallenge19 - From June 25 to July 5, the program will support 15 #startup teams to become investment ready https://t.co/hLehSxdql1 #startups #Greece #Tsipras #womenentrepreneurs",Greek,Indo-European,,NonNative
https://t.co/aRyg3FLCri check it out @ReloadGreece #nimacomposites #greece #greekstartup #startup #newbusiness #support #reloadgreece,Greek,Indo-European,,NonNative
“Luck is when opportunity meets determinations” An exceptional end to an inspiring day with a closing keynote by Lord Karan Bilimoria CBE DL #reloadgreece #RGConnect @ReloadGreece https://t.co/NLdBngwIzh,Greek,Indo-European,,NonNative
"http://t.co/sFMSRlPBWY #reloadgreece Good Morning Reloaders from Greece! 
Smile! It's Saturday!

Photo by our Rel… http://t.co/rrLZL2MAtI",Greek,Indo-European,,NonNative
"#ReloadGreece  #rgcon16 makes the headlines @kathimerini_gr Thank u @yanpal7 for the article &amp; for joining us! 
https://t.co/mJIUHTSyUQ",Greek,Indo-European,,NonNative
It can not be an excuse not to start up because the environment is not favorable @vnikolop #reloadgreece https://t.co/Es63mbm3Wx,Greek,Indo-European,,NonNative
"RG Challenge, 11-day accelerator programme powered by #ReloadGreece has launched the global call for startup applications. Apply here: https://t.co/CTPjBWO06Q by 13th April and take your startup to the next level.",Greek,Indo-European,,NonNative
";-) RT @ReloadGreece Don't be afraid to fail.Be afraid not to try! Start #innovating, Start #reloading! #ReloadGreece http://t.co/0vp2A2qE1q",Greek,Indo-European,,NonNative
At ⁦@ReloadGreece⁩ event &gt; great community driving #innovation &amp; growth #reloadgreece https://t.co/2SoXESjzTa,Greek,Indo-European,,NonNative
"""Decide that you want it more than you are afraid of it."" - Christina Plakopita #MeetUAtReload #ReloadGreece #netrobe",Greek,Indo-European,,NonNative
wellenwide with #PitchTrainer #LindaPlano helping #startups reload in a 5-day programme organised by #ReloadGreece! https://t.co/9n7HZDPIoa,Greek,Indo-European,,NonNative
#reloadgreece#bucephalos#business#association#paris#france#greek#sales https://t.co/EzzpMVpXm2,Greek,Indo-European,,NonNative
Great event hosted by Cypriot Enterprise Link last night! Well done guys #foundertalks #reloadgreece https://t.co/sU37NYYeV4,Greek,Indo-European,,NonNative
"It's nearly here!!! If you're in London on the 30th, please come and support AgroDoc as we make a final pitch... #rgyep #reloadgreece https://t.co/SDil3UhCPA",Greek,Indo-European,,NonNative
Apear [here] is a great pop up shop start-up learning here at #ReloadGreece,Greek,Indo-European,,NonNative
"Prof Michael Jacobides LBS, Dean Francisco Veloso Imperial  College, Ella Goldener Zinc and Dimitris Papastergiou Mayor of #Trikala #rgconnect #reloadgreece @ London, United Kingdom https://t.co/rTUmBy0iT2",Greek,Indo-European,,NonNative
So is everybody ready for the Dragon's Den event?Join the world of #ReloadGreece on Friday 18th http://t.co/CJkd7tlHdz #entrepreneurs,Greek,Indo-European,,NonNative
The @ReloadGreece LIVE link to the #EquiFund event in Athens. The #Greek #startups #entrepreneurs ecosystem is getting a huge boost! Exciting times! #reloadgreece https://t.co/LM4vcDvSQi,Greek,Indo-European,,NonNative
"#Reloadgreece #IDEALondon ""Bring your ideas and make them actions!"" http://t.co/0x6lp8IKJl",Greek,Indo-European,,NonNative
Now at #ReloadGreece event @ London Business School. With speakers from Cookisto and Netrobe. It's all about #startups,Greek,Indo-European,,NonNative
RG Conference 17 | The Unstoppable Generation @ReloadGreece #rgcon17 #reloadgreece #mrinspo #herewego https://t.co/CUVgaih4TD,Greek,Indo-European,,NonNative
judges are meeting for the final decision @ReloadGreece challenge #greekmanufacturingforum #reloadgreece #rgchallenge16,Greek,Indo-European,,NonNative
The big day is tomorrow! Join #ReloadGreece and get your ticket http://t.co/7UDW2sJVMk #entrepreneurs #RGChallenge http://t.co/ZUdxxmNGk9,Greek,Indo-European,,NonNative
Great #ReloadGreece conference @LBS about start-ups and reigniting the #Greekeconomy https://t.co/yvsnvBZNfy,Greek,Indo-European,,NonNative
"#ReloadGreece +Watershed Entrepreneurs=transformational AcceleratorProgramme 14 to 18 Sept
http://t.co/8V1GBpeoXo http://t.co/PGCgd0FeEg",Greek,Indo-European,,NonNative
I know where I’ll be in 1 month! How about you? #RGConnect #ReloadGreece @ReloadGreece #RGConference #startups #Entrepreneur #eventplanner #firsttoarrivelasttoleave https://t.co/9OS5Bc7QWP,Greek,Indo-European,,NonNative
Thank you @deskandco for your support today! You did an amazing work! Hope to see u soon!! #RG14  #reloadgreece,Greek,Indo-European,,NonNative
"http://t.co/AkpPdkjdEE #reloadgreece Nothing can stop you from making your dreams come true! 
Good Morning Reload… http://t.co/doQAIkjtA2",Greek,Indo-European,,NonNative
"Found some Marketing in the wildFollow your dreams! 

Start Reloading! 

#ReloadGreece #Gr… http://t.co/B0N3ZCCYJ8 http://t.co/8eQveKrC0w",Greek,Indo-European,,NonNative
"Financial Times: Greek technology entrepreneurs win funds for start-ups #reloadGreece
 http://t.co/uUNGMfb3iq",Greek,Indo-European,,NonNative
Great start-up ideas pitched at #RGYEP big pitching event! So much human capital 2b harnessed for the benefit of GR &amp; beyond #ReloadGreece https://t.co/pYAVHVMvfG,Greek,Indo-European,,NonNative
"#EIB Extends Further Support To #Greek #SMEs. @EIB
#GreekBusiness #GreekEntrepreneur #GreekEconomy #ReloadGreece
https://t.co/e2NMQ3y878",Greek,Indo-European,,NonNative
"Nima Composites &amp; Reload Greece on BBC News #ReloadGreece #greekstartups
https://t.co/HLe8l0nAqF via @YouTube",Greek,Indo-European,,NonNative
"Tourism : when innovation takes the lead 
outside with George Kyvernitis, Dimitrios Buhalis, Alexandros Vassilikos and Yiannis Gousios @reloadgreece #reloadgreece #tourism #RGConnect",Greek,Indo-European,,NonNative
"#RGConnect19 starts today.
Mrs #Alexia_Chatziparasidou speaks on the  'Greece as a Medical Destination' panel.
We are excited to hear Mrs Chatziparasidou speak on this topic alongside other experts! 
#ReloadGreece
#Embryolab #Embryolab_Academy https://t.co/uFVYTv8EYU",Greek,Indo-European,,NonNative
#Greek #startups at the heart of #reloadgreece - #MikeSotirakos is part of this exciting project - http://t.co/WznCKLYtuj,Greek,Indo-European,,NonNative
"@ReloadGreece! Young entrepreneurs in the UK join forces and share ideas at LBS. #reloadgreece
http://t.co/lXNsfOAQz7 http://t.co/DSCethzgQa",Greek,Indo-European,,NonNative
"@hopwave - Let’s be travellers not tourists! 
https://t.co/zWOCTL0hJ3 from @ReloadGreece

#hopwave #reloadgreece #becometraveler https://t.co/yJnxi7EdBu",Greek,Indo-European,,NonNative
"""Brain Gain: an exciting future for #Greece'"", hosted by @HO_LSE and @89Initiative, starts now! 
With Angeliki Kosmopoulou #ACLaskaridisFoundation, @kyranakis @BrainGainGR, Angela Stathi #ReloadGreece. Chair: Professor Kevin Featherstone
@LSEpublicevents #LSEGreece https://t.co/ZgJVnSDsN5",Greek,Indo-European,,NonNative
"Ready for a night of brainstorming with #reloadgreece , remember your #passion and what you work… https://t.co/uzcLowqYcW",Greek,Indo-European,,NonNative
The Reload Greece Challenge shaped a new perspective on entrepreneurship http://t.co/54GolwddCl #Politics #greece #reloadgreece,Greek,Indo-European,,NonNative
#ReloadGreece's #RGChallenge16  5-day accelerator for start-ups will take place between 20-24 June In London.... https://t.co/KNsdOWeZ3N,Greek,Indo-European,,NonNative
"Embracing diversity and inclusion means understanding, accepting, respecting and valuing differences.  While bias and pay gaps still exist, this #RGConnect panel addresses the topic of inclusion, equality and diversity in the workplace. 
#diversity #reloadgreece #inclusion https://t.co/XMypUWv48V",Greek,Indo-European,,NonNative
Alexia Chatziparasidou is the Co-Founder and Director of Embryolab Academy. Come and hear Alexia speak on the #RGConnect 'Greece as a Medical Destination' panel alongside many other experts! #medicalentrepreneurship #reloadgreece #businessingreece https://t.co/zIhhbAoJls,Greek,Indo-European,,NonNative
Today we attended Ignited workshop organised by reloadgreece in order to further develop our business venture 🛴🚲🚀 🙏 #reimagineyourvehicle #soulatsa #elektronio #rgyep #reloadgreece #okthess #startups #skgevents… https://t.co/ldVzMJipMC,Greek,Indo-European,,NonNative
"""We make people happy through food."" Well said my friend. #MeetUAtReload #ReloadGreece #cookisto",Greek,Indo-European,,NonNative
"Follow your dreams! 
Start  Reloading! 
#ReloadGreece #Greece #entrepreneurship #entrepreneur #startup #startups #m… http://t.co/VtU1HHQoI3",Greek,Indo-European,,NonNative
as all #startups will confirm - very exciting week ahead for #Mike_the_greek as he helps #ReloadGreece - http://t.co/VxmgPkbayz,Greek,Indo-European,,NonNative
"Ready to revolutionize the sport?

#RGYEP2018 #ReloadGreece #Statathlon https://t.co/uIXabXPZ3K",Greek,Indo-European,,NonNative
The league of regional tech accelerators 5 founding members tonite: #techitalia #reloadgreece #advantageaustria #startupcampus #r10ventures @ eOffice https://t.co/r3taqlbrE5,Greek,Indo-European,,NonNative
Do you have a #linkedin account?! Follow #reloadgreece group and stay tuned on our latest news.. http://t.co/AgNRk7PD7v  #greek #startups,Greek,Indo-European,,NonNative
Could this start-up save the Greek economy? - via @Telegraph http://t.co/vjWU4QdMZz #greece #reloadgreece #startups #business #entrepreneurs,Greek,Indo-European,,NonNative
It's a #volunteersweek! What a wonderful opportunity to thank our amazing volunteers for all their hard work! #obliged #ReloadGreece,Greek,Indo-European,,NonNative
@ReloadGreece @e_strawberry #reloadgreece @trilys Miloš CEO Strawberry Energy on panel discussing #smartcities &amp; #IoT and the lead of Europe in smart cities applications https://t.co/cascHjhZEp,Greek,Indo-European,,NonNative
After launch of the #EIF #EquiFund @ReloadGreece panel on how Funds source deals in #Greece @astavropoulos @DFJvc describes focus on #biotechnology #genotypes &amp; #AI with @tannaneha @JoyancePartners and Bruno Bolsens @piventures #reloadGreece https://t.co/qmF8PJY8IJ,Greek,Indo-European,,NonNative
Amazing presentation tonight by @ReloadGreece. Inspiration overload! #Greece #crisis #donotforgetyourorigins #ReloadGreece,Greek,Indo-European,,NonNative
"The annual Reload Greece (RG) conference was successfully completed in London. 
Mrs #Alexia_Chatziparasidou participated in a panel discussion on the subject of Medical Tourism...
#Embryolab #ReloadGreece #RGConnect
https://t.co/E2htRukqMg https://t.co/JxgXequdin",Greek,Indo-European,,NonNative
"The amazing #ReloadGreece Board Member, George Houpis is running a half #marathon and #fundraising for our cause https://t.co/QHC9Pw3E5l",Greek,Indo-European,,NonNative
"#ReloadGreece 2012: #PeterEconomides - Re-Branding #Greece

https://t.co/FCvY3vHIzv

@ReloadGreece @reinventgreece @petereconomides",Greek,Indo-European,,NonNative
"Seriously getting pumped for this pitch! I am absolutely determined to get this business off the ground!

#entrepreneur #reloadgreece #AI",Greek,Indo-European,,NonNative
"Join the #ReloadGreece Conference and hear Mrs #Alexia_Chatziparasidou speak on the #RGConnect 'Greece as a Medical Destination' panel - we are excited to hear Mrs Chatziparasidou speak on this topic alongside many other experts! 
#Embryolab #Embryolab_Academy https://t.co/mrHsLwA3nd",Greek,Indo-European,,NonNative
"@greekmfgforum is attending the @ReloadGreece challenge, great startups presentation! #greekmanufacturingforum #reloadgreece #rgchallenge16",Greek,Indo-European,,NonNative
@JohnKittmer @ReloadGreece @Kathimerini_gr Well done to #reloadgreece participants!!!,Greek,Indo-European,,NonNative
Going 😊 #ReloadGreece #RGConnect18 https://t.co/WyVAjCN36o,Greek,Indo-European,,NonNative
text,Greek,Indo-European,,NonNative
15 years challenge #tokafetisxaras https://t.co/pj1oQYLDlo,Greek,Indo-European,,NonNative
"My  precious 
#tokafetisxaras https://t.co/yV4puLW7F9",Greek,Indo-European,,NonNative
16 years without sex and counting  #tokafetisxaras https://t.co/0IItrnJT1o,Greek,Indo-European,,NonNative
They did it first  #tokafetisxaras https://t.co/aw1H8alUFv,Greek,Indo-European,,NonNative
"And the oscar goes to...

Mr. Popotas! #Tokafetisxaras https://t.co/z9wYnHtlYy",Greek,Indo-European,,NonNative
And it’s back✨ #ToKafeTisXaras ☕️ https://t.co/uPrSGFaaps,Greek,Indo-European,,NonNative
"excuse me?

#tokafetisxaras https://t.co/loBeEMtfJE",Greek,Indo-European,,NonNative
See you in a court of law #tokafetisxaras,Greek,Indo-European,,NonNative
"-I have the right to remain silent
-See you in the court of law
#tokafetisxaras",Greek,Indo-European,,NonNative
Mood #tokafetisxaras https://t.co/dtVVxwyhOr,Greek,Indo-European,,NonNative
"Happy New Year..Enjoy 2004

oh wait... #tokafetisxaras",Greek,Indo-European,,NonNative
"#tokafetisxaras like the old, good wine 🍷👏😂",Greek,Indo-European,,NonNative
TAFTS UNIVERSITY OF BOSTON? #tokafetisxaras,Greek,Indo-European,,NonNative
One night stand 😂😂😂 #tokafetisxaras,Greek,Indo-European,,NonNative
"T U F T S TUFTS UNIVERSITY OF BOSTON HAHHAHAHHAHA
#tokafetisxaras",Greek,Indo-European,,NonNative
Trash tv is back.#tokafetisxaras,Greek,Indo-European,,NonNative
IS THAT A CROSS OVER EPISODE? #tokafetisxaras,Greek,Indo-European,,NonNative
"And the oscar goes to:
Periandros Popotas
#tokafetisxaras https://t.co/8JqinhE2cw",Greek,Indo-European,,NonNative
papadia where? #tokafetisxaras,Greek,Indo-European,,NonNative
#tokafetisxaras the only thing that matters in 2020,Greek,Indo-European,,NonNative
in 2020 my resolution is to let go of star wars and become a full time  #tokafetisxaras stan,Greek,Indo-European,,NonNative
she's back! ❤❤❤👏👏👏 #tokafetisxaras,Greek,Indo-European,,NonNative
I've just watched episode S04E04 of To Kafe Tis Xaras! #tokafetisxaras  #tvtime https://t.co/oDILPrAOvS https://t.co/CPBQtF5FCX,Greek,Indo-European,,NonNative
Priest seduces old ladys ala Negrepontis #tokafetisxaras,Greek,Indo-European,,NonNative
"#kratasmystiko &gt; #tokafetisxaras 
Change my mind",Greek,Indo-European,,NonNative
Rock n Roll🔥🔥🔥🔥🔥🔥#ToKafeTisXaras,Greek,Indo-European,,NonNative
#tokafetisxaras Baking powder? 😅,Greek,Indo-European,,NonNative
THAT CLIFFHANGER BRO #tokafetisxaras,Greek,Indo-European,,NonNative
Trailer #ToKafeTisXaras,Greek,Indo-European,,NonNative
"they gonna pull a m.urder on the orient express plot lmao 
#tokafetisxaras",Greek,Indo-European,,NonNative
Powder😂😂😂😂😂#tokafetisxaras,Greek,Indo-European,,NonNative
#ToKafeTisXaras 2 clowns in one room!! 😷😷,Greek,Indo-European,,NonNative
Tafts University!!! 🤣 #tokafetisxaras,Greek,Indo-European,,NonNative
Happy birthday @ANT1TV #tokafetisxaras #petatifriteza,Greek,Indo-European,,NonNative
"#tokafetisxaras
#BestFriendsFear
Sounds like a Friday plan!",Greek,Indo-European,,NonNative
"ITS AMAZING!!
CANT WAIT!!
#TOKAFETISXARAS #ANT1TV https://t.co/yhhNrq4GFc",Greek,Indo-European,,NonNative
@Darkskin_Dija #tokafetisxaras popp,Greek,Indo-European,,NonNative
Trailer!!!! #ToKafeTisXaras,Greek,Indo-European,,NonNative
text,Greek,Indo-European,,NonNative
My body is in Sorbon but my heart belongs to Tsiknothursday. Many years to all. #Τσικνοπεμπτη https://t.co/987Qfc0mA4,Greek,Indo-European,,NonNative
"&lt;3 We Are Family &lt;3

#Τσικνοπεμπτη https://t.co/ZB3V3J3MR2",Greek,Indo-European,,NonNative
"Ciabatta roll, fruity coleslaw, Irish white pudding: #Τσικνοπέμπτη in the office https://t.co/NbXp4slt4Y",Greek,Indo-European,,NonNative
"Ready...
Steady...
GOOOOOO!

#Τσικνοπέμπτη https://t.co/JNls6vf6Lp",Greek,Indo-European,,NonNative
I had so much fun today ! I'm so thankful for all my friends 🥺 καλή #Τσικνοπεμπτη ☺❤ https://t.co/3wj68hneVO,Greek,Indo-European,,NonNative
"and when you finish a full course meal... they bring out the dessert
#Τσικνοπέμπτη https://t.co/VivtoDP91Z",Greek,Indo-European,,NonNative
".
Charging…

 #28Feb
#Τσικνοπεμπτη https://t.co/aIJnOKww53",Greek,Indo-European,,NonNative
"~ HAPPY GREEK ANTI-VEGAN DAY ~

#tsiknopempti #τσικνοπεμπτη #veganism #antivegan #vegans https://t.co/TUVuyL17r8",Greek,Indo-European,,NonNative
"Catholics have Fat Tuesday, we Greek Orthodox have Tsiknopempti (“Smoke Thursday”) - to gorge on grilled meat.

Had to work late so could not get to our church bbq this time.  But @tracylbrown bought dinner for the late crew. And Sayat Nova hooked us up ... #Τσικνοπεμπτη https://t.co/9GnSz52YyR",Greek,Indo-European,,NonNative
Mood of the day #Τσικνοπέμπτη https://t.co/37lHdpy6aj,Greek,Indo-European,,NonNative
"#Τσικνοπέμπτη stream fiesta
https://t.co/PCpCGPKkPq",Greek,Indo-European,,NonNative
"The man
The myth
The legend
Al Bundy - let's cook
#Τσικνοπέμπτη
https://t.co/9yzVd66u7O",Greek,Indo-European,,NonNative
happy #Τσικνοπεμπτη https://t.co/jYepuf57Mv,Greek,Indo-European,,NonNative
"Meat Eaters Delight as Greece Celebrates Tsiknopempti - https://t.co/uGSs0dKCEY

#Τσικνοπεμπτη https://t.co/5qF1NwhiIA",Greek,Indo-European,,NonNative
#Τσικνοπέμπτη I eated enough meat today it was delicious but i'm stuffed up. https://t.co/5YVBOFoilP,Greek,Indo-European,,NonNative
Greek hospitality at its best. #Τσικνοπέμπτη https://t.co/IOs11g3T65,Greek,Indo-European,,NonNative
#Τσικνοπέμπτη is coming https://t.co/zNwBnnJbAz,Greek,Indo-European,,NonNative
Burnout drift #tsiknopempti #Τσικνοπέμπτη https://t.co/ApCjNr6Bt4,Greek,Indo-European,,NonNative
To all🎶🎶💪🏼#Τσικνοπεμπτη https://t.co/MI3vI13Jnu,Greek,Indo-European,,NonNative
"mood

#Τσικνοπέμπτη https://t.co/cjF9nsBfal",Greek,Indo-European,,NonNative
#Τσικνοπέμπτη mood https://t.co/7Hp1uNOnDl,Greek,Indo-European,,NonNative
The amazing natural phenomenon of today in Gaza...#Τσικνοπεμπτη https://t.co/0UUNBhnUYu,Greek,Indo-European,,NonNative
Masque Party today in Greece #Τσικνοπεμπτη https://t.co/zS4i5aIiwN,Greek,Indo-European,,NonNative
Need to know facts! #Tsiknopempti #τσικνοπεμπτη #cyprus #larnaca https://t.co/Cj4YufbhTX,Greek,Indo-European,,NonNative
"The carnival mood sweeps to @Intrasoft_int #Thessaloniki ...🎭
#Τσικνοπέμπτη https://t.co/Gr1GmRBawL",Greek,Indo-European,,NonNative
"Tsiknothursday baby 
#Τσικνοπεμπτη #volcano #meatheals https://t.co/QHpcDHTcMf",Greek,Indo-European,,NonNative
Grilling before #Τσικνοπέμπτη https://t.co/v50OX2uzE9,Greek,Indo-European,,NonNative
Today is #Τσικνοπέμπτη and every #Greek should celebrate it in a #Homeric way: #HomericBarbecue #CholesterolOverdose https://t.co/71otHRDmYe,Greek,Indo-European,,NonNative
Mood of the day #Τσικνοπεμπτη #tsiknopempti https://t.co/agNu1iIc04,Greek,Indo-European,,NonNative
Enjoy the Masquerade! #Τσικνοπέμπτη #dna #dnacenters https://t.co/hX9UZtEsAx https://t.co/c1Caug8jdm,Greek,Indo-European,,NonNative
#Τσικνοπεμπτη dress code https://t.co/wwougqunGQ,Greek,Indo-European,,NonNative
"3,2,1..... Shut down. Eat.
#τσικνοπέμπτη http://t.co/akvlbphOOO",Greek,Indo-European,,NonNative
#Τσικνοπεμπτη via system failure . https://t.co/PyQKJgVISu,Greek,Indo-European,,NonNative
"Happy Tsiknopempti, Grekaddicts! Enjoy this month of ever-lasting festivities! 

https://t.co/tAE6LoE1BY

#tsiknopempti #Grekaddict #Greece #meateater #travel #tradition #Τσικνοπέμπτη",Greek,Indo-European,,NonNative
"#Τσικνοπέμπτη loading............
#foodporn #foodie https://t.co/rokBzU5L4z",Greek,Indo-European,,NonNative
Happy #Tsiknopempti / #Τσικνοπέμπτη! Hmmm tasty souvla - enjoy all that lovely meat today :-) https://t.co/IvqmhPkZsf,Greek,Indo-European,,NonNative
mood of the day  #Τσικνοπεμπτη https://t.co/Jr4V8oKkgF,Greek,Indo-European,,NonNative
Masque Party today in Greece #Τσικνοπεμπτη https://t.co/tPMArnL4Ki,Greek,Indo-European,,NonNative
"Training sessions  and party 🎉 tonight for @ARISLADIESFCDT U-17.
#Τσικνοπεμπτη https://t.co/Bdwx9rBvZD",Greek,Indo-European,,NonNative
"#Τσικνοπέμπτη #Tsiknopempti 
Happy bbq everyone! https://t.co/fpSxVAChUW",Greek,Indo-European,,NonNative
"#Τσικνοπέμπτη is about to get lit lit😉

Get it.... lit lit.....no??? 
literally 🔥 

oh nevermind😏

@BTS_twt we got a whole lot of meat waiting for the 🔥!!
#καλοτσικνισμα !!! https://t.co/laCAMOXwKb",Greek,Indo-European,,NonNative
#Τσικνοπέμπτη Big day in Greece today. Everyone is Griliin. Hey I do this Everyday @ Uncle Gussy's https://t.co/voXo4033iZ,Greek,Indo-European,,NonNative
"Fat Tuesday in Greece is neither- Greece's Dionysian festival starts tomorrow.
#Τσικνοπέμπτη https://t.co/UxdYf2MWLR",Greek,Indo-European,,NonNative
The smell of meat on the BBQ will be prevalent in the air throughout #Greece today. Enjoy #tsiknopempti #ΤΣΙΚΝΟΠΕΜΠΤΗ https://t.co/yMNuaFNY9Q,Greek,Indo-European,,NonNative
"Today in Greece is Tsiknopempti, which means ""grill Thursday"". Everyone eat meat 12 days before lent starts, 40 days before Easter Sunday. Looking forward seeing you Opa!!! Yamass!!!
#τσικνοπέμπτη #meat #greekfood #lent #easter https://t.co/msjovqAgWV",Greek,Indo-European,,NonNative
Dinner table is ALMOST ready! #Τσικνοπέμπτη http://twitpic.com/439vyh,Greek,Indo-European,,NonNative
"Costumes on..Masks off! #Τσικνοπέμπτη 2013 vol.2
Like a Sir! ;) http://t.co/CnKENHHPr7",Greek,Indo-European,,NonNative
"#Τσικνοπέμπτη What do you mean he don't eat no meat?! Oh, that's OK, that's OK, I'll make lamb! Happy vegetarian day;-) https://t.co/SEJVQDfs8U",Greek,Indo-European,,NonNative
Chicky Thursday... all my art has gone onto marinades and what not. #tabasco #τσικνοπέμπτη… https://t.co/nZwJiEyNxS,Greek,Indo-European,,NonNative
#Τσικνοπεμπτη  #tsiknopempti  mood of the day https://t.co/lT55gsNthx,Greek,Indo-European,,NonNative
