text,lang,langFam,category,origin
German farmers are staging another tractor protest. This is happening right now in Berlin. #Bauernproteste 🚜🚜🚜 https://t.co/TCQgD5OChk,German,Indo-European,,NonNative
"Thousands of farmers demonstrate at the Volksfestplatz in Nuremberg.
#Bauernproteste https://t.co/LBDXNzfDUw",German,Indo-European,,NonNative
Farmers from Bavaria and Thuringia on their way to Berlin to protest the state's agricultural policies. On their tractors. #Bauernproteste #Bauernprotest https://t.co/xAgF0ZGwyb,German,Indo-European,,NonNative
"My favourite from today's #Sternfahrt in #Berlin: 'Without farmers you would be hungry, naked and sober.'

#Agrarpaket #Bundesregierung #LandSchafftVerbindung #Bauernprotest #Bauerndemo #Demo #Demonstration #TraktorDemo #Bauernprotest #bauernproteste #Landwirte https://t.co/1LReFaEzkF",German,Indo-European,,NonNative
"#Bauernproteste-Farmers demo in Hamburg today!
https://t.co/V4mwlYYslA",German,Indo-European,,NonNative
From the farmers strike in #Berlin today! #Bauerndemo #Bauernproteste https://t.co/mybPW4hhQS,German,Indo-European,,NonNative
"German farmers are honking their way through Berlin on giant tractors protesting conditions and (judging by the banners on the tractors) low food prices? 
Despite EU agro subsidies. Has the EU been scaling back on those? What are the short and long term dynamics? #Bauernproteste",German,Indo-European,,NonNative
"There's a lot of tractors in Berlin today!

https://t.co/0NBeY12zAR

#Bauernproteste",German,Indo-European,,NonNative
"#Bauernproteste 
#Bauernprotest in #Berlijn
 video  from her :https://t.co/dpT7xeqvMh https://t.co/9tcwSnLPJ6",German,Indo-European,,NonNative
".@HopeInTheUSA today in Germany -  Berlin
#boerenprotest #Bauernproteste 
https://t.co/vrK0gbDB60",German,Indo-European,,NonNative
"Farmers' protests in #Germany and #Spain, and in both countries the governments are just talking to the big supermarket chains - this will not change anything! 
#agriculture #bauernproteste #leydepreciosmínimosya
https://t.co/5MPZo1xtZC",German,Indo-European,,NonNative
"Wow!
Power to the people! 👩🏼‍🌾Farmers👨🏼‍🌾 ain't playing no more! 🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜🚜

#Bauernproteste #Bauerndemo #Traktorensternfahrt #Traktordemo https://t.co/UUb8L6HYtn",German,Indo-European,,NonNative
Patience is a wonder #Bauernproteste #weekend #friday #wevechtenvooronzeboeren https://t.co/YC55jFg8LD,German,Indo-European,,NonNative
"Sometimes documenting daily life, today st #Bauerndemo Munich!
#munich #bauernproteste #needtochange https://t.co/inXpigSwIX",German,Indo-European,,NonNative
"#TraktorenDemo, Farmer's Protest / #Bauernproteste #Stuttgart, Germany, 22... https://t.co/tdSCfKertL via @YouTube",German,Indo-European,,NonNative
"Very important step in the right direction - farmers and environmentalists starting to talk to each other.
#WHES2020
#tractorprotest 
#LandschafftVerbindung 
#Bauernproteste 
@WirHabenEsSatt2 
@Umweltbundesamt
@LandschafftS  
@bund_net 
https://t.co/pHPlfk8ZDP",German,Indo-European,,NonNative
German media is ignoring this today when they report on the #bauernproteste. What is wrong with modern journalism? The protests weren’t a local/German idea. https://t.co/E0nm1EbX2o,German,Indo-European,,NonNative
"German farmers are demonstrating against more and more environmental protection laws and low prices that make life difficult for them. 
#Bauernproteste
#Treckerdemo
#Bauerndemo
#GruneWoche
#GrueneWoche
@@dw_business 
@dw_wirtschaft https://t.co/jRaCC6keCi",German,Indo-European,,NonNative
"this is how 100+ scientists envision the future of german agriculture in 2049. farmers are an important part of this change. #whatisemerging #agrar2049 #dafa #visualfacilitators #Bauernproteste
https://t.co/gmoL2PlF3l",German,Indo-European,,NonNative
We were wondering why we could hear such loud horns blaring from the office window in #Berlin today. Turns out it's a zillion angry farmers. #Bauernproteste https://t.co/JSWz5rxQb2,German,Indo-European,,NonNative
"Friendly #DailyReminder: despite #technology, healthy #food is still NOT produced in automated #factories, but by hard-working #farmers.

#Bauern
#Bauernproteste",German,Indo-European,,NonNative
"The #MonetaryGift for #CarlaBruni appears to be ROUGHLY the same fraction of #Paulson's net worth than the fraction of #Traktoren during the #Bauernproteste who sported 'controversial' banners (roughly 0.5 per mille). Cf. https://t.co/maHHlYsf7T

#QuantitativeThinking 
#Ratios https://t.co/6fmguotDiv",German,Indo-European,,NonNative
Impressive pictures! Farmers from Bavaria and Thuringia on their way to Berlin. On their tractors. #Bauernproteste #Bauernprotest #farmersprotest #boerenprotest https://t.co/hAgfXLSsnV,German,Indo-European,,NonNative
@BARBARtkowski Many individual farmers also stood at home and did not go to the #Bauerndemo #bauernproteste,German,Indo-European,,NonNative
@Princ3ss_Ang3la Or you can do about farmers doing a protest in Germany https://t.co/lSHPTRNuPR #bauernproteste,German,Indo-European,,NonNative
"'Ideology can't fill your stomach' (#FridaysForFuture take note!)
'Farming in a stranglehold between Environmentalism and Economy' say the signs.
German farmers want the govt to talk with them, not pass laws without their participation. 
#Bauerndemo #bauernproteste https://t.co/pBuYlF8r3y",German,Indo-European,,NonNative
"Paradoxically, these #bauernproteste will have the exact opposite effect as desired. We now know that they are fighting against a better environment, poor farmers in S. America, and the condition of the animals under their care.

Yesterday, I did not know this.",German,Indo-European,,NonNative
text,German,Indo-European,,NonNative
from Berlin🌸💜🖤#DerSchwarzeSchwan https://t.co/shkzUCsmkx,German,Indo-European,,NonNative
#DerSchwarzeSchwan endlich mit video 😍 https://t.co/8wD3swwicG,German,Indo-European,,NonNative
"#DerSchwarzeSchwan 

LET‘S GET IT 💜 https://t.co/q77jMS2bFE",German,Indo-European,,NonNative
Platz 2 🎉. #DerSchwarzeSchwan https://t.co/mOSPfMw7FI,German,Indo-European,,NonNative
i’m streaming from erfurt 🖤🦢 @BangtanGER_twt #DerSchwarzeSchwan https://t.co/75yhnZObss,German,Indo-European,,NonNative
"German Armys are currently doing a 'Black Swan’ streaming party and the hashtag that they are using: #DerSchwarzeSchwan = The Black Swan has just reached Number #1 on Germany Twitter Trends! 
Congratulations 💜👏🏼 https://t.co/7zLhVm4Wff",German,Indo-European,,NonNative
"We can do this 🇩🇪-&gt; #1
Our time to shine #DerSchwarzeSchwan
@BTS_twt https://t.co/FZRaui0qyD",German,Indo-European,,NonNative
a streaming tag is trending in germany I'm so proud #DerSchwarzeSchwan https://t.co/hBKSxxYMXm,German,Indo-European,,NonNative
go germany!! 😁 #DerSchwarzeSchwan https://t.co/62rRGv3eFg,German,Indo-European,,NonNative
"LET‘S GET ITTTT GERMAN ARMYS 
#DerSchwarzeSchwan https://t.co/5hDx7Q3nDD",German,Indo-European,,NonNative
"Throwback to Hobi's German - so freaking good 😍💜
#DerSchwarzeSchwan
 https://t.co/Fv73JzXqfk",German,Indo-European,,NonNative
German ARMYs trending with a streaming hashtag. #DerSchwarzeSchwan https://t.co/EgAHmxmBJv,German,Indo-European,,NonNative
"this part will be stuck in my head forever 
#derschwarzeschwan https://t.co/wtLLILnR2e",German,Indo-European,,NonNative
German ARMYs have started a streaming party under #DerSchwarzeSchwan. Feel free to join us. ☺️ https://t.co/Qiflbbzoii,German,Indo-European,,NonNative
"WE CAN DO IT,ARMYs💜
#DerSchwarzeSchwan https://t.co/tZIrzSqQi4",German,Indo-European,,NonNative
"Okay German ARMY! 💜
We did it and we can hold it!
#DerSchwarzeSchwan
#BlackSwan https://t.co/1e0ofIWJs4",German,Indo-European,,NonNative
Let’s go German Army! #DerSchwarzeSchwan https://t.co/JaZt90LiwL,German,Indo-European,,NonNative
"Keep streaming fam 💜💜💜 @BTS_twt
#DerSchwarzeSchwan https://t.co/O4Km03dN45",German,Indo-European,,NonNative
"Day 4 here we go!! 🖤🦢
#DerSchwarzeSchwan https://t.co/iiDUAsKLnd",German,Indo-European,,NonNative
"Let's go!!!
#DerSchwarzeSchwan https://t.co/MjkzLCuPmJ",German,Indo-European,,NonNative
omg German ARMYS we’re doing great! Let’s go for #1 🤩 #DerSchwarzeSchwan https://t.co/E57hp4sKwy,German,Indo-European,,NonNative
Und mit Video! 💕😊 #DerSchwarzeSchwan https://t.co/TDnxHWRnpQ,German,Indo-European,,NonNative
Can you guess what German Armys are streaming from the hashtag? #DerSchwarzeSchwan,German,Indo-European,,NonNative
"German Army out here, doing a cosy streaming party #DerSchwarzeSchwan @BTS_twt https://t.co/ww6wHQZgah",German,Indo-European,,NonNative
Whoop #DerSchwarzeSchwan https://t.co/jH7q6IDlch,German,Indo-European,,NonNative
"stream black swan pls 🖤🦢
(near Bielefeld)
#DerSchwarzeSchwan https://t.co/0y3vwjam5R",German,Indo-European,,NonNative
"JOIN US #BlackSwanParty
🎵🎶🎧🎤🎶🎵  
#DerSchwarzeSchwan
@BTS_twt https://t.co/DFbm8xy7cQ",German,Indo-European,,NonNative
oh a german streaming party ??? hallo freunde #DerSchwarzeSchwan,German,Indo-European,,NonNative
yess we trending!!!! #DerSchwarzeSchwan https://t.co/Ax1LSEuZ3M,German,Indo-European,,NonNative
AND LET'S GET IT 💜#DerSchwarzeSchwan https://t.co/AGlxYzdxTU,German,Indo-European,,NonNative
"WE ARE NUMBER ONE 🇩🇪💜🎉
go go go German ARMY!
#DerSchwarzeSchwan @BTS_twt @BangtanGER_twt https://t.co/5tXNn99XfN",German,Indo-European,,NonNative
"They added the video? That’s pretty cool

#DerSchwarzeSchwan https://t.co/0f6oPdvcki",German,Indo-European,,NonNative
"Let's keep streaming 🇩🇪 ARMY 💜

#DerSchwarzeSchwan
@BTS_twt https://t.co/JNMPiFArGV",German,Indo-European,,NonNative
Omg it trended in Germany #DerSchwarzeSchwan https://t.co/eYBOBt71lY,German,Indo-European,,NonNative
"Guys if you wanna join German Armys, Tag #DerSchwarzeSchwan and join our streaming party https://t.co/dfBipdVxaX",German,Indo-European,,NonNative
"◾🦢 is stuck in my head🎵
#DerSchwarzeSchwan
#BlackSwanRise 
@BTS_twt https://t.co/5ro3AaDBOJ",German,Indo-European,,NonNative
Let’s get it to #1 💪🏻🖤🦢 #DerSchwarzeSchwan @BTS_twt https://t.co/Ozycpsyat7,German,Indo-European,,NonNative
#DerSchwarzeSchwan 🖤🦢 wer streamt alles?😌 https://t.co/0eW016bo1M,German,Indo-European,,NonNative
"Let’s goooo

 #DerSchwarzeSchwan https://t.co/unVfXhqtWD",German,Indo-European,,NonNative
#BlackSwan trending in Germany now y’all HAVE to have more than one concert here 😭 #DerSchwarzeSchwan https://t.co/rfOnTjqdE2,German,Indo-European,,NonNative
any armys from Bremen or Hamburg? I need friends 😔#DerSchwarzeSchwan https://t.co/yZG4pAZW0b,German,Indo-European,,NonNative
"Can’t stream cause my WiFi is down since Saturday, but I at least listen to it 4-8 times a day and will be able to stream tomorrow when my internet got fixed, so I gonna relying on my german armies with this for today 🥺🙏🏻 #DerSchwarzeSchwan https://t.co/EtpYdRU2er",German,Indo-European,,NonNative
"#DerSchwarzeSchwan 
Yesss Platz 1💜 https://t.co/qlhCDncuN0",German,Indo-European,,NonNative
IM PROUD OF ALL GERMAN ARMYS #DerSchwarzeSchwan https://t.co/pRabJEVhgN,German,Indo-European,,NonNative
Keep using the # and keep streaming 💜 #DerSchwarzeSchwan we are already on number one in the German trends 🥺🥰 https://t.co/9NekIbsvJh,German,Indo-European,,NonNative
"German ARMY's doing a #BlackSwan streaming party right now. 💜🇩🇪
#DerSchwarzeSchwan (trans. ""TheBlackSwan"") is trending in Germany right now.  @BTS_twt https://t.co/VoaMU6uG37",German,Indo-European,,NonNative
"black swan ist so gut 😭😭
#DerSchwarzeSchwan https://t.co/zrUvVVUAyx",German,Indo-European,,NonNative
"Streaming  #DerSchwarzeSchwan .
My playlist https://t.co/OyLuDFlH71 https://t.co/ria9QRO1S9",German,Indo-European,,NonNative
"Streaming 💪
#BlackSwan
#DerSchwarzeSchwan https://t.co/u45T39RLx4",German,Indo-European,,NonNative
"German Army streaming party! Feel free to join us! 
#DerSchwarzeSchwan
https://t.co/j0E2mbJMFq",German,Indo-European,,NonNative
"I never thought there could be a song that captured so perfectly the fear of losing your passion...

#DerSchwarzeSchwan https://t.co/hTuwpYTkOz",German,Indo-European,,NonNative
"Streaming from BAMBERG 💜

#DerSchwarzeSchwan
@BangtanGER_twt 
@BTS_twt https://t.co/poJERajSHz",German,Indo-European,,NonNative
"Please join German ARMYs in our streaming party by using #DerSchwarzeSchwan! We managed to get at #1 in trending. I'm not sure but this could be a first for a streaming party!

@BTS_twt",German,Indo-European,,NonNative
Bremer Armys 💜#DerSchwarzeSchwan https://t.co/orro9AYqN6,German,Indo-European,,NonNative
Let's stream Germany! #DerSchwarzeSchwan 💜,German,Indo-European,,NonNative
"#DerSchwarzeSchwan
And again. 🥀 https://t.co/1EGuCYyD19",German,Indo-European,,NonNative
#DerSchwarzeSchwan let’s go 🥰 https://t.co/ib2yepRzi6,German,Indo-European,,NonNative
Not sure why German twitter is aflutter about black swan but let's go German ARMYs! #DerSchwarzeSchwan @BTS_twt,German,Indo-European,,NonNative
@BangtanGER_twt Aus Hannover 😌 #DerSchwarzeSchwan https://t.co/8ObN9MUo7G,German,Indo-European,,NonNative
It's time for a streaming party #DerSchwarzeSchwan,German,Indo-European,,NonNative
#DerSchwarzeSchwan 💜🤗just can't get enough,German,Indo-European,,NonNative
"German armys trending #DerSchwarzeSchwan (the black swan) in Germany right now while posting screenshots of streaming and their locations - yassss Germany, we can do it 🇩🇪💜😊 https://t.co/IfvkP6e9ix",German,Indo-European,,NonNative
"Let's get it, everyone 💪
#DerSchwarzeSchwan #BlackSwan @BTS_twt https://t.co/JgB6lbTVIe",German,Indo-European,,NonNative
"Streaming from bavaria 💜

#DerSchwarzeSchwan
#BlackSwan @BTS_twt https://t.co/NTT5AMU6Nw",German,Indo-European,,NonNative
"I‘m having a good playlist for streaming 😃

But I should charge my phone soon 😅

@BTS_twt #DerSchwarzeSchwan #BlackSwan https://t.co/GHIkkXeLlq",German,Indo-European,,NonNative
Join us Germany Army’s on our streaming party and use the Hashtag #DerSchwarzeSchwan 💜 @BTS_twt https://t.co/CXzbSC5wFE,German,Indo-European,,NonNative
"Tell me now~ #DerSchwarzeSchwan 
#BlackSwan @BTS_twt https://t.co/ME35vcAV4b",German,Indo-European,,NonNative
phone's dying but let's get it #DerSchwarzeSchwan #BlackSwanParty @BTS_twt https://t.co/9boZvA3yxE,German,Indo-European,,NonNative
German Army’s did it. #DerSchwarzeSchwan on #1 💪🏻🖤 @BTS_twt #BlackSwan #BlackSwanParty 🇩🇪🇩🇪🇩🇪 https://t.co/lTvCTMKKJ2,German,Indo-European,,NonNative
"Ooooh nice
#DerSchwarzeSchwan https://t.co/1CVDfjJB6T",German,Indo-European,,NonNative
"Let's go, German ARMYs 💜
Greetings from Bremen 😁
@BangtanGER_twt
@BTS_twt
#DerSchwarzeSchwan
#BTS https://t.co/CMvZoAv45y",German,Indo-European,,NonNative
"#ARMY, stream Black Swan and also don't forget to Shazam!

#BlackSwan 🖤🦢
#DerSchwarzeSchwan https://t.co/rpqDze3fgq",German,Indo-European,,NonNative
This video of Hobi speaking German always my heart warm and fuzzy. He tries so hard for us 💜 stream Black Swan #DerSchwarzeSchwan https://t.co/Pd3P1pNCDP,German,Indo-European,,NonNative
let's go girls #DerSchwarzeSchwan,German,Indo-European,,NonNative
@BangtanGER_twt this song hits so damn hard #DerSchwarzeSchwan #BlackSwanRise https://t.co/fqNbVO3JEb,German,Indo-European,,NonNative
@BangtanGER_twt Fightingggggg #DerSchwarzeSchwan,German,Indo-European,,NonNative
playlist's feeling a bit surrounded 👀 #DerSchwarzeSchwan #BlackSwanParty @BTS_twt https://t.co/nYNNd1XYUU,German,Indo-European,,NonNative
streaming from the pied piper city 😁🤘 #DerSchwarzeSchwan #Hameln @BTS_twt https://t.co/WNaSKrY0CZ https://t.co/7k0DjZsi2R,German,Indo-European,,NonNative
@BangtanGER_twt #DerSchwarzeSchwan always. https://t.co/VJ2MA4biPu,German,Indo-European,,NonNative
@BangtanGER_twt deserved #derschwarzeschwan https://t.co/Iuql0GeeJM,German,Indo-European,,NonNative
"#DerSchwarzeSchwan @BTS_twt 
GO! ARMY! https://t.co/w4UEn4qddD",German,Indo-European,,NonNative
"@chimchimiiie @BTS_twt Streaming the whole day🙋🏼‍♀️ 🎵🎶🎵🎶🎵🎶
#DerSchwarzeSchwan https://t.co/qF51Ch0wW3",German,Indo-European,,NonNative
"""Nothing can devour me
I shout out with ferocity"" 
Who else has this song stuck in their head?

#DerSchwarzeSchwan
#BlackSwanRises https://t.co/E3xJ3XwMHd",German,Indo-European,,NonNative
"@BangtanGER_twt OMG yes we did it!!! 😍
Ich bin so stolz auf uns! 💜
#DerSchwarzeSchwan (@BTS_twt) https://t.co/ZHGq2bIlig",German,Indo-European,,NonNative
#DerSchwarzeSchwan still love it 🖤🦢 @BTS_twt https://t.co/vsc7oKvWdN,German,Indo-European,,NonNative
"US-ARMYs how are you feeling, now that the tour dates resurface? Are you excited? 😆

#DerSchwarzeSchwan 
#BoyWithLuv #BestMusicVideo #iHeartAwards @BTS_twt",German,Indo-European,,NonNative
Auf ein neues 🖤🦢 #DerSchwarzeSchwan @BTS_twt BTS (방탄소년단) 'Black Swan' Art Film performed by MN Dance Company https://t.co/wG7OYzOUiN via @YouTube,German,Indo-European,,NonNative
"Bought this books years ago and waited for the right moment to read it. Guess that’s now...
#blackswan #corona #covid19 #derschwarzeschwan https://t.co/6Lfye62zxD",German,Indo-European,,NonNative
@StefMair1 Wish you all the best for the future. #DerSchwarzeSchwan,German,Indo-European,,NonNative
@BTS_PavedDaWay @BangtanGER_twt @BTS_twt Already since 1 hour girl🤪🤪 #DerSchwarzeSchwan,German,Indo-European,,NonNative
text,German,Indo-European,,NonNative
"I did not expect this. A landmark ruling, Germany's highest constitutional court has overturned a section of the criminal code: Assisted suicide is no longer prohibited. #sterbehilfe https://t.co/KoYJ3tCOsG",German,Indo-European,,NonNative
That’s good news. #Sterbehilfe https://t.co/V6TEkeeXYX,German,Indo-European,,NonNative
What a time to be alive ❤️🙌🏼 #Sterbehilfe #bverfg https://t.co/Xk4jhrBM6w,German,Indo-European,,NonNative
"We have the right to die in a self-determined way! The current legal position on assisted suicide is unconstitutional! A surprisingly clear ruling by the German Federal Constitutional Court! I am simply relieved!
#Verfassungsgericht #Sterbehilfe #AssistedSuicide",German,Indo-European,,NonNative
Germany's Constitutional Court has allowed #assistedsuicide ! I remember how I learned about how it can be regulated back in an internship in 2017 when it was already legal in Belgium - looking forward to see a thoughtfully designed law. #sterbehilfe #geassisteerdezelfdoding https://t.co/gOW4kinDGf,German,Indo-European,,NonNative
special applause for @KaiGehring the wishes of the churches have no place in our law! well said! #Sterbehilfe,German,Indo-European,,NonNative
"So German parliament discusses assisted dying today and it's wild. #sterbehilfe

There is a lot of patronising.",German,Indo-European,,NonNative
⁦@lto_de⁩ thx for the info😂 #Sterbehilfe #BREAKING https://t.co/McfnYbO93p,German,Indo-European,,NonNative
"In love with BVerfG ❤️
#Sterbehilfe",German,Indo-European,,NonNative
"Impressive post written by cancer sick young woman: ""My right to death with dignity at 29"". #Sterbehilfe  http://t.co/W5tGBnA3iq",German,Indo-European,,NonNative
"@oe1journale ""To cure sometimes, to relieve often, to comfort always"" (E. Trudeau) #Sterbehilfe",German,Indo-European,,NonNative
text,German,Indo-European,,NonNative
Those guys just dropped the hottest rap album of 2019 #Umweltsau https://t.co/N0eEky6DFN,German,Indo-European,,NonNative
"Was darf Satire? #Umweltsau https://t.co/OOabzbkJ6Y /via https://t.co/CVN18nDzmX

The same song was used to make fun of Fridays for Future in a live show/WDR5 and of climate destroyers on Facebook. https://t.co/W8gMGBv3tu",German,Indo-European,,NonNative
"2. Worst-of-Liste #Umweltsau 
https://t.co/3uwp5ibpI7
https://t.co/xZrdAa6z17
https://t.co/wtWd9kW51R
https://t.co/oHvSrMhNWt (2 🙄)
https://t.co/gfXF1hpmIm
https://t.co/CWCQMOWGY9
https://t.co/N9029Cf6Dh (2 🙄)
https://t.co/mBRUv1KmtX
https://t.co/Rywd7RMKew
#wegdamit https://t.co/2y745efU9e",German,Indo-European,,NonNative
"""My granny is a climate-bastard"" ( literally ""enviornment pig"" ): #umweltsau. The German broadcaster #wdr has taken it off its media feed after outrage from ""conservatives"" on social media which of course now made it hugely popular. Tune from an old German nursery rhyme. https://t.co/rXb6d28J3q",German,Indo-European,,NonNative
Haha what?! #Umweltsau https://t.co/yrTBBZnCua,German,Indo-European,,NonNative
#Umweltsau-Knigge https://t.co/4Zxddlep17,German,Indo-European,,NonNative
"Wow, gutes Timing, hier ein neuer Film von @moviesforfuture zum Thema ""Omas CO2 Fußabdruck"",  oder aktuell auch ""#Umweltsau"" 💚

Achtung: We love our grandparents and they love us. Everyone at any age could be this grandma and can change his*her way now.

https://t.co/SbqnhpbheJ",German,Indo-European,,NonNative
"This week's German social media #Shitstorm is about whether a public broadcaster getting kids to sing about a motorcycling grandma being an ""environmental pig"" (#Umweltsau) was ""insulting seniors"".

In case anyone thought Germans relax at this time of year.",German,Indo-European,,NonNative
"The @nytimes covered the dangerous development in Germany of publications giving in to far-right outrage, like around the recent #Umweltsau drama, and @luca, @pkreissel and me could give our insights:
https://t.co/r7ACduEKYh https://t.co/ZOxx57LZKv",German,Indo-European,,NonNative
Lets talk about Oma und Opa. #Umweltsau https://t.co/TZy34a4ip3,German,Indo-European,,NonNative
"It's the Holzofen-#Umweltsau, stupid. https://t.co/o6c1nh8Yp8",German,Indo-European,,NonNative
😂😂😂😂😂😂😂😂I can’t #umweltsau are you serious also .........,German,Indo-European,,NonNative
"🆘 SOS from the kids

Don't be an #Umweltsau, #ActNOW!

#GlobalStrike 2020-04-24 @FridayForFuture
2020-03-13 @Youth4Climatefr
2020-05-15 @StrikeClimate
#EarthDay 2020-04-22
#By2020WeRiseUp 💚✊🏼

📺 by @sosfromthekids &amp; 12 Islington schools, 100's of kids
https://t.co/9UuWfQ5Tf2",German,Indo-European,,NonNative
"Surprise, surprise!  

#Umweltsau https://t.co/IyBhQKqSOf",German,Indo-European,,NonNative
Nailed it. #Umweltsau https://t.co/o9XiKUv5zJ,German,Indo-European,,NonNative
"“I think there is still not enough awareness about the power of right-wing mobilization on the internet”
Our colleague @DittrichMiro spoke with the @nytimes 
about #Umweltsau - interesting how the debate is perceived in an US context. #englishread
https://t.co/3uODMDTNT6",German,Indo-European,,NonNative
"1. Worst-of-Liste #Umweltsau
auch #dasnetzwerk
https://t.co/XvpYa5Ylv0 (2 🙄)
https://t.co/5COp2jaayU
https://t.co/30fq65ifsx
https://t.co/YzXECahVDq
https://t.co/iIYQubo1Pm
https://t.co/lhjiJnQ97d
https://t.co/b1TPAixGi9
https://t.co/d5Qjo48OaO
https://t.co/D6bW5W1hkg
#wegdamit https://t.co/80m0isZI5y",German,Indo-European,,NonNative
Spread the Word! #Umweltsau https://t.co/tJL3wPocA1,German,Indo-European,,NonNative
It must be a slow news day when a children's choir song about Grandma #Umweltsau polluting the environment triggers a debate about whether it's not more accurate to suggest Grandma was a Nazi and German Twitter goes into meltdown.,German,Indo-European,,NonNative
"#Kinski Reloaded: ""Du dumme #Umweltsau."" https://t.co/ud98x8mb7z",German,Indo-European,,NonNative
"Zommer: #Umweltsau
Boomer: https://t.co/Xf2spa05dY",German,Indo-European,,NonNative
Driving home for #Umweltsau https://t.co/9SL5QPhlS5,German,Indo-European,,NonNative
Germany in a nutshell #WDR2 #Umweltsau https://t.co/wayrty2vTC,German,Indo-European,,NonNative
"@Deprifrei Btw, passt gerade, hier ein neuer Film von @moviesforfuture zum Thema ""Omas CO2 Fußabdruck"",  oder aktuell auch ""#Umweltsau"" 💚

Achtung: We love our grandparents and they love us. Everyone at any age could be this grandma and can change his*her way now.

https://t.co/SbqnhpbheJ",German,Indo-European,,NonNative
"#Umweltsau #Nazisau
Erinnert mich an Mike and the Mechanics:
""Every generation
Blames the one before
And all of their frustrations
Come beating on your door.""",German,Indo-European,,NonNative
"#Umweltsau
Der Text -&gt;
Quelle:
https://t.co/2FeqoIUYwi https://t.co/hilOuvX3cs",German,Indo-European,,NonNative
"Those who are irritated by the @Mdr2's #Umweltsau must first learn how insulting the original song is. Laughing out thin haired grandma by calling her bald-head that's good to drive a truck, or claiming her to have radio in mouth to denote her talkative nature isn't good either. https://t.co/h8L7SGLgXB",German,Indo-European,,NonNative
"A children choir sang a song criticising the environmental impact of the Boomer lifestyle. Nazis react with death threats.

OK Boomers.

#Umweltsau #OmaGate https://t.co/VCeTMx85b6",German,Indo-European,,NonNative
"The hashtag #Umweltsau (""environmental pig"") is currently the highest-trending one in #Germany - in reference to a video of a children's choir singing a satirical song on air.

The entire nation is at odds about what should and shouldn't pass as #satire.

https://t.co/9sshbaWkeO",German,Indo-European,,NonNative
#Lesetipp: #Umweltsau-Liedtext-Analyse https://t.co/gWhNujC8yT,German,Indo-European,,NonNative
"Boomers: ""Freedom of speeeeech! I deny as many climate changes as I want! Self entitled snowflake Millennials!""

Also Boomers: ""This satire is insulting grandmas, make the author and TV channel apologize,  and remove the video from their website!"" *angry minion meme*

#Umweltsau",German,Indo-European,,NonNative
Let's make it Number 1 in the music charts for January 2020! #kinderchor #Umweltsau #satire #kinderchorno1 https://t.co/tytwVV5VWf,German,Indo-European,,NonNative
"The madness about #Umweltsau is just one example of how far right, racist, anti semitic, misogynistic and homophobic discourses are taking over the brains of many decision makers in mainstream media. PoCs pointing this out since forever yaani.",German,Indo-European,,NonNative
"@WDRaktuell Eindeutiges Highlight war der WDR Kinderchor. 
Speziell mit der Warnung am Ende ""we will not get you away with this!"".
#Jahresrueckblick2019 
#Oma #OmaUmweltsau #Umweltsau https://t.co/jcgOFbrzkG",German,Indo-European,,NonNative
"GERMANY IN 2019: While the rest of the world is trying to deal with #Idlib #Antisemitism #Rohingya #ClimateChange #Uighur #Ebola, Germany is going nuts over a satirical video of children accusing grandmothers of ruining the environment... #Umweltsau https://t.co/10NubQEOkk",German,Indo-European,,NonNative
The proof that Germans have no sense of humor can be seen in both the hacky #umweltsau song and the bizarre reaction to it.,German,Indo-European,,NonNative
"Today nazis will be demonstrating in #cologne in front of and against the tv station #WDR 
Yes Nazis not only threaten, insult and attack journalists. They now also demonstrate against whole broadcaster! #k0401 #umweltsau",German,Indo-European,,NonNative
@clauci2nd @banane_at Ok 👌 Headbanging !!! #umweltsau https://t.co/dVj5MyjjUC,German,Indo-European,,NonNative
How a children's song lead to death threats: Our report on the German #Umweltsau #OmaGate scandal &amp; the #rightwing rage machine @habichthorn @luca @petterich https://t.co/SQUm3P0bzC #dataviz @SPIEGELONLINE,German,Indo-European,,NonNative
"HOW DARE YOU, WDR!!!!!!!😱😱😱😱😱😱😱
#WDR #Umweltsau",German,Indo-European,,NonNative
"@JoeKaeser You just blew it. Thanks for making my children’s future more miserable. 
#Umweltsau",German,Indo-European,,NonNative
"Ob #Umweltsau oder #Vietnam. War schon immer so und wird immer so sein: 
""Intergenerational conflict is .. a more abstract conflict between two generations, which often involves all inclusive prejudices against another generation.""
Ich als fast #Boomer rate zu mehr Gelassenheit.",German,Indo-European,,NonNative
"This is how #WDR (with our taxes) uses children for political indoctrination, now disguised as ""climate change"". #Umweltsau https://t.co/lwxovW94s5",German,Indo-European,,NonNative
"#umweltsau #nazisau 🖕🏻🖕🏻
""..Denn Oma ist ne ultracoole Frau.....""
The Godmother Of Drumming Plays “Down With The Sickness” https://t.co/iVWyo2349T",German,Indo-European,,NonNative
"... fired back 
#Umweltsau https://t.co/LPo2mmIqOa",German,Indo-European,,NonNative
"@germankangaroo »Gimme names! Gimme dirty names! Gimme animal Names!«
»#Umweltsau!«",German,Indo-European,,NonNative
@CaroRackete With this chrsitmas trip you will be called as an #Umweltsau in germany,German,Indo-European,,NonNative
"@spitbull1963 @afneil No.
Until it ridicules whom we love.
That's the point here - and that's the difference.
#satire #Umweltsau",German,Indo-European,,NonNative
