text,lang,langFam,category,origin
"The Turkish Armed Forces launched an operation against the Regime for the revenge of the martyrs. The name of the operation works as #SpringShield🇹🇷🇹🇷
#baharkalkanı 🇹🇷🇹🇷
#Syria #Idlib   #سورياادلب https://t.co/n60JZe5r6M",Turkish,Turkic,,NonNative
Turkey gonna finish this time by the russian power #BaharKalkanı,Turkish,Turkic,,NonNative
"#SpringShield #BaharKalkanı
We are coming to kick your ass https://t.co/Kbbj1uYHJ8",Turkish,Turkic,,NonNative
"Turkey vows retaliation against any attack on Turkish forces, observation posts in Idlib, Syria under right to self-defense
#BaharKalkanı",Turkish,Turkic,,NonNative
Breaking News #SpringShield #BaharKalkanı officially started ! Let’s finish it!#TurkishArmy,Turkish,Turkic,,NonNative
#BaharKalkanı loading...,Turkish,Turkic,,NonNative
text,Turkish,Turkic,,NonNative
"Let's take you like this. El Tigre #Falcao 🐯 #BugüngünlerdenGalatasaray 💛♥
#SVSvGS https://t.co/4xSshJn0zE",Turkish,Turkic,,NonNative
The king is back 🦁💛❤️ #BuguenGuenlerdenGALATASARAY https://t.co/sTAR0bqjxf,Turkish,Turkic,,NonNative
"do you subscribe

https://t.co/iEekw4Gd1c
Abone olurmusunuz
https://t.co/vl02RdiIq1
#BuguenGuenlerdenGALATASARAY",Turkish,Turkic,,NonNative
"#bugüngünlerdengalatasaray ❤️💛
We are the best Galatasaray. @FALCAO  @GalatasaraySK https://t.co/jhoKJPk8Vr",Turkish,Turkic,,NonNative
"MOOD
#BugünGünlerdenGALATASARAY  https://t.co/wczuccAiOL",Turkish,Turkic,,NonNative
Step by step. 👑❤💛🦁 #BugünGünlerdenGALATASARAY https://t.co/ULIdwdrIWz,Turkish,Turkic,,NonNative
"23 Loading 💛❤️🏆
#BugünGünlerdenGALATASARAY https://t.co/Efvoephbxz",Turkish,Turkic,,NonNative
"Hey Falcao we know how much you love your wife . Would you like to present a Hat-trick to your wife on International Women's Day? 
@FALCAO

#BugünGünlerdenGALATASARAY https://t.co/9O2cKJqsQK",Turkish,Turkic,,NonNative
"18:00 REFERANS CAFE 
#BugünGünlerdenGALATASARAY #Hedef23
#ultrAslanLISE https://t.co/Gg87qk3NOk",Turkish,Turkic,,NonNative
"What's in your head, in your head?
Cimbombom!!!
#BugünGünlerdenGalatasaray",Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY
Believe
Fight
And Fuck",Turkish,Turkic,,NonNative
"@KylieJenner and @trvisXX are in relationship again. Thanks God!
#kyliejenner #travisscott #trylie #BuguenGuenlerdenGALATASARAY #8martdunyakadinlargunu #SaldirGALATASARAY #Covid_19 #coronavirus https://t.co/mw8YvssbEQ",Turkish,Turkic,,NonNative
Sometimes i want attention so bad I consider posting nudes in my close friends section of insta                            #InternationalWomensDay #COVID2019 #8M2020 #CHEEVE #mericizgi #stayselcaday #BuguenGuenlerdenGALATASARAY #JUNGKOOK #العطله_الغصب #Greece #WomansDay #DGSvGS,Turkish,Turkic,,NonNative
"Amin
@GalatasaraySK @fatihterim 
#BuguenGuenlerdenGALATASARAY https://t.co/tztNnCQIUv",Turkish,Turkic,,NonNative
"Buy your HIGH QUALITY T-Shirt Now from our Teespring Store: https://t.co/SaIYfnNS49

#InternationalWomensDay #8M2020 #8martdunyakadinlargunu #SUGADAY #FeministGeceYuerueyuesue #BuguenGuenlerdenGALATASARAY #DGSvGS #MUNMCI",Turkish,Turkic,,NonNative
"Ailem! 

#BuguenGuenlerdenGALATASARAY #bugüngünlerdengalatasaray 
#galatasaray #ultraslan @GalatasaraySK @ultrAslan #SVSvGS https://t.co/xHg73e7XQ9",Turkish,Turkic,,NonNative
"Check out my Gig on Fiverr: do web research,data entry,email scraping and data collection in 7 hours
#8martdunyakadinlargunu
#FBvDNZ
#BugünGünlerdenGALATASARAY
#hizmetciler
#dataentry
#webscraping
#datacollection
#datamining
#emailscraping https://t.co/dvApR89hd8",Turkish,Turkic,,NonNative
"Check out my Gig on Fiverr: do fast delivery of adobe photoshop editing,retouching and background removal
#FBvDNZ
#BugünGünlerdenGALATASARAY
#KokoGeriGelsin
#DünyayıKadınGüzelleştirir
#adobephotoshop
#retouching
#backgroundremoval
#photoediting
https://t.co/O3PW4MUnpw",Turkish,Turkic,,NonNative
Moda girelim #BugünGünlerdenGALATASARAY https://t.co/t5AVON0EDk,Turkish,Turkic,,NonNative
"We fight together, we win together. 🦁🦁

#BugünGünlerdenGALATASARAY

https://t.co/bUiL9Uvgpj",Turkish,Turkic,,NonNative
"BELIEVE!

FIGHT!

WIN!

#BugünGünlerdenGALATASARAY

#ultrAslan https://t.co/4Lip7RJb08",Turkish,Turkic,,NonNative
BAM BAM BAM #BugünGünlerdenGALATASARAY https://t.co/Ae8uu3du2r,Turkish,Turkic,,NonNative
"YOU WILL FEEL HELL ⚔ @PSG_inside @Co_Ultras_Paris

#BugünGünlerdenGALATASARAY https://t.co/g084IpMMVf",Turkish,Turkic,,NonNative
"🏆KON2️⃣ANTRA3️⃣YON

#BugünGünlerdenGALATASARAY #BEN23RSİZ #YMSvGS https://t.co/emO7kTHO9y",Turkish,Turkic,,NonNative
"THE USUAL SUSPECTS ⚔️

#UCL #BugünGünlerdenGalatasaray https://t.co/WMHfXu9n6S",Turkish,Turkic,,NonNative
"YOUR NIGHTMARE IS BACK AGAIN !
#BugünGünlerdenGALATASARAY
#ultrAslanUNI #ChampionsLeauge https://t.co/pNlXL8oePT",Turkish,Turkic,,NonNative
"HERE WE GO AGAIN! @ChampionsLeague 
#BugünGünlerdenGALATASARAY #ultrAslanUNI https://t.co/tqCLv4n2MB",Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY

Today Lions Days, 
My team GALATASARAY... https://t.co/RxrjjaviPk",Turkish,Turkic,,NonNative
Malum yer... #BugünGünlerdenGALATASARAY https://t.co/4yOURDXJpn,Turkish,Turkic,,NonNative
"WE HAVE @didierdrogba THEY DON'T!

WELCOME LEGEND!

#BugünGünlerdenGALATASARAY

#ultrAslan https://t.co/06EIuC1xvN",Turkish,Turkic,,NonNative
"#SaldirGALATASARAY
#GSvAKH
@MrZagorrr
@Osman_Nuri_
@House_0f_Lions1
@bahmetoz
#galatasaraylılartakipleşiyor
#BugünGünlerdenGALATASARAY #GalatasarayAilesiTakiplesiyor
@k_akman09
@asfutbol1905
@Gsstk1905li
@imparatore21
@onikiyeonkala12
@ba_adli
@MizahGs
@sevdaninugruna0
FAV ve Rt https://t.co/wIHhe8v4tA",Turkish,Turkic,,NonNative
#BugünGünlerdenGALATASARAY We are coming... https://t.co/DU4ff0zOwf,Turkish,Turkic,,NonNative
"ONLY YOU!

#BugünGünlerdenGALATASARAY 
#HedefŞimdiAvrupa 

#ultrAslanAVRUPA https://t.co/EZ0CbQCbQe",Turkish,Turkic,,NonNative
"@Clumsycrl Today 🤔 
#BugünGünlerdenGALATASARAY 
#GSvBEN https://t.co/JwZYSAQCz9",Turkish,Turkic,,NonNative
@slbenfica_en @Galatasaray WELCOME TO HELL 🔥🔥🔥🔥 @SLBenfica #BugünGünlerdenGALATASARAY https://t.co/KmoaKfhVxj,Turkish,Turkic,,NonNative
👑 LEGEND! @didierdrogba #BugünGünlerdenGALATASARAY https://t.co/YY6uj1mQPT,Turkish,Turkic,,NonNative
"@House_0f_Lions1 @KAYRA35GS @rbns58 @onikiyeonkala12 @ati_cin @Vedat1905GS18 @NCG1905 @Cankur31 @cimbomlunnn34 @KayraKayrags711 @Hakanwert @kuluroglu @couseef1 @thy_22 @he_chap @ba_adli @turgaybulut68 @idig1905 @bengindaglar_ @ferat_dinar @ebargan1 @LION_ROUGE_1905 @levent79 @Evren037 @vierhofen @snrucr @seyitozata @sadullah1985 @makedonhasan @favcibaciniz342 @Tbakir51 @RedKing1905 Takipe Takip 
#BugünGünlerdenGALATASARAY 
#TalatTerim",Turkish,Turkic,,NonNative
"🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
Yeah, he's back! The King is back.
İ🔥M🔥P🔥A🔥R🔥A🔥T🔥O🔥R
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥
#BugünGünlerdenGALATASARAY https://t.co/1bUgstmI8F",Turkish,Turkic,,NonNative
"''Emperor İs Coming''
#BugünGünlerdenGALATASARAY #KON2ANTRA2YON https://t.co/pknihUcQQn",Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY. 
Today Lions https://t.co/lzAbqDhCuF team GALATASARAY... https://t.co/zAYNMsewJ2",Turkish,Turkic,,NonNative
Galatasaray is back 🤩 #BugünGünlerdenGALATASARAY https://t.co/96n7L5eT28,Turkish,Turkic,,NonNative
You can do that... #BugünGünlerdenGALATASARAY https://t.co/inbmeSCrHn,Turkish,Turkic,,NonNative
"Goollll

#BugünGünlerdenGALATASARAY 
#KenetlenBaşkaGalatasarayYok 
#KON2ANTRA2YON https://t.co/FKfA3h9mT3",Turkish,Turkic,,NonNative
"TAKİPE💛❤️TAKİP
@Ramazan93888 
@onikiyeonkala12 
@YoungSoldierr2 
@House__Lions1 
@ultrAslan_kizii 
@dincmuhsin42 
@birol_19051905 
@GSFutbol_1905 
@beyto4343 
@LionFerhat1905 
@uAbesteleri 
@BRAHM49767649 
@nalanyaraner 
@elbrus1763_1864 
@R1ckCastle
#BugünGünlerdenGALATASARAY https://t.co/CR0xvwnpWC",Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY 
Welcome To Ali Sami Yen Hell! @s04 https://t.co/KlI0Eykg8D",Turkish,Turkic,,NonNative
"💖G
    💛A
         💖L
             💛A 
                  💖T
💛❤          💛A  Vakt'i Vuslat 💖💛
                 💖S
              💛A 
           💖R
      💛A 
💖Y
#BugünGünlerdenGalatasaray https://t.co/vVn9Nkr1P7",Turkish,Turkic,,NonNative
"#bugüngünlerdenGALATASARAY
#ChampionsLeague takip
@KingEMRE79 
@cagriyenicerii 
@eaglefucker34 
@kalpyarasi38 
@canramazan37 
@aysegulak2973 
@ogzhnspmz 
@Levent4yol 
@ErkanCiftci1905 
@mesutcinar1905 
@minemertemir 
@onikiyeonkala12 
@House__LionS 
@NCG1905 
@rdvn58 
@si1905bel https://t.co/AAK3nWhgt8",Turkish,Turkic,,NonNative
"#GALATASARAYlılarTakiplesiyor 
#BugünGünlerdenGALATASARAY 
#ChampionsLeague
#takip
🦁RT👉FAV👉GT🦁
@onikiyeonkala12 
@rdvn58 
@Gs_Hedef22 
@R1ckCastle 
@YoungSoldierr2 
@KingEMRE79 
@ultaaslan2 
@kopat_m 
@Ramazan_1905_ 
@tatlici_talat 
@sercan67mavi 
@jotemler 
@maestro8287 https://t.co/UP03bydG4L",Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY
 We Came We Saw We Will Win

@GalaODahaVefali
@birol_19051905
@si1905bel
@Kuzeybatum
@House__LionS
@levent79
@svd_1905
@_DortYLDZL1905
@Ramazan_1905_
@rdvn58
@disiii_aslannn
@sodacibirinsan
@he_se
@ibraim_alc
@1905nrcn07
@Hlyyldz53
@_cimbomlugirl https://t.co/Dciv06i1he",Turkish,Turkic,,NonNative
"KEEP CALM

AND

BELIEVE YOUR COLOURS!

😎

#BugünGünlerdenGALATASARAY

#ultrAslan https://t.co/ZuyspcWEV8",Turkish,Turkic,,NonNative
"Welcome to Hell !!
#BugünGünlerdenGalatasaray",Turkish,Turkic,,NonNative
"Knock knock! Guess who is back? 
#BugünGünlerdenGALATASARAY https://t.co/cc3Yiv1g9e",Turkish,Turkic,,NonNative
"Return of the King - Galatasaray #ChampionsLeague 2018-19

#BugünGünlerdenGALATASARAY #HedefŞimdiAvrupa #UCL #GSvLMFC https://t.co/h2ng9zAnSF",Turkish,Turkic,,NonNative
"New Episode 2018-19 | Official Trailer [HD] | #KON2ANTRA2YON

#BugünGünlerdenGALATASARAY https://t.co/8vkLTom2rY",Turkish,Turkic,,NonNative
"#BugünGünlerdenGalatasaray
Son 180 dk..🔥🔥🔥🔥💛❤😍 https://t.co/KuGZFQhgMa",Turkish,Turkic,,NonNative
"Match Day
#BugünGünlerdenGALATASARAY https://t.co/ukWXRChp8f",Turkish,Turkic,,NonNative
Show must go on #BugünGünlerdenGALATASARAY https://t.co/tPcnkaBumy,Turkish,Turkic,,NonNative
"UNSTOPPABLE MONSTER!

@BafGomis  #BugünGünlerdenGALATASARAY #Hedef21 https://t.co/TWeVwa20Yh",Turkish,Turkic,,NonNative
Don't have any tactic or mactick just bam bam bamm  #BugünGünlerdenGALATASARAY https://t.co/OjpMlT5Xth,Turkish,Turkic,,NonNative
"Burn to be Champ!
#BugünGünlerdenGalatasaray @BafGomis #Hedef21 https://t.co/0INq7fdm2s",Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY 
💛❤️
Terim and his lions are coming! https://t.co/EY7bnFOAx6",Turkish,Turkic,,NonNative
"G💛L❤T💛S❤R💛Y         
                 🌟  🌟  🌟  🌟
#BugünGünlerdenGalatasaray https://t.co/BcQGBWUwz2",Turkish,Turkic,,NonNative
Are you ready? #BugünGünlerdenGALATASARAY https://t.co/L7NGAlgdfY,Turkish,Turkic,,NonNative
MATCHDAY 🦁 #BugünGünlerdenGALATASARAY https://t.co/bmnlXY8WPu,Turkish,Turkic,,NonNative
"God of Zaga!
#Galatasaray #BugünGünlerdenGALATASARAY #Hedef21 #CimbomunMacıVar 🌟🌟🌟🌟 https://t.co/8cQ6EmtBUv",Turkish,Turkic,,NonNative
"Iiiiit's Showtiiiiiimeeeeee!!! 💪😀💛❤
#BugünGünlerdenGALATASARAY!!!!
Ready to watch you winnn..
Ready to shout your goalsss..
Eager to see you standing strong at the top of the table my #CimBom! 😍🇹🇷🇺🇾",Turkish,Turkic,,NonNative
"Next Match 💛❤️
 #BugünGünlerdenGALATASARAY https://t.co/YrCTOCEyyP",Turkish,Turkic,,NonNative
In @sffeghouli we trust! #BugünGünlerdenGalatasaray https://t.co/4PUlBK0kD7,Turkish,Turkic,,NonNative
Lets go! Haydi Bismillah 3 points in our hands 😎😎😎🙏🙏🙏 #BugünGünlerdenGALATASARAY https://t.co/VaAj7ZRqM4,Turkish,Turkic,,NonNative
"Match Day
#BugünGünlerdenGalatasaray https://t.co/g3NNDX6ynr",Turkish,Turkic,,NonNative
"How many kids does it take to tackle @Podolski10? 😂

#BugünGünlerdenGALATASARAY #ThankYouPoldi https://t.co/Thfu7zBviZ",Turkish,Turkic,,NonNative
"⚽️❤️ @Podolski10 and his kid!

#ThankYouPoldi #WeAreTheArsenal #BugünGünlerdenGALATASARAY https://t.co/s35h7UtSJz",Turkish,Turkic,,NonNative
"💛❤️ @Podolski10 played his last game for @GalatasaraySK yesterday! 😥

#ThankYouPoldi #BugünGünlerdenGALATASARAY https://t.co/aY8bXI1sCz",Turkish,Turkic,,NonNative
"🔶🔴 @GalatasaraySK have officially unveiled their home kit for the 2017/18 season!

#BugünGünlerdenGALATASARAY #öncearma https://t.co/1kCWi4G4JJ",Turkish,Turkic,,NonNative
Matchday! #BugünGünlerdenGALATASARAY https://t.co/1mjm15vm9M,Turkish,Turkic,,NonNative
"🏆 #OTD in 2012: @GalatasaraySK sealed their 18th league title vs. Fenerbahçe! ➡️ https://t.co/tye8fsqV4r 

#BugünGünlerdenGALATASARAY https://t.co/6RFSy3wPIe",Turkish,Turkic,,NonNative
"Throwback to 2013 when @GalatasaraySK hosted @realmadrid in the #UCL! 🔥

Video ➡️ https://t.co/85kwIYKss3

#BugünGünlerdenGALATASARAY #TBT https://t.co/3COsMtiTqk",Turkish,Turkic,,NonNative
MATCHDAY | #BugünGünlerdenGALATASARAY https://t.co/OIdHBhbeyy,Turkish,Turkic,,NonNative
MATCHDAY | #BugünGünlerdenGALATASARAY https://t.co/hmhnFuQEGv,Turkish,Turkic,,NonNative
"When freestyler @touzani7 came to @GalatasaraySK training. That accuracy from @NDJ_Official! 👏

#BugünGünlerdenGalatasaray https://t.co/irHvH74yQ2",Turkish,Turkic,,NonNative
"Nothing beats a day of football! 🙌

What will be the game of the day?

#CFC
#BugünGünlerdenGalatasaray
#ForzaJuve
#FCNOM",Turkish,Turkic,,NonNative
"Felipe Melo went in goal for @GalatasaraySK in the 92nd minute and saved a penalty to win 1-0! 👏

#BugünGünlerdenGalatasaray https://t.co/fqQA367ie0",Turkish,Turkic,,NonNative
"Goals: ⚽️⚽️⚽️⚽️⚽️
Red cards: 🔴

It's only half-time at @GalatasaraySK! 

#BugünGünlerdenGalatasaray https://t.co/9zI7tHQTal",Turkish,Turkic,,NonNative
"🏆2016 Dugout Moment World Cup Winner!

🇹🇷@GalatasaraySK's Turkish Cup triumph is the footballing success of 2016! #BugünGünlerdenGalatasaray https://t.co/HsKclvpncf",Turkish,Turkic,,NonNative
"Not long to go now! 

It's been a great comeback from @acmilan but @GalatasaraySK still lead! 

🇹🇷#BugünGünlerdenGalatasaray
🇮🇹#WeAreACMilan https://t.co/jmGHifilCf",Turkish,Turkic,,NonNative
"2016 Dugout Moment World Cup

FINAL! 🇹🇷 @GalatasaraySK vs. @acmilan 🇮🇹

Support your team!

#BugünGünlerdenGalatasaray
#WeAreACMilan",Turkish,Turkic,,NonNative
"2014: 🏆 
2015: 🏆 
2016: 🏆 

@GalatasaraySK are looking to make it four consecutive Turkish Cup titles! 🇹🇷🏆 #BugünGünlerdenGalatasaray https://t.co/Lzlrtmntgf",Turkish,Turkic,,NonNative
Captain#10 #BugünGünlerdenGalatasaray https://t.co/CePuTQJVrp,Turkish,Turkic,,NonNative
Road to Ankara ! #BugünGünlerdenGALATASARAY https://t.co/Oe2SAFOjvX,Turkish,Turkic,,NonNative
Are you ready? @EuroLeague  #BugünGünlerdenGalatasaray https://t.co/7QVUT5isZe,Turkish,Turkic,,NonNative
OH BE! #BugünGünlerdenGALATASARAY https://t.co/RaB8k3dlZP,Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY

🏆 Uhrencup 2016
⚽️ Young Boys - Galatasaray
⌚ 20:30
📺 Smart Spor 2
📌 #YBvGS https://t.co/za0SzQQJ2O",Turkish,Turkic,,NonNative
"Next Station ANTALYA

#BugünGünlerdenGALATASARAY https://t.co/e3XOP94Jcq",Turkish,Turkic,,NonNative
We are the best GALATASARAY ! NO WAY OUT #YenilmezArmada #BugünGünlerdenGALATASARAY 💛❤ https://t.co/abETxcTnGr,Turkish,Turkic,,NonNative
"Ready for #derbyday 💃
@MCFC #ManchesterDerby #CMONCITY 
@GalatasaraySK #BugünGünlerdenGALATASARAY https://t.co/BNqkI6UKQf",Turkish,Turkic,,NonNative
It's derby time 💪🏻👊🏻 #bugüngünlerdengalatasaray #derby #istanbul #poldi #strassenkicker #cimbom https://t.co/ZBOEdiV8Te,Turkish,Turkic,,NonNative
MatchDay ⚽️👊🏻 AHA! #BugünGünlerdenGALATASARAY #Poldi #strassenkicker #cimbom #euroleague https://t.co/NzetLxEMkS,Turkish,Turkic,,NonNative
"#BugünGünlerdenGALATASARAY 
It's all over but memories remain... https://t.co/XhP3lEouVn",Turkish,Turkic,,NonNative
#BugünGünlerdenGALATASARAY hahahahahahaaa https://t.co/6QF5rMIYAT,Turkish,Turkic,,NonNative
We Miss You Bird Hunter  @_felipemelo_ #BugünGünlerdenGalatasaray https://t.co/Ljsr7FCsO8,Turkish,Turkic,,NonNative
"Hahahahahahahaha :)
#BugünGünlerdenGALATASARAY
#FBAA https://t.co/0CQq2aWDiF",Turkish,Turkic,,NonNative
"We don't support Galatasaray, we believe in Galatasaray
#BugünGünlerdenGALATASARAY #ChampionsLeague http://t.co/mT5YxBPVXQ",Turkish,Turkic,,NonNative
WELCOME TO HELL @Simeone @Atleti #BugünGünlerdenGALATASARAY #ChampionsLeague 👍💪😉,Turkish,Turkic,,NonNative
"Konyaspor - GALATASARAY 
Today - 09:15 PM (local time)
Live on Lig TV
#BugünGünlerdenGALATASARAY http://t.co/wUNbJjBi0J",Turkish,Turkic,,NonNative
Next Station ANKARA ! #RoadToAnkara #AnkaraDeplasmanSayılmaz #ultrAslanUNI #uABiruniUNI #BugünGünlerdenGALATASARAY http://t.co/NGAE7zf9Qg,Turkish,Turkic,,NonNative
"Celta Vigo - GALATASARAY
Today - 08:30PM (local time)
Live on SmartSpor
#BugünGünlerdenGALATASARAY http://t.co/537cE57wLG",Turkish,Turkic,,NonNative
"Fight, believe and win. 
Reloading!..
#BugünGünlerdenGALATASARAY http://t.co/QfEhYn9ALV",Turkish,Turkic,,NonNative
"WE ARE THE BEST GALATASARAY !

#BugünGünlerdenGALATASARAY  #YenilmezArmada http://t.co/lMJ9k3LrUi",Turkish,Turkic,,NonNative
"00.00İyi ki 💛❤️GALATASARAY💛❤️var!
#BugünGünlerdenGALATASARAY #BugünGünlerdenAŞK 
Welcome to the Hell Dortmund http://t.co/uAoxFVOFKb",Turkish,Turkic,,NonNative
"Either, we heal as a team, or we're gonna crumble.#BugünGünlerdenGalatasaray http://t.co/l5JHv777YT",Turkish,Turkic,,NonNative
"#Info | Take a look at http://t.co/pN6Y2HT79f :)
#ŞereftirSeniSevmek  #BugünGünlerdenGALATASARAY",Turkish,Turkic,,NonNative
Time is over #BugünGünlerdenGalatasaray,Turkish,Turkic,,NonNative
"Where we are, hell is there! Never forget 2000 @Arsenal! #ChampionsLeague #BugünGünlerdenGALATASARAY #AyYıldızLondradaDalgalansınCimbom",Turkish,Turkic,,NonNative
"NEVER FORGET 2000 ! 
#BugünGünlerdenGalatasaray http://t.co/ViuowUt4SJ",Turkish,Turkic,,NonNative
"#bugüngünlerdenGAlATASARAY#haydiaslanlar#thisischampionsleaguebaby ⭐️ STAY HUNGRY,FEAST ON SUCCESS… http://t.co/Na12DUPdwS",Turkish,Turkic,,NonNative
""" #BuguenGuenlerdenGALATASARAY http://t.co/1AxQt9ZX8C Welcome to HELL",Turkish,Turkic,,NonNative
Best of the best💊 #BugünGünlerdenGALATASARAY http://t.co/SByxaCAVCT,Turkish,Turkic,,NonNative
"Galatasaray - Honved
Today - 06:00 PM (local time)
Budapest Bozsik Stadium
Live on Smart Spor 
#BugünGünlerdenGalatasaray",Turkish,Turkic,,NonNative
"Galatasaray - Torku Konyaspor
Today - 07:00 PM (local time)
Live on Lig TV 
#BugünGünlerdenGalatasaray http://t.co/oh0sETe3WV",Turkish,Turkic,,NonNative
Chelsea FC vs Galatasaray / 21.45 - Stamford Bridge #bugüngünlerdenGALATASARAY #ChampionsLeague http://t.co/3cksz306s0,Turkish,Turkic,,NonNative
We have DROGBA they don't #BugünGünlerdenGALATASARAY #ChampionsLeague #Matchday #AvrupayıTitret http://t.co/cB5zNUaHme,Turkish,Turkic,,NonNative
In Darkness we shine Brightest... Hell'e bir gel Chelsea Hell'e bir gel... #BugünGünlerdenGALATASARAY ♥ http://t.co/gZpD8sxenD,Turkish,Turkic,,NonNative
Welcome To Hell  #BugünGünlerdenGalatasaray,Turkish,Turkic,,NonNative
Good morning world. 12 hours to go! #BugünGünlerdenGalatasaray ⚽️,Turkish,Turkic,,NonNative
#bugüngünlerdenGALATASARAY | Are you ready? http://t.co/lafzsrwwlC,Turkish,Turkic,,NonNative
HAZIR MIYIZ? #bugüngünlerdenGALATASARAY | Are you ready? #ChampionsLeague #Matchday #UCL http://t.co/8NryQk8oQV,Turkish,Turkic,,NonNative
"♕                            ♕
            KEEP
            CALM
             and
#BugüngünlerdenGALATASARAY
♕                            ♕",Turkish,Turkic,,NonNative
Are you ready for the #ChampionsLeague #BugünGünlerdenGalatasaray http://t.co/bqAu3wlbvc,Turkish,Turkic,,NonNative
Keep Calm and Roar On! #BugünGünlerdenGALATASARAY http://t.co/u6rstanMFG,Turkish,Turkic,,NonNative
We have Drogba! They don't. #BugünGünlerdenGalatasaray http://t.co/7pzOhRTxn5,Turkish,Turkic,,NonNative
#RealMadridGalatasaray @ Northpark Quads Room 304 Tomorrow @ 1:45 p.m. #BugünGünlerdenGALATASARAY !!! @yusufdemirtas_  @AhmtCoban,Turkish,Turkic,,NonNative
No Mercy Will Be Shown @s04 ! #KONSANTRASYON #BugünGünlerdenGALATASARAY #YeniBirDestanİçinSaldırGALATASARAY http://t.co/FllQPccp,Turkish,Turkic,,NonNative
Welcome to HELL Schalke 04 !  #BugünGünlerdenGalatasaray http://t.co/GbgecYTz,Turkish,Turkic,,NonNative
İt's Show Time ! #LiderinMaçıVar #BugünGünlerdenGALATASARAY,Turkish,Turkic,,NonNative
#BugünGünlerdenGALATASARAY Keep Calm http://t.co/C1zNwPjv,Turkish,Turkic,,NonNative
We will do everything to win today #BugünGünlerdenGALATASARAY,Turkish,Turkic,,NonNative
LOOL:D the way Riera hit the Akhisar Belediyesi futbolcu on his headd xD #BugünGünlerdenGALATASARAY,Turkish,Turkic,,NonNative
"Cimbol came back europe,your nightmare is back again... #BugünGünlerdenGalatasaray #ManchesterİbnesiKollaKendini",Turkish,Turkic,,NonNative
"#BugünGünlerdenGalatasaray We are coming, R.I.P MANU :))",Turkish,Turkic,,NonNative
"Decisions, Decisions, Decisions.... #bugüngünlerdenGALATASARAY #SaldirGalatasaray 💛❤ http://t.co/dmy8x4Qu",Turkish,Turkic,,NonNative
Omw 2 a place where İ can watch the derby #BugünGünlerdenGalatasaray #forzagalatasaray bu ne lan,Turkish,Turkic,,NonNative
"pink floyd-Make them mad, make them sad, make them add two and two  #bugüngünlerdengalatasaray",Turkish,Turkic,,NonNative
#BugünGünlerdenGALATASARAY HappyBdayWorldPrinceJKS TURKISHEELS,Turkish,Turkic,,NonNative
#BugünGünlerdenGalatasaray - We hear your fear by ~LesLeones on @deviantART http://t.co/bk9X5FsP,Turkish,Turkic,,NonNative
"Do I go gym or go home and watch footy all through the night? #bugüngünlerdenGALATASARAY 
#todayisLIVERPOOLday
#forçabarça",Turkish,Turkic,,NonNative
It's time to go fish #bugüngünlerdenGalatasaray,Turkish,Turkic,,NonNative
text,Turkish,Turkic,,NonNative
"🔴🔵 Good luck #Trabzonspot at league’s second part. My heart will be with you and all fans.

#BugünGünlerdenTrabzonspor https://t.co/BZ0Bl4jAe9",Turkish,Turkic,,NonNative
"8 geliyor .! 🏆

🎵We are the champions🎵🎶

 #BugünGünlerdenTrabzonspor https://t.co/VX3tQIls8y",Turkish,Turkic,,NonNative
"Are you ready to hell? @FCBasel1893 

#BugünGünlerdenTRABZONSPOR https://t.co/rJZfUFAHSY",Turkish,Turkic,,NonNative
"🔥 MATCH DAY 
⚽️ Trabzonspor 🆚 FC Basel
🗓️ 03.10.2019 Thursday ⏰ 22.00
🏟️ Medical Park Stadium
📺 beIN Sports 
📲 #BugünGünlerdenTrabzonspor
⚡️ #BizBize #Yanyana #HaydiMaça #Trabzonspor 🔴🔵 #UEL https://t.co/BFcCWC8Me9",Turkish,Turkic,,NonNative
"🔥 MATCH DAY
⚽ Trabzonspor  🆚 Gaziantep FK
🗓 19.10.2019 Saturday  ⏰ 17.30
🏟 Medical Park Stadium
📺 beIN Sports 
📲 #BugünGünlerdenTrabzonspor 
⚡ #BizBize #Yanyana #HaydeMaça #Trabzonspor 🔴🔵 https://t.co/jfyQURcCVy",Turkish,Turkic,,NonNative
"""00.56"" Mood #BugünGünlerdenTrabzonspor https://t.co/HpHg2H1I5T",Turkish,Turkic,,NonNative
"We Trust You JOSE ERNESTO SOSA ! 💪🏻🔴🔵

#BugünGünlerdenTRABZONSPOR https://t.co/PVCYP0BHrg",Turkish,Turkic,,NonNative
We are coming 😎 🔴🔵 @EuropaLeague #BugünGünlerdenTRABZONSPOR https://t.co/sI3RFAE4gp,Turkish,Turkic,,NonNative
On the way of Merter #BugünGünlerdenTrabzonspor #taraftar https://t.co/cgG8XdhAfL,Turkish,Turkic,,NonNative
