text,lang,langFam,category,origin
European case 1 #coronavirus #coronavirusitalia #coronavirusfrance https://t.co/dYVEfc7N0Y,French,Indo-European,,NonNative
Powerful &amp; brave essay 💪 #CoronavirusFrance #CoronavirusOutbreak https://t.co/FvLMgHE889,French,Indo-European,,NonNative
Like in France ... #CoronavirusFrance #coronavirus https://t.co/XwC1tpA1CD,French,Indo-European,,NonNative
Epic us poor education result #Covid_19 #COVID2019 #CoronavirusFrance https://t.co/NRwkQRX55P,French,Indo-European,,NonNative
Something very important to keep in mind 👇 #CoronavirusFrance https://t.co/Txer3PAlpc,French,Indo-European,,NonNative
Still thinking it's a great idea 🚘 #coronavirusfrance #CoronavirusOutbreak https://t.co/251t2OyryI,French,Indo-European,,NonNative
Transparency I guess ? #CoronavirusFrance https://t.co/Mcfgq8YuO1,French,Indo-European,,NonNative
Bah yes. #CoronavirusFrance #Coranovirus https://t.co/qyfeFTzw0z,French,Indo-European,,NonNative
"The show must go on.
#Municipales2020 #COVIDー19 #CoronavirusFrance #49al3 https://t.co/Ltu2NAaiId",French,Indo-European,,NonNative
"#Coronavirus outbreak: The virus continues to spread faster outside #China than inside. 20 new cases have been declared in #France.

It brings the total number of known #infections in the country to 38 #coronavirusFrance ⤵️ https://t.co/nNcIq3w5rP",French,Indo-European,,NonNative
"#CoronavirusFrance ""We're facing a crisis. An #Epidemic is coming our way.""

#French president Emmanuel #Macron visited the #PitieSalpetriere, the hospital in #Paris where a 60-year old victim died this week #coronavirus⤵️ https://t.co/Rq6q43Zo1Y",French,Indo-European,,NonNative
"Amid fears of corona 🦠, Ojbsports caught up with some 🇮🇹‘n fans who travelled to Lyon, 🇫🇷 by 🚙.

They said they bought a santitaizer worth 1k for protection.

Lyon threatens to sue their own fans for defamation of the club’s President and team coach 

#CoronavirusFrance #OLJUV https://t.co/Hu5HLVKmGz",French,Indo-European,,NonNative
Countries stand ready to fight #COVID19 #CoronavirusFrance (source internet) https://t.co/nvdNVTHyHO,French,Indo-European,,NonNative
Chinese Uber driver #CoronavirusFrance #coronavirius https://t.co/EmXihQQg47,French,Indo-European,,NonNative
"le coronavirus be like
#CORONAVIRUSFRANCE 
#coronarovirus https://t.co/XIeXWknbiH",French,Indo-European,,NonNative
#CORONAVIRUSFRANCE Welcome 😂 https://t.co/olQxbKYcYb,French,Indo-European,,NonNative
"Evolution of the propagation of #coronavirus 
English version 🇬🇧

#CORONAVIRUSFRANCE #coronaviruswuhan https://t.co/f3FRr7oazD",French,Indo-European,,NonNative
big thanks to our government for not taking ANY precautions i hate you #CORONAVIRUSFRANCE,French,Indo-European,,NonNative
text,French,Indo-European,,NonNative
Thats how #JeSuisVictime  make me feel actually.. https://t.co/kuZZGeM9QQ,French,Indo-European,,NonNative
You are all brave for standing against cowardice ! Much love ❤️ #JeSuisVictime,French,Indo-European,,NonNative
"#JeSuisVictime me 😭in fact, it's so horrendous I lack words.",French,Indo-European,,NonNative
#JeSuisVictime men are trash,French,Indo-European,,NonNative
Stop !! #JeSuisVictime https://t.co/rFVhb22BvX,French,Indo-European,,NonNative
#JeSuisVictime deal with it https://t.co/p5sQy5PnpD,French,Indo-European,,NonNative
i’m sooooo mad right now #JeSuisVictime,French,Indo-European,,NonNative
All my support to #JeSuisVictime 🙏🏼,French,Indo-European,,NonNative
"It’s not a story I wanna tell, #JeSuisVictime",French,Indo-European,,NonNative
"My video on how Polanski's Cesar feels to me as a victime of child/teen sexual abuse is now captioned in english : https://t.co/MLR6sarGou

#CesarDeLaHonte #JeSuisVictime",French,Indo-European,,NonNative
"Strong women everywhere 💪
#JeSuisVictime",French,Indo-European,,NonNative
#JeSuisVictime is breaking my heart,French,Indo-European,,NonNative
"It's maybe good to remind ourselves that most people working on violence against women or children are former victims themselves and that their actual work constantly revictimize them, but that they do it anyway to bring relief and prevent more violence to happen #JeSuisVictime",French,Indo-European,,NonNative
This #JeSuisVictime man ...,French,Indo-European,,NonNative
"If I start to talk...

#JeSuisVictime",French,Indo-European,,NonNative
I want to post with #JeSuisVictime but I'm hesitating,French,Indo-European,,NonNative
"Be proud of you because you can be… do what we, want to do #jesuisunevictime #JeSuisVictime 🤍💪🏻",French,Indo-European,,NonNative
Me too 🤐 #JeSuisVictime,French,Indo-European,,NonNative
damn it really happened to all of us... #JeSuisVictime,French,Indo-European,,NonNative
"On #TheCube earlier on this week: #JaiPasDitOui, #JeSuisVictime, #SíesSí, just a few hashtags trending in Europe talking about consent. https://t.co/lZeFgyMX7b",French,Indo-European,,NonNative
"ok please rt this
Im looking for some tweets from girls/women to illustrate my presentation on rape culture or how men are trash. I know there is the #JeSuisVictime hashtag but I want consent from these person so I can put their tweet in my work. Thanks",French,Indo-European,,NonNative
"Huge mobilisation in France with hashtag #JeSuisVictime after Polanski got prized at the #Cesars - so many rape victims, so many of them as children. Such widespread abuse. If ever we worry about some horrible future threat, how about we start with NOW.  https://t.co/gp36pz4HrB",French,Indo-European,,NonNative
"#JeSuisVictime 
The Truth About Being A Girl https://t.co/9Zk8eo5nO9",French,Indo-European,,NonNative
"GO TO HELL 
#JeSuisVictime https://t.co/hYBafOAs9u",French,Indo-European,,NonNative
#JeSuisVictime just broke my heart 💔,French,Indo-European,,NonNative
"@taylorswift13 did you know what happen in france for the Cesar Ceremony with a Polansky award winner. many women feels attacked under this #JeSuisVictime . Anyway Taylor, i wanna say that i do believe you and that u re very brave. Greetings from Belgium!",French,Indo-European,,NonNative
❤️courage #JeSuisVictime,French,Indo-European,,NonNative
"https://t.co/cPTdck25Gi
Since then everyone in France is very tense when it comes to this subject. In addition to that, a new hashtag is born #jesuisvictime, literally, “I am victim”. Like #/MeToo, it’s a freedom of speech about sexual assaults and rape.",French,Indo-European,,NonNative
More than 80 K tweets with #JeSuisVictime (I am a victim) were published on Twitter by French women after Roman Polanski won top awards #Cesar2020 #cesars2020 #CesarsDeLaHonte https://t.co/nb2apx0ob8,French,Indo-European,,NonNative
« we should all be feminist » #JeSuisVictime,French,Indo-European,,NonNative
force ❤️❤️❤️❤️ #JeSuisVictime #jesuisunevictime,French,Indo-European,,NonNative
"@DiDimond After the much talked about  #Polanski  #cesars2020 award last Friday, the #jesuisvictime hashtag (new equivalent of #metoo) was trending and still is. Celebrity scandals encourage victims to speak out.

https://t.co/T1j89lNeCF",French,Indo-European,,NonNative
@AresThe13th #JeSuisVictime ! Courage !,French,Indo-European,,NonNative
Directed by Quentin Taranmytho #JeSuisVictime,French,Indo-European,,NonNative
text,French,Indo-European,,NonNative
"Time is a chance 🕰️ #jeudiphoto

https://t.co/7EPwwU0mNc https://t.co/7rMidzgJrM",French,Indo-European,,NonNative
"I think photography was inside me. Once I found it, it became stonger than me and I took refuge in it.
(Raymond Depardon)
-📷 Raymond Depardon-
#jeudiphoto https://t.co/Csgma13NvS",French,Indo-European,,NonNative
"Along the black windows
#streetphotography #blackandwhite #JeudiPhoto #Paris #pascalcolin #canon #50mm https://t.co/LGVfDdrR1j",French,Indo-European,,NonNative
"#jeudiphoto 
© Raymond Depardon - New York https://t.co/pG5b27M5Kh",French,Indo-European,,NonNative
"#sunset in Nice on the #CotedAzurFrance 
Shot with Sony A7 and Canon FD 35mmf/2
#jeudiphoto https://t.co/gdeKCOFOqH",French,Indo-European,,NonNative
"Thomas Barbey

#jeudiphoto https://t.co/iDINw45QlZ",French,Indo-European,,NonNative
"#jeudiphoto 
@dieppefr 

Apocalypse Field https://t.co/UYOYDn1HeO",French,Indo-European,,NonNative
"Paul Trevor, ""Haigh Street, Everton, Liverpool"", Liverpool series (1975). #JeudiPhoto https://t.co/CpMRgcM7WJ",French,Indo-European,,NonNative
"Twin Rocks Cafe and Gift Shop, Bluff, Utah...#jeudiphoto https://t.co/MClmX04mQ5",French,Indo-European,,NonNative
#jeudiphoto PortBou https://t.co/kD5mhvM2yb,French,Indo-European,,NonNative
#jeudiphoto  Instagram : studio_phineas https://t.co/EZF1xVuDwF,French,Indo-European,,NonNative
"Early morning, when the riverbanks of the #Seine, #Paris belong to runners. 
And, erm, #photographers. 😉

More to see (and #follow) on my #Instagram: https://t.co/HcAw8tTWSg

#photography #photooftheday #PhotographyIsArt #jeudiphoto https://t.co/jghRmAM50y",French,Indo-European,,NonNative
Tea Time. Buona Notte! Good Night! Bonne Nuit! 😴💤🌙😘 💤 😴 ❤️ 🍯 ❤️ #Grasse!  #jeudiphoto #Dordogne https://t.co/Qg4C2OlUWH,French,Indo-European,,NonNative
"Throwback to one of the best concert I went to, with some awesome people ♥️ @PalayeRoyale #jeudiphoto https://t.co/GvmgQsYXn4",French,Indo-European,,NonNative
"#Photographie : Underground Atmosphere
#jeudiphoto
https://t.co/qkL8bwIcxF",French,Indo-European,,NonNative
Yeezy Boost 350 V2 Triple White ⚪️ #yeezy #sneakers #jeudiphoto https://t.co/mP3tkc61J3,French,Indo-European,,NonNative
"Thomas Barbey

#jeudiphoto https://t.co/LUqrSJIPse",French,Indo-European,,NonNative
#jeudiphoto 📷Sweet and talented Vannina Santoni today at @theatrecapitole https://t.co/rCZoVGpl42,French,Indo-European,,NonNative
"Newquay, Cornwall.....National Day of Cornwall.....#jeudiphoto #blueskies https://t.co/rZBFfFnt6U",French,Indo-European,,NonNative
"Monkey Mia natural dolphin reserve, Western Australia....#jeudiphoto #bottlenosedolphins #sharkbay #peronpenisula https://t.co/NbEdvveUuR",French,Indo-European,,NonNative
"Mevagissey, Cornwall......Happy St Pirian's Day!  #NationalDayofCornwall #fishingport #prettyvillages #blueskies #jeudiphoto https://t.co/iVSp69aMK2",French,Indo-European,,NonNative
"[#jeudiphoto]

🇫🇷 Usinage en cours
🇺🇸 Machining under process

#avgeek #Engineering https://t.co/SQhpnCKmG5",French,Indo-European,,NonNative
Bad Boys 😼 #JeudiPhoto https://t.co/CeGDzj7aQq,French,Indo-European,,NonNative
#jeudiphoto https://t.co/0ATDKk5Xyn   International Brussels tattoo convention' 19 😎,French,Indo-European,,NonNative
Photo by Laetitia Benady #jeudiphoto #photooftheday #picoftheday #blackandwhite #tbt #Paris2020 #France https://t.co/fFJhJEYMbj,French,Indo-European,,NonNative
"🌈 Somewhere over the rainbow 
#jeudiphoto #VINCIAirports #buisiness #privatejet https://t.co/knt9aMk2sO",French,Indo-European,,NonNative
""" Sunrise &amp; Clouds ☀️""

🌍 @villedesete

📸 Pixel 3a

👋🏼 Insta : morgan_pch 

#jeudiphoto #teampixel https://t.co/LjaGpfJfaJ",French,Indo-European,,NonNative
"Golden Lady 🔥

#jeudiphoto @CanonFrance  #Paris
@Paris https://t.co/OCMcAuBBnO",French,Indo-European,,NonNative
"Thomas Barbey 

#jeudiphoto https://t.co/3jLbbP1UaJ",French,Indo-European,,NonNative
"« Who is the man that would risk his neck for his brother man? »
#cinema #jeudiphoto #Hollywood #soul",French,Indo-European,,NonNative
"The weather is miserable, the world is a tough place... But I just received some lovely flowers so la vie est belle!
#flowerpower #ThankYou #jeudiphoto https://t.co/hfWSdl5YuB",French,Indo-European,,NonNative
The best place publique 👍👍👍👍👍#Municipales2020 #Coronvirus #RIPTwitter #coronavirus #CoronaAlert #Hanau #jeudiphoto #CamilleOffreMoiLesCharrues #COVID19 #COVIDー19 #JourDuDereglement #festabbb #NeverWornWhite #Strasbourg #cokseksikadinlar #pentil https://t.co/rmJyM2HiCA,French,Indo-European,,NonNative
"Sunset in #Lyon 🇫🇷! Do you see the Mont Blanc from afar ? Big living town and the mountains are not far away too ! So lucky to capture such a scene !
 #JeudiPhoto #OnlyLyon #RhoneAlpes #AuvergneRhoneAlpes #ChamonixMontBlanc #photographie #coucherdesoleil #LUMIX #FullFrame https://t.co/X0Tta7FJFU",French,Indo-European,,NonNative
"Grand Canyon, Arizona...#jeudiphoto #NaturePhotography #naturelover #grandcanyon https://t.co/C0I0dk9qmG",French,Indo-European,,NonNative
"Punk's Not Dead
Sarcelle d'hiver - Eurasian Teal
@cooplodp @rspb @_BTO @Ornithomedia @FestivalOiseau @LeicaBirding @BirdCenter_ @BirdwatchExtra @audubonsociety 
#sarcellekepon #TwitterNatureCommunity #jeudiphoto #birdwatching #birds #oiseaux https://t.co/idOgORvsQ1",French,Indo-European,,NonNative
Antibes  #jeudiphoto #antibes #alpes #neige #snow #CotedAzur #sailboat #pogoria https://t.co/jZIzqh2aSB,French,Indo-European,,NonNative
"@DrBiden You , #DrJillBiden , were great ! 

By the way, did you also earn a #PhD in #martialarts at  University ? 📚📚📚
#jeudiphoto",French,Indo-European,,NonNative
Have You Ever Heard of “Hum” Island in The Antarctic. Antartica? @CamGuthrie @Rivieraradio #DavidAttenborough #jeudiphoto #MartinHumPhDDHD #Toronto 🇨🇦 https://t.co/ZORASQYIJX,French,Indo-European,,NonNative
"I want to walk into a room, be it a hospital for the dying or a hospital for the sick children, and feel that I am needed. I want to do, not just to be.
Princess Diana

#PapuaNewGuinea #Bougainville #photography #vss365 #fujifilm #jeudiphoto @TPGallery @ThePhotoHour @lensculture https://t.co/NkMuqv6tvu",French,Indo-European,,NonNative
"If you need to put a lock onto your love, maybe it's not #love.

&gt;&gt; https://t.co/HcAw8tTWSg

#photooftheday #photography #paris #jeudiphoto https://t.co/l2V0JJvTkN",French,Indo-European,,NonNative
"The people who follow me on #Instagram are getting most of the fun, but here are 2 photos I just took in #Paris, #France. 
Want more? Go to https://t.co/HcAw8tTWSg (and #follow!)
#streetphotography #jeudiphoto #photographie #BonDimanche https://t.co/fQelRK6ft9",French,Indo-European,,NonNative
"Laying low stackin up
#jeudiphoto #melanin #marie #nike #ivorian #camo #ContentCreator #youtuber #vlogger #pose #photography #photographer #twitter #like #follow #influencer #Motivation #ThursdayMotivation #thursdayvibes #ootd #wce https://t.co/vFGJUwmW5d",French,Indo-European,,NonNative
text,French,Indo-European,,NonNative
"Time is a chance 🕰️ #jeudiphoto

https://t.co/7EPwwU0mNc https://t.co/7rMidzgJrM",French,Indo-European,,NonNative
"I think photography was inside me. Once I found it, it became stonger than me and I took refuge in it.
(Raymond Depardon)
-📷 Raymond Depardon-
#jeudiphoto https://t.co/Csgma13NvS",French,Indo-European,,NonNative
"Along the black windows
#streetphotography #blackandwhite #JeudiPhoto #Paris #pascalcolin #canon #50mm https://t.co/LGVfDdrR1j",French,Indo-European,,NonNative
"#jeudiphoto 
© Raymond Depardon - New York https://t.co/pG5b27M5Kh",French,Indo-European,,NonNative
"#sunset in Nice on the #CotedAzurFrance 
Shot with Sony A7 and Canon FD 35mmf/2
#jeudiphoto https://t.co/gdeKCOFOqH",French,Indo-European,,NonNative
"Thomas Barbey

#jeudiphoto https://t.co/iDINw45QlZ",French,Indo-European,,NonNative
"#jeudiphoto 
@dieppefr 

Apocalypse Field https://t.co/UYOYDn1HeO",French,Indo-European,,NonNative
"Paul Trevor, ""Haigh Street, Everton, Liverpool"", Liverpool series (1975). #JeudiPhoto https://t.co/CpMRgcM7WJ",French,Indo-European,,NonNative
"Twin Rocks Cafe and Gift Shop, Bluff, Utah...#jeudiphoto https://t.co/MClmX04mQ5",French,Indo-European,,NonNative
#jeudiphoto PortBou https://t.co/kD5mhvM2yb,French,Indo-European,,NonNative
#jeudiphoto  Instagram : studio_phineas https://t.co/EZF1xVuDwF,French,Indo-European,,NonNative
"Early morning, when the riverbanks of the #Seine, #Paris belong to runners. 
And, erm, #photographers. 😉

More to see (and #follow) on my #Instagram: https://t.co/HcAw8tTWSg

#photography #photooftheday #PhotographyIsArt #jeudiphoto https://t.co/jghRmAM50y",French,Indo-European,,NonNative
Tea Time. Buona Notte! Good Night! Bonne Nuit! 😴💤🌙😘 💤 😴 ❤️ 🍯 ❤️ #Grasse!  #jeudiphoto #Dordogne https://t.co/Qg4C2OlUWH,French,Indo-European,,NonNative
"Throwback to one of the best concert I went to, with some awesome people ♥️ @PalayeRoyale #jeudiphoto https://t.co/GvmgQsYXn4",French,Indo-European,,NonNative
"#Photographie : Underground Atmosphere
#jeudiphoto
https://t.co/qkL8bwIcxF",French,Indo-European,,NonNative
Yeezy Boost 350 V2 Triple White ⚪️ #yeezy #sneakers #jeudiphoto https://t.co/mP3tkc61J3,French,Indo-European,,NonNative
"Thomas Barbey

#jeudiphoto https://t.co/LUqrSJIPse",French,Indo-European,,NonNative
#jeudiphoto 📷Sweet and talented Vannina Santoni today at @theatrecapitole https://t.co/rCZoVGpl42,French,Indo-European,,NonNative
"Newquay, Cornwall.....National Day of Cornwall.....#jeudiphoto #blueskies https://t.co/rZBFfFnt6U",French,Indo-European,,NonNative
"Monkey Mia natural dolphin reserve, Western Australia....#jeudiphoto #bottlenosedolphins #sharkbay #peronpenisula https://t.co/NbEdvveUuR",French,Indo-European,,NonNative
"Mevagissey, Cornwall......Happy St Pirian's Day!  #NationalDayofCornwall #fishingport #prettyvillages #blueskies #jeudiphoto https://t.co/iVSp69aMK2",French,Indo-European,,NonNative
"[#jeudiphoto]

🇫🇷 Usinage en cours
🇺🇸 Machining under process

#avgeek #Engineering https://t.co/SQhpnCKmG5",French,Indo-European,,NonNative
Bad Boys 😼 #JeudiPhoto https://t.co/CeGDzj7aQq,French,Indo-European,,NonNative
#jeudiphoto https://t.co/0ATDKk5Xyn   International Brussels tattoo convention' 19 😎,French,Indo-European,,NonNative
Photo by Laetitia Benady #jeudiphoto #photooftheday #picoftheday #blackandwhite #tbt #Paris2020 #France https://t.co/fFJhJEYMbj,French,Indo-European,,NonNative
"🌈 Somewhere over the rainbow 
#jeudiphoto #VINCIAirports #buisiness #privatejet https://t.co/knt9aMk2sO",French,Indo-European,,NonNative
""" Sunrise &amp; Clouds ☀️""

🌍 @villedesete

📸 Pixel 3a

👋🏼 Insta : morgan_pch 

#jeudiphoto #teampixel https://t.co/LjaGpfJfaJ",French,Indo-European,,NonNative
"Golden Lady 🔥

#jeudiphoto @CanonFrance  #Paris
@Paris https://t.co/OCMcAuBBnO",French,Indo-European,,NonNative
"Thomas Barbey 

#jeudiphoto https://t.co/3jLbbP1UaJ",French,Indo-European,,NonNative
"« Who is the man that would risk his neck for his brother man? »
#cinema #jeudiphoto #Hollywood #soul",French,Indo-European,,NonNative
"The weather is miserable, the world is a tough place... But I just received some lovely flowers so la vie est belle!
#flowerpower #ThankYou #jeudiphoto https://t.co/hfWSdl5YuB",French,Indo-European,,NonNative
The best place publique 👍👍👍👍👍#Municipales2020 #Coronvirus #RIPTwitter #coronavirus #CoronaAlert #Hanau #jeudiphoto #CamilleOffreMoiLesCharrues #COVID19 #COVIDー19 #JourDuDereglement #festabbb #NeverWornWhite #Strasbourg #cokseksikadinlar #pentil https://t.co/rmJyM2HiCA,French,Indo-European,,NonNative
"Sunset in #Lyon 🇫🇷! Do you see the Mont Blanc from afar ? Big living town and the mountains are not far away too ! So lucky to capture such a scene !
 #JeudiPhoto #OnlyLyon #RhoneAlpes #AuvergneRhoneAlpes #ChamonixMontBlanc #photographie #coucherdesoleil #LUMIX #FullFrame https://t.co/X0Tta7FJFU",French,Indo-European,,NonNative
"Grand Canyon, Arizona...#jeudiphoto #NaturePhotography #naturelover #grandcanyon https://t.co/C0I0dk9qmG",French,Indo-European,,NonNative
"Punk's Not Dead
Sarcelle d'hiver - Eurasian Teal
@cooplodp @rspb @_BTO @Ornithomedia @FestivalOiseau @LeicaBirding @BirdCenter_ @BirdwatchExtra @audubonsociety 
#sarcellekepon #TwitterNatureCommunity #jeudiphoto #birdwatching #birds #oiseaux https://t.co/idOgORvsQ1",French,Indo-European,,NonNative
Antibes  #jeudiphoto #antibes #alpes #neige #snow #CotedAzur #sailboat #pogoria https://t.co/jZIzqh2aSB,French,Indo-European,,NonNative
"@DrBiden You , #DrJillBiden , were great ! 

By the way, did you also earn a #PhD in #martialarts at  University ? 📚📚📚
#jeudiphoto",French,Indo-European,,NonNative
Have You Ever Heard of “Hum” Island in The Antarctic. Antartica? @CamGuthrie @Rivieraradio #DavidAttenborough #jeudiphoto #MartinHumPhDDHD #Toronto 🇨🇦 https://t.co/ZORASQYIJX,French,Indo-European,,NonNative
"I want to walk into a room, be it a hospital for the dying or a hospital for the sick children, and feel that I am needed. I want to do, not just to be.
Princess Diana

#PapuaNewGuinea #Bougainville #photography #vss365 #fujifilm #jeudiphoto @TPGallery @ThePhotoHour @lensculture https://t.co/NkMuqv6tvu",French,Indo-European,,NonNative
"If you need to put a lock onto your love, maybe it's not #love.

&gt;&gt; https://t.co/HcAw8tTWSg

#photooftheday #photography #paris #jeudiphoto https://t.co/l2V0JJvTkN",French,Indo-European,,NonNative
"The people who follow me on #Instagram are getting most of the fun, but here are 2 photos I just took in #Paris, #France. 
Want more? Go to https://t.co/HcAw8tTWSg (and #follow!)
#streetphotography #jeudiphoto #photographie #BonDimanche https://t.co/fQelRK6ft9",French,Indo-European,,NonNative
"Laying low stackin up
#jeudiphoto #melanin #marie #nike #ivorian #camo #ContentCreator #youtuber #vlogger #pose #photography #photographer #twitter #like #follow #influencer #Motivation #ThursdayMotivation #thursdayvibes #ootd #wce https://t.co/vFGJUwmW5d",French,Indo-European,,NonNative
text,French,Indo-European,,NonNative
"YOUHOU! 
#greve20fevrier #reformedesretraites
https://t.co/4Yokl2S5Sr https://t.co/pD7cc88IrX",French,Indo-European,,NonNative
Party hard #Lyon #greve20fevrier #ReformeRetraite https://t.co/rzx0aJi6sw,French,Indo-European,,NonNative
#greve20fevrier DIRECT https://t.co/J3cISONYkA,French,Indo-European,,NonNative
"The revolt against #Macron is spreading throughout #France: Teachers, lawyers, firefighters, bus drivers, doctors, nurses, farmers, port workers &amp; sewage workers

Mainstream media don't want you to see this? We are the media now￼ 

#greve20fevrier  #GreveGenerale 
#GiletsJaunes https://t.co/jcCQEQSJzD",French,Indo-European,,NonNative
Ghost recon #GiletsJaunes #greve20fevrier #EndOfTheGame #EOTG https://t.co/UsDeTAQsME,French,Indo-European,,NonNative
"Emperor #Macron's police making it rain tear gas on protesters at  #greve20fevrier protest in the city of #Toulouse.

 Silence in Brussels, and silence in EU mainstream media

#greve20janvier #GiletsJaunes #Retraites #ViolencesPolicieres https://t.co/NBixMP7Cbs",French,Indo-European,,NonNative
"Here's the latest on what the #greve20fevrier national day of mobilisation against the French government's pension reform plan looks like 
https://t.co/JLgX5KqYxC",French,Indo-European,,NonNative
"French workers keep protesting against #Macron's pension reform 

Brussels Brainwashing Cabal don’t report on it as they are part of the same corrupt club !!!

#ReformeRetraites #GreveGenerale #greve20fevrier  #GiletsJaunes https://t.co/T3EYPOiBul",French,Indo-European,,NonNative
#greve20fevrier as they should  https://t.co/pUqiBp5sHe,French,Indo-European,,NonNative
"🤣🤣🤣 MDR 😜 “I’ll be there for you” 👍👏

#greve20fevrier 
#pavlensky https://t.co/KiEozCkF1M",French,Indo-European,,NonNative
"France is one of the most visited countries in the world having huge demonstrations nearly daily yet none of the Western media find it news worthy

Thanks to Twitter, we can still share the news

#GiletsJaunes #greve20fevrier https://t.co/g5EZzsQKyg https://t.co/GdvHdZDW7w",French,Indo-European,,NonNative
"The revolt against #Macron is spreading throughout #France: All french people are united against against the Macron government's neoliberal pension reforms.

Mainstream media don't want you to see this?! We are the media now! 🎥 👇

#greve20fevrier  #retraites #GiletsJaunes https://t.co/nOcdm0qQIc",French,Indo-European,,NonNative
"Very disturbing how brutal the police are behaving. How do they expect people to react to their brutality?

#GiletsJaunes #Acte67  #ViolencesPolicieres #greve20fevrier 

 https://t.co/A3BFzm1pKX",French,Indo-European,,NonNative
text,French,Indo-European,,NonNative
Being a black person in France is a fucking nightmare. Let alone being a black woman... #negrophile4life,French,Indo-European,,NonNative
"Vincent Cassel : #Negrophile4life🖕🏻
Black Twitter :
https://t.co/xy0rNlZlzX",French,Indo-European,,NonNative
"Vincent Crochon, his croissant ass kneegros and assorted peppermint tea stans :
""Fetishisation is cool, innit? Im still othering you but at least I want to fuck you and consume your culture. I'm cool and edgy look at me""
#negrophile4life",French,Indo-European,,NonNative
"Vincent Cassel : #negrophile4life 
Twitter : https://t.co/agdIvv2vSy",French,Indo-European,,NonNative
"#negrophile4life ???? Really ??! BREF I CAN’T, I’M TIRED, REALLY TIRED 😪 https://t.co/1Q7Q8c6Lz8",French,Indo-European,,NonNative
"#negrophile4life mais MDRRR. He basically said ""go fuck yourself""",French,Indo-European,,NonNative
Hop on follow Cassel  #negrophile4life,French,Indo-European,,NonNative
What else ? #negrophile4life #Cassel #VincentCassel #Cesar2020 #cesars2020 #LesMiserables https://t.co/63SiDodjEi,French,Indo-European,,NonNative
#AissaMaiga / #VincentCassel is the new #booba / #kaaris #negrophile4life #cesars2020,French,Indo-European,,NonNative
"OXMO PUCCINO écrit ""This is how we do""... no nigga this is HOW YOU DO ! #negrophile4life #housenigga",French,Indo-European,,NonNative
"Really !!!!
#negrophile4life",French,Indo-European,,NonNative
"#negrophile4life is the new ""calmos les amis...""",French,Indo-European,,NonNative
#negrophile4life I AM DONE,French,Indo-European,,NonNative
#negrophile4life real black love &lt;3 https://t.co/Tx77CKG1ci,French,Indo-European,,NonNative
"#negrophile4life
#VincentCassel ' s #Negro  wife for #PINKNOISE #TEASER
I guess they won't mind me using the ""N"" word since they are negrophile for life, whatever that means. 
https://t.co/uAuZyUlnz8
https://t.co/kp0N6fujbB",French,Indo-European,,NonNative
"A shame, seeing #BlackPeople liking #VincentCassel last post telling #negrophile4life ... honestly what happened ? 

#fetichisation #slavery",French,Indo-European,,NonNative
