text,url,lang
Inspire the next generation. #InternationalWomensDay https://t.co/tvBEpihJoh,https://twitter.com/Lakers/status/1236800731065147395,native
Please don’t hit my line busy getting mine ✨💸 👑#internationalwomensday https://t.co/UccOO4YY7e,https://twitter.com/naati_montas/status/1236797406546665473,native
"Gotta give a shout out to my amazing wife on #InternationalWomensDay. Amazing mother to our 4 kids, no one else on this planet I'd rather take this journey with. Can't fathom the mess I'd be today without you. Love you baby! ❤ https://t.co/C8k89QQKXE",https://twitter.com/mgoldknopf/status/1236815852839866371,native
Happy #InternationalWomensDay https://t.co/QaKRCGujKf,https://twitter.com/xcourtneyxhaden/status/1236798201426042886,native
"My peeps-I won’t be tweeting much for awhile as my daughter was in a serious car crash. She’s my entire world-I’m tweeting today on #InternationalWomensDay for her as she isn’t perfect, but she has strength, compassion and wants women-young girls to excel. I love you. Aho! 💔❤️🇨🇦 https://t.co/cyeuqskP2f",https://twitter.com/SugarmanSharna/status/1236792915038318592,native
I want to wish a happy #InternationalWomensDay to all the men out there that decided to become women. Their courage gives us hope. https://t.co/mxQYMkBcyy,https://twitter.com/allidoisowen/status/1236792778107097089,native
New favourite gif (h/t @LouLouMason) #InternationalWomensDay https://t.co/ZV2AywC6WS,https://twitter.com/Scientits/status/1236788023204904965,native
Happy #InternationalWomensDay. ❤️✊ https://t.co/OjqogtPNLl,https://twitter.com/billyeichner/status/1236787604344864769,native
"Celebrate women not only today, but every day. 

Happy #InternationalWomensDay. https://t.co/FWYLDwG4jB",https://twitter.com/RaysBaseball/status/1236785050064166913,native
"Girls. The lot of them.

#InternationalWomensDay https://t.co/BJUoUXMejc",https://twitter.com/blackratboi/status/1236782859278594048,native
all my bitches bad!#InternationalWomensDay https://t.co/fbG49zfJ3Y,https://twitter.com/_aubreyz/status/1236781784039329801,native
major love to all the ladies #InternationalWomensDay 🧡 https://t.co/EVgYcoSSQd,https://twitter.com/leaguefits/status/1236781693333315584,native
The strength of this beautiful black woman still carries me today. #InternationalWomensDay https://t.co/a7vKD37JmY,https://twitter.com/LennyKravitz/status/1236781384808751105,native
Happy #InternationalWomensDay to all the lovely ladies out there 🥰✨ https://t.co/WeL6tVd6j8,https://twitter.com/AzhaMyna_xo/status/1236781069325742081,native
"Locas, everyday is ours #InternationalWomensDay https://t.co/tFsDBzwc2b",https://twitter.com/YesikaStarr/status/1236780155550330882,native
"This #InternationalWomensDay I celebrate the incredible women who made me who I am today, and recommit to fighting for equality for all. That's why I promise to be a champion for women in the Senate.",https://twitter.com/harrisonjaime/status/1236779733213491200,native
Happy #InternationalWomensDay https://t.co/DvdBxgPnES,https://twitter.com/portraitnoire/status/1236778227357622279,native
I’m so incredibly proud of these Chilean women for being so beautifully bold and showing how powerful women can be when they come together. ♀️♀️🇨🇱🇨🇱 #InternationalWomensDay #DiaInternacionalDeLaMujer https://t.co/vukttuVw5P,https://twitter.com/Fergie/status/1236776561572904961,native
This woman right here is one of the strongest most bad ass people I know. She is an inspiration to me and many others. Always putting others first before herself. She deserves every bit of love and support she gets. I’d be completely lost without her ❤️ #InternationalWomensDay https://t.co/eUgpy6haTr,https://twitter.com/AnthonyUnderRev/status/1236772998486659074,native
"Thanks @JamesEFoster 
#InternationalWomensDay 

To all the women who bring it all over the world for themselves and the greater good—Thank you!!

And to Black women especially—I 👀you! #BlackGirlMagic https://t.co/jsL3oQZNAM",https://twitter.com/ninaturner/status/1236771820331847680,native
"On this #InternationalWomensDay how about stop hating women. Try it, just for a day!",https://twitter.com/meenaharris/status/1236770865460572161,native
Every day is women’s day 💗💪 #InternationalWomensDay https://t.co/TKwFgZuzUi,https://twitter.com/hikarishimoda/status/1236772874754510848,japanese
Happy International Women’s Day .... my mum .... #InternationalWomensDay https://t.co/FagNSyoAhV,https://twitter.com/wats67/status/1236768366616027139,native
Happy #InternationalWomensDay https://t.co/VArjaQO3Bg,https://twitter.com/HailStateSpirit/status/1236763838445490178,native
Some of the amazing women of the MCU Sparkles #InternationalWomensDay @MarvelStudios https://t.co/yBPwrp6sGr,https://twitter.com/100soft/status/1236761764592680960,native
i heard it’s #InternationalWomensDay 🥺 https://t.co/mUywBwlf1b,https://twitter.com/HzZellner/status/1236761216682463237,native
As people are tweeting photographs of a strong woman to mark #InternationalWomensDay https://t.co/DcManZ6s2L,https://twitter.com/ajcdeane/status/1236759481423400963,native
"Gemini Mother, Cancer Daughter 💓
#InternationalWomensDay https://t.co/UJMB3M4bDw",https://twitter.com/onlyonetaelor/status/1236759349407645696,native
"Happy #InternationalWomensDay⁣⁣

Dear Black women, ⁣
Keep shining.
Keep taking up space.
Keep knocking down barriers.
Keep disrupting.
Keep hustling.
Keep grinding.
No matter where you are in the world, that Black girl magic is potent.
We see you.  We appreciate you. ⁣⁣ https://t.co/bnWlIw3ayj",https://twitter.com/FundBlackWomen/status/1236758856044351491,native
Spent the day drawing these gals for #InternationalWomensDay 🌟 https://t.co/LuE9QI9a8Z,https://twitter.com/sanciadraws/status/1236758830693875712,native
"Interior with Bibendum and Transat chairs, Villa E1027. Eileen Gray. 1929.
#InternationalWomensDay https://t.co/a2HU1AGkvs",https://twitter.com/78Derngate/status/1236754864321048576,native
"This #InternationalWomensDay, let’s recognize the countless trailblazing women who have made a mark on our country and planet. 

Let us also recommit to the pursuit of equality, and to the sovereignty of women over their bodies and their futures.",https://twitter.com/JulianCastro/status/1236754350292250624,native
It's #InternationalWomensDay and the DNC is excluding the only woman in the Democratic Party from being on the debate stage. So much for the Democratic Party standing up for women's equality! - TULSI2020 #LetTulsiDebate,https://twitter.com/StandwithTulsi/status/1236752995074879497,native
Wow. Humbling! #InternationalWomensDay https://t.co/Zi1f0S2zJb,https://twitter.com/briebriejoy/status/1236752101130276865,native
That they do #InternationalWomensDay https://t.co/La78DfaQ6R,https://twitter.com/Snoopy/status/1236752054821011459,native
Everything I do to advocate for a more inclusive and equitable economy is for these two. #internationalwomensday https://t.co/XKjrvp9QtZ,https://twitter.com/Erikals7/status/1236747969082376193,native
"‘What’s a pretty young lass like you doing working on a farm?’ 
I farm, because I love it, because I’m a passionate strong woman, and more girls should be encouraged to farm, because farming isn’t just a mans’ world 💪🏼 #InternationalWomensDay https://t.co/6NZHbFYyYo",https://twitter.com/EleanorDurdy94/status/1236747629599621121,native
Happy #InternationalWomensDay to my one and only arch nemesis Laurie! https://t.co/9Z5giXYWW4,https://twitter.com/RealMMyers78/status/1236746741506019329,native
"Since the beginning of our agency women have played a crucial role in forest management. Today, women scientists, foresters, firefighters, and other specialists help make our agency a global leader in conservation. #InternationalWomensDay https://t.co/JAC5PgJfF0",https://twitter.com/forestservice/status/1236746033956294663,native
Everything that we do we do from a place of confidence. We do it with the intention of inspiring and empowering other women. We are constantly &amp; compassionately working on self love and acceptance. #InternationalWomensDay https://t.co/vChhn6RSPy,https://twitter.com/NicoleScherzy/status/1236745694070714368,native
"All the ladies, who truly feel me
Throw your hands up at me!🎶

Happy #InternationalWomensDay ! https://t.co/pSzYgUEKGK",https://twitter.com/destinyschild/status/1236745313446174720,native
"I was blessed to have a loving mother who supported my baseball dream by buying me a batting cage, &amp; pitching machine, on a teachers salary when I was 9. Here’s to all the wonderful moms out there who sacrifice for their kids! We ❤️ you. #InternationalWomensDay",https://twitter.com/aubrey_huff/status/1236744414094999552,native
"To all Women, every shade, every color, You are celebrated 💫 #internationalwomensday | 📸 Maverick https://t.co/EOri4J4VoE",https://twitter.com/revolttv/status/1236743456665620483,native
"Shoutout to all the women on my team who make this tour possible, the women in the music industry that raise us up, to the women headbangers who show us how it’s done, and to our mothers, sisters, and friends who without you this all means nothing. Happy #InternationalWomensDay",https://twitter.com/Excision/status/1236741786199977984,native
"As a Senator, Joe was told a law protecting women from domestic violence was “a private family matter.” He defied them. I watched him write #VAWA and spend 4 years passing it. On this #InternationalWomensDay, I’m proud @JoeBiden has stood up for women his entire career. https://t.co/Squebimc9X",https://twitter.com/DrBiden/status/1236741560546603013,native
Let’s all support and inspire one another. No competition. Just love. ❤️ #InternationalWomensDay https://t.co/HvsMnPGesa,https://twitter.com/jazzy_ayala/status/1236738529058639878,native
"Sky let me fly solo today at Stamford Bridge &amp; I bloody loved it. Didn’t stop smiling &amp; luckily didn’t mess up 🥴

Coincided with #InternationalWomensDay which is great ☺️ hope you gals had a blast too ❤️

(This isn’t from today &amp; yes I cut Gary Neville out. Soz Gaza x ) https://t.co/HQl8hQQbNK",https://twitter.com/laura_woodsy/status/1236737872285270018,native
"Happy #InternationalWomensDay to the incredible, brilliant and badass women of One Tree Hill! @HilarieBurton https://t.co/hDrUQEq29h",https://twitter.com/OTHdiary/status/1236737759026577411,native
"Women must have full control over their reproductive health. They must have equal pay for equal work: the whole damn dollar, not 79 cents on the dollar.

We will not go backward. We will go forward. Let us celebrate #InternationalWomensDay with a pledge to defend women's rights. https://t.co/d29T90u0nG",https://twitter.com/SenSanders/status/1236736807124885504,native
Happy #InternationalWomensDay https://t.co/d8YAvN2pRp,https://twitter.com/BonzoixofMN/status/1236730934990442497,native
Hilary Musson at Snugborough🇮🇲1978 TT #Internationalwomensday https://t.co/GHg7DAQg9A,https://twitter.com/TTBONEGP/status/1236730408684916736,native
"Our planet is missing over 100 million women because they were targeted in the womb for sex-selection abortion and killed before birth.

This is the single greatest threat to girls worldwide.

If we truly care about women, it's time to ban abortion.

#InternationalWomensDay",https://twitter.com/LilaGraceRose/status/1236728267702337537,native
"On this #InternationalWomensDay, it’s a hard truth that, in 2020, we have not yet reached gender equality in our society. I promise that, as president, I will use every tool available to me and take every opportunity to change that. https://t.co/iRRzgi77cg",https://twitter.com/JoeBiden/status/1236727132044304387,native
"My mother, a Bangladeshi immigrant, had a child marriage.

Today on #InternationalWomensDay I launched Noor House, a non-profit scholarship program in Bangladesh committed to ending the cycle of poverty + equipping young girls with free education. 

This is Noor House. 💫 https://t.co/L8clBIn36x",https://twitter.com/Nabela/status/1236726760760279040,indian
Happy #InternationalWomensDay! It’s such an honor to be the Chair of a female-majority Board! https://t.co/tKM2Mqw2Tp,https://twitter.com/kathrynbarger/status/1236726208076738565,native
Celebrate female leaders! Raise each other up❤️ #InternationalWomensDay https://t.co/oAnFDAJAqF,https://twitter.com/maggietrepanier/status/1236724143363678208,native
"I’m a GROWN WOMAN ! I can do WHATEVER I want ! 💋
#InternationalWomensDay https://t.co/QiKk4fCkuC",https://twitter.com/yewande_biala/status/1236723877184712704,native
"Just some of the many women who make our sport great.

#InternationalWomensDay https://t.co/DxDWTcabnT",https://twitter.com/MLB/status/1236724381952466947,native
"It’s #InternationalWomensDay and I’m celebrating all of the strong, women of choice all over the world with this playlist full of songs all from female artists 💖💪💋 @applemusic https://t.co/a8bfTXKtax",https://twitter.com/ladygaga/status/1236724261374447616,native
"Women in the America and across the world not only deserve full gender equality, but also racial justice, economic justice, social justice and environmental justice. Today and every day we must carry on that fight. #InternationalWomensDay",https://twitter.com/BernieSanders/status/1236721201189355520,native
